Tiempo (ms),IR,AMB_IR,RED,AMB_RED,IR_net,RED_net
9594,50531,9424,65521,9469,41107,56052
9611,50669,9394,65521,9415,41275,56106
9627,50808,9380,65521,9445,41428,56076
9644,51035,9482,65521,9500,41553,56021
9661,51164,9521,65521,9580,41643,55941
9677,51196,9539,65521,9541,41657,55980
9694,51098,9423,65521,9466,41675,56055
9711,51030,9360,65521,9363,41670,56158
9727,50992,9292,65521,9361,41700,56160
9744,51043,9341,65521,9354,41702,56167
9761,51097,9349,65521,9409,41748,56112
9777,51152,9390,65521,9406,41762,56115
9794,51109,9289,65521,9332,41820,56189
9811,51110,9226,65521,9228,41884,56293
9827,51122,9152,65521,9218,41970,56303
9844,51297,9243,65521,9267,42054,56254
9861,51412,9278,65521,9341,42134,56180
9877,51526,9339,65521,9342,42187,56179
9894,51516,9276,65521,9318,42240,56203
9911,51544,9245,65521,9244,42299,56277
9927,51580,9191,65521,9256,42389,56265
9944,51691,9259,65521,9272,42432,56249
9961,51785,9292,65521,9356,42493,56165
9977,51867,9346,65521,9347,42521,56174
9994,51826,9276,65521,9318,42550,56203
10011,51839,9255,65521,9264,42584,56257
10027,51872,9238,65521,9258,42634,56263
10044,51937,9270,65521,9292,42667,56229
10061,51983,9267,65521,9326,42716,56195
10077,52051,9319,65521,9355,42732,56166
10094,52043,9245,65521,9298,42798,56223
10111,51996,9222,65521,9222,42774,56299
10128,51980,9191,65521,9209,42789,56312
10143,51816,9197,65521,9254,42619,56267
10160,51329,9143,65521,9145,42186,56376
10177,50632,9003,65521,9067,41629,56454
10193,50034,8900,65521,8916,41134,56605
10210,49549,8729,65521,8771,40820,56750
10227,49271,8673,65521,8699,40598,56822
10243,49266,8659,65521,8722,40607,56799
10260,49354,8731,65521,8766,40623,56755
10277,49429,8732,65521,8743,40697,56778
10293,49421,8646,65521,8644,40775,56877
10310,49457,8547,65521,8580,40910,56941
10327,49572,8529,65521,8580,41043,56941
10343,49803,8595,65521,8641,41208,56880
10360,49992,8667,65521,8695,41325,56826
10377,50153,8711,65521,8723,41442,56798
10393,50109,8623,65521,8640,41486,56881
10410,50028,8517,65521,8560,41511,56961
10427,50001,8464,65521,8523,41537,56998
10443,50065,8516,65521,8579,41549,56942
10460,50125,8568,65521,8595,41557,56926
10477,50126,8569,65521,8570,41557,56951
10493,50066,8485,65521,8500,41581,57021
10510,50021,8393,65521,8429,41628,57092
10527,50071,8363,65521,8423,41708,57098
10543,50195,8403,65521,8461,41792,57060
10560,50300,8447,65521,8470,41853,57051
10577,50358,8444,65521,8453,41914,57068
10593,50363,8383,65521,8387,41980,57134
10610,50354,8309,65521,8345,42045,57176
10627,50439,8308,65521,8358,42131,57163
10643,50582,8368,65521,8428,42214,57093
10660,50726,8444,65521,8482,42282,57039
10677,50802,8486,65521,8502,42316,57019
10693,50759,8413,65521,8421,42346,57100
10710,50749,8341,65521,8394,42408,57127
10727,50762,8324,65521,8377,42438,57144
10743,50876,8384,65521,8447,42492,57074
10760,50980,8456,65521,8471,42524,57050
10777,50994,8442,65521,8456,42552,57065
10793,50915,8346,65521,8352,42569,57169
10810,50889,8279,65521,8302,42610,57219
10827,50901,8264,65521,8324,42637,57197
10843,51009,8344,65521,8389,42665,57132
10860,50994,8366,65521,8389,42628,57132
10877,50558,8286,65521,8307,42272,57214
10893,49827,8104,65521,8116,41723,57405
10910,49153,7908,65521,7940,41245,57581
10927,48555,7775,65521,7826,40780,57695
10943,48290,7752,65521,7766,40538,57755
10960,48203,7782,65521,7812,40421,57709
10977,48137,7749,65521,7754,40388,57767
10993,48082,7658,65521,7701,40424,57820
11010,48115,7603,65521,7626,40512,57895
11027,48175,7575,65521,7623,40600,57898
11043,48328,7621,65521,7638,40707,57883
11060,48494,7683,65521,7707,40811,57814
11077,48655,7686,65521,7694,40969,57827
11093,48694,7610,65521,7659,41084,57862
11110,48766,7548,65521,7582,41218,57939
11127,48818,7537,65521,7591,41281,57930
11144,48953,7617,65521,7633,41336,57888
11159,49016,7668,65521,7721,41348,57800
11176,48972,7627,65521,7675,41345,57846
11193,48939,7584,65521,7589,41355,57932
11209,48914,7509,65521,7532,41405,57989
11226,48981,7529,65521,7540,41452,57981
11243,49080,7564,65521,7610,41516,57911
11259,49207,7625,65521,7670,41582,57851
11276,49223,7569,65521,7624,41654,57897
11293,49240,7517,65521,7524,41723,57997
11309,49241,7452,65521,7465,41789,58056
11326,49398,7507,65521,7506,41891,58015
11343,49509,7535,65521,7588,41974,57933
11359,49652,7603,65521,7669,42049,57852
11376,49660,7572,65521,7625,42088,57896
11393,49699,7558,65521,7565,42141,57956
11409,49662,7472,65521,7483,42190,58038
11426,49750,7493,65521,7494,42257,58027
11443,49839,7533,65521,7582,42306,57939
11459,49965,7619,65521,7660,42346,57861
11476,49981,7611,65521,7660,42370,57861
11493,49993,7589,65521,7593,42404,57928
11509,49961,7517,65521,7542,42444,57979
11526,49994,7509,65521,7521,42485,58000
11543,50042,7509,65521,7565,42533,57956
11559,50153,7587,65521,7636,42566,57885
11576,50160,7588,65521,7649,42572,57872
11593,50111,7533,65521,7551,42578,57970
11609,49816,7388,65521,7410,42428,58111
11626,49374,7330,65521,7332,42044,58189
11643,48722,7251,65521,7308,41471,58213
11659,48295,7252,65521,7300,41043,58221
11676,47828,7130,65521,7172,40698,58349
11693,47527,7021,65521,7025,40506,58496
11709,47353,6923,65521,6920,40430,58601
11726,47401,6923,65521,6930,40478,58591
11743,47519,6950,65521,7003,40569,58518
11759,47660,7005,65521,7057,40655,58464
11776,47711,6946,65521,7013,40765,58508
11793,47805,6916,65521,6925,40889,58596
11809,47886,6848,65521,6884,41038,58637
11826,48082,6892,65521,6903,41190,58618
11843,48268,6947,65521,6996,41321,58525
11859,48409,7012,65521,7040,41397,58481
11876,48453,6955,65521,7009,41498,58512
11893,48376,6924,65521,6923,41452,58598
11909,48327,6841,65521,6873,41486,58648
11926,48318,6854,65521,6853,41464,58668
11943,48404,6853,65521,6900,41551,58621
11959,48531,6934,65521,6953,41597,58568
11976,48587,6902,65521,6959,41685,58562
11993,48552,6873,65521,6882,41679,58639
12009,48563,6796,65521,6836,41767,58685
12026,48628,6825,65521,6833,41803,58688
12043,48770,6846,65521,6895,41924,58626
12059,48876,6891,65521,6927,41985,58594
12076,48991,6891,65521,6946,42100,58575
12093,48975,6870,65521,6874,42105,58647
12110,48968,6800,65521,6842,42168,58679
12126,49063,6878,65521,6871,42185,58650
12143,49188,6894,65521,6939,42294,58582
12160,49309,6968,65521,6996,42341,58525
12175,49315,6949,65521,6960,42366,58561
12192,49281,6884,65521,6930,42397,58591
12209,49283,6845,65521,6857,42438,58664
12225,49352,6870,65521,6911,42482,58610
12242,49466,6946,65521,6946,42520,58575
12259,49513,6962,65521,7005,42551,58516
12275,49486,6915,65521,6935,42571,58586
12292,49416,6828,65521,6867,42588,58654
12309,49381,6757,65521,6770,42624,58751
12325,49440,6782,65521,6830,42658,58691
12342,49549,6836,65521,6857,42713,58664
12359,49492,6842,65521,6892,42650,58629
12375,49138,6743,65521,6752,42395,58769
12392,48521,6566,65521,6613,41955,58908
12409,47896,6448,65521,6463,41448,59058
12425,47519,6410,65521,6460,41109,59061
12442,47297,6411,65521,6422,40886,59099
12459,47184,6396,65521,6453,40788,59068
12475,47132,6344,65521,6360,40788,59161
12492,47129,6257,65521,6311,40872,59210
12509,47218,6227,65521,6247,40991,59274
12525,47399,6243,65521,6298,41156,59223
12542,47576,6282,65521,6299,41294,59222
12559,47754,6321,65521,6372,41433,59149
12575,47884,6322,65521,6333,41562,59188
12592,47927,6263,65521,6303,41664,59218
12609,47960,6206,65521,6220,41754,59301
12625,48035,6222,65521,6264,41813,59257
12642,48135,6283,65521,6287,41852,59234
12659,48162,6289,65521,6348,41873,59173
12675,48131,6260,65521,6271,41871,59250
12692,48072,6187,65521,6242,41885,59279
12709,48066,6155,65521,6174,41911,59347
12725,48150,6178,65521,6188,41972,59333
12742,48283,6266,65521,6286,42017,59235
12759,48397,6314,65521,6358,42083,59163
12775,48421,6279,65521,6336,42142,59185
12792,48422,6190,65521,6236,42232,59285
12809,48413,6162,65521,6173,42251,59348
12825,48540,6222,65521,6227,42318,59294
12842,48655,6295,65521,6310,42360,59211
12859,48779,6334,65521,6382,42445,59139
12875,48773,6300,65521,6352,42473,59169
12892,48760,6212,65521,6261,42548,59260
12909,48714,6167,65521,6187,42547,59334
12925,48804,6205,65521,6219,42599,59302
12942,48868,6265,65521,6277,42603,59244
12959,48969,6290,65521,6343,42679,59178
12975,48952,6266,65521,6323,42686,59198
12992,48933,6179,65521,6225,42754,59296
13009,48850,6111,65521,6131,42739,59390
13025,48908,6133,65521,6132,42775,59389
13042,48962,6189,65521,6206,42773,59315
13059,49041,6209,65521,6263,42832,59258
13075,49035,6191,65521,6236,42844,59285
13092,49090,6176,65521,6217,42914,59304
13109,49097,6201,65521,6217,42896,59304
13126,49082,6164,65521,6170,42918,59351
13142,48880,6132,65521,6151,42748,59370
13159,48516,6053,65521,6107,42463,59414
13176,47979,5945,65521,5996,42034,59525
13191,47482,5833,65521,5843,41649,59678
13208,47136,5741,65521,5755,41395,59766
13225,47031,5754,65521,5800,41277,59721
13241,47082,5795,65521,5857,41287,59664
13258,47190,5833,65521,5858,41357,59663
13275,47269,5774,65521,5799,41495,59722
13291,47324,5704,65521,5700,41620,59821
13308,47440,5661,65521,5679,41779,59842
13325,47643,5721,65521,5755,41922,59766
13341,47860,5798,65521,5863,42062,59658
13358,48045,5895,65521,5926,42150,59595
13375,48095,5866,65521,5881,42229,59640
13391,48071,5800,65521,5802,42271,59719
13408,48053,5744,65521,5770,42309,59751
13425,48098,5750,65521,5803,42348,59718
13441,48161,5796,65521,5858,42365,59663
13458,48225,5864,65521,5893,42361,59628
13475,48180,5806,65521,5818,42374,59703
13491,48113,5726,65521,5727,42387,59794
13508,48115,5678,65521,5700,42437,59821
13525,48213,5715,65521,5760,42498,59761
13541,48337,5771,65521,5844,42566,59677
13558,48433,5840,65521,5855,42593,59666
13575,48418,5783,65521,5790,42635,59731
13591,48395,5723,65521,5722,42672,59799
13608,48399,5674,65521,5706,42725,59815
13625,48465,5696,65521,5733,42769,59788
13641,48582,5749,65521,5760,42833,59761
13658,48641,5780,65521,5813,42861,59708
13675,48635,5756,65521,5767,42879,59754
13691,48618,5714,65521,5758,42904,59763
13708,48624,5676,65521,5701,42948,59820
13725,48677,5702,65521,5749,42975,59772
13741,48806,5777,65521,5803,43029,59718
13758,48885,5857,65521,5889,43028,59632
13775,48882,5827,65521,5833,43055,59688
13791,48814,5735,65521,5780,43079,59741
13808,48769,5653,65521,5688,43116,59833
13825,48824,5694,65521,5730,43130,59791
13841,48935,5764,65521,5779,43171,59742
13858,49029,5846,65521,5883,43183,59638
13875,49010,5811,65521,5821,43199,59700
13891,48796,5678,65521,5723,43118,59798
13908,48382,5541,65521,5565,42841,59956
13925,47899,5438,65521,5493,42461,60028
13941,47492,5443,65521,5451,42049,60070
13958,47151,5461,65521,5493,41690,60028
13975,46916,5369,65521,5389,41547,60132
13991,46733,5247,65521,5291,41486,60230
14008,46739,5179,65521,5217,41560,60304
14025,46864,5193,65521,5245,41671,60276
14041,47046,5237,65521,5252,41809,60269
14058,47193,5256,65521,5285,41937,60236
14075,47300,5233,65521,5238,42067,60283
14091,47375,5186,65521,5236,42189,60285
14108,47507,5182,65521,5202,42325,60319
14125,47658,5236,65521,5281,42422,60240
14141,47790,5299,65521,5309,42491,60212
14158,47843,5342,65521,5371,42501,60150
14175,47829,5286,65521,5301,42543,60220
14192,47748,5201,65521,5251,42547,60270
14207,47704,5151,65521,5185,42553,60336
14224,47772,5198,65521,5207,42574,60314
14241,47849,5234,65521,5293,42615,60228
14257,47912,5277,65521,5292,42635,60229
14274,47883,5215,65521,5255,42668,60266
14291,47872,5169,65521,5166,42703,60355
14307,47870,5104,65521,5151,42766,60370
14324,48005,5178,65521,5188,42827,60333
14341,48091,5213,65521,5261,42878,60260
14357,48184,5271,65521,5292,42913,60229
14374,48143,5198,65521,5243,42945,60278
14391,48136,5154,65521,5146,42982,60375
14407,48131,5095,65521,5135,43036,60386
14424,48246,5171,65521,5191,43075,60330
14441,48330,5213,65521,5282,43117,60239
14457,48380,5254,65521,5269,43126,60252
14474,48336,5186,65521,5232,43150,60289
14491,48317,5144,65521,5155,43173,60366
14507,48309,5086,65521,5130,43223,60391
14524,48410,5162,65521,5178,43248,60343
14541,48446,5176,65521,5227,43270,60294
14557,48459,5184,65521,5221,43275,60300
14574,48446,5111,65521,5155,43335,60366
14591,48396,5087,65521,5085,43309,60436
14607,48347,5019,65521,5037,43328,60484
14624,48265,5038,65521,5043,43227,60478
14641,48010,4975,65521,5044,43035,60477
14657,47509,4919,65521,4946,42590,60575
14674,46912,4780,65521,4820,42132,60701
14691,46485,4681,65521,4688,41804,60833
14707,46180,4560,65521,4582,41620,60939
14724,46096,4583,65521,4593,41513,60928
14741,46211,4621,65521,4673,41590,60848
14757,46348,4674,65521,4703,41674,60818
14774,46430,4592,65521,4632,41838,60889
14791,46445,4510,65521,4519,41935,61002
14807,46528,4458,65521,4483,42070,61038
14824,46730,4539,65521,4549,42191,60972
14841,46967,4618,65521,4684,42349,60837
14857,47134,4700,65521,4743,42434,60778
14874,47146,4615,65521,4664,42531,60857
14891,47081,4554,65521,4552,42527,60969
14907,47073,4505,65521,4528,42568,60993
14924,47122,4564,65521,4580,42558,60941
14941,47196,4587,65521,4649,42609,60872
14957,47235,4635,65521,4661,42600,60860
14974,47216,4568,65521,4604,42648,60917
14991,47186,4523,65521,4536,42663,60985
15007,47168,4472,65521,4504,42696,61017
15024,47262,4543,65521,4551,42719,60970
15041,47357,4534,65521,4604,42823,60917
15057,47433,4585,65521,4621,42848,60900
15074,47469,4547,65521,4578,42922,60943
15091,47450,4522,65521,4514,42928,61007
15107,47438,4449,65521,4484,42989,61037
15124,47541,4534,65521,4550,43007,60971
15141,47658,4575,65521,4630,43083,60891
15157,47728,4614,65521,4642,43114,60879
15174,47710,4534,65521,4577,43176,60944
15191,47618,4471,65521,4473,43147,61048
15208,47603,4417,65521,4447,43186,61074
15223,47701,4477,65521,4536,43224,60985
15240,47813,4568,65521,4596,43245,60925
15257,47878,4604,65521,4621,43274,60900
15273,47835,4559,65521,4577,43276,60944
15290,47846,4549,65521,4584,43297,60937
15307,47980,4659,65521,4691,43321,60830
15323,48147,4784,65521,4835,43363,60686
15340,48188,4857,65521,4879,43331,60642
15357,47974,4818,65521,4834,43156,60687
15373,47434,4668,65521,4683,42766,60838
15390,46851,4524,65521,4545,42327,60976
15407,46416,4456,65521,4502,41960,61019
15423,46268,4512,65521,4534,41756,60987
15440,46206,4563,65521,4587,41643,60934
15457,46214,4570,65521,4583,41644,60938
15473,46199,4482,65521,4521,41717,61000
15490,46242,4382,65521,4417,41860,61104
15507,46313,4362,65521,4403,41951,61118
15523,46543,4448,65521,4462,42095,61059
15540,46713,4517,65521,4535,42196,60986
15557,46880,4529,65521,4538,42351,60983
15573,46893,4465,65521,4517,42428,61004
15590,46963,4428,65521,4462,42535,61059
15607,47010,4456,65521,4497,42554,61024
15623,47171,4574,65521,4590,42597,60931
15640,47269,4672,65521,4695,42597,60826
15657,47317,4691,65521,4705,42626,60816
15673,47234,4623,65521,4659,42611,60862
15690,47240,4563,65521,4615,42677,60906
15707,47257,4571,65521,4630,42686,60891
15723,47350,4634,65521,4642,42716,60879
15740,47429,4699,65521,4720,42730,60801
15757,47535,4728,65521,4735,42807,60786
15773,47502,4654,65521,4691,42848,60830
15790,47513,4581,65521,4609,42932,60912
15807,47527,4587,65521,4624,42940,60897
15823,47662,4655,65521,4682,43007,60839
15840,47764,4751,65521,4769,43013,60752
15857,47876,4800,65521,4809,43076,60712
15873,47823,4731,65521,4769,43092,60752
15890,47839,4666,65521,4704,43173,60817
15907,47871,4710,65521,4731,43161,60790
15923,47996,4791,65521,4800,43205,60721
15940,48029,4824,65521,4850,43205,60671
15957,48088,4841,65521,4856,43247,60665
15973,47979,4715,65521,4748,43264,60773
15990,47914,4603,65521,4635,43311,60886
16007,47911,4589,65521,4632,43322,60889
16023,47998,4652,65521,4661,43346,60860
16040,47994,4664,65521,4684,43330,60837
16057,47864,4604,65521,4620,43260,60901
16073,47406,4422,65521,4458,42984,61063
16090,46793,4265,65521,4301,42528,61220
16107,46310,4184,65521,4231,42126,61290
16123,46085,4205,65521,4228,41880,61293
16140,45904,4247,65521,4257,41657,61264
16157,45874,4231,65521,4247,41643,61274
16174,45843,4165,65521,4202,41678,61319
16190,45929,4098,65521,4131,41831,61390
16207,46007,4066,65521,4122,41941,61399
16224,46191,4127,65521,4142,42064,61379
16239,46378,4178,65521,4220,42200,61301
16256,46503,4192,65521,4248,42311,61273
16273,46624,4197,65521,4194,42427,61327
16289,46636,4123,65521,4157,42513,61364
16306,46691,4115,65521,4117,42576,61404
16323,46720,4096,65521,4151,42624,61370
16339,46742,4108,65521,4136,42634,61385
16356,46658,4035,65521,4082,42623,61439
16373,46605,3984,65521,3992,42621,61529
16389,46521,3891,65521,3928,42630,61593
16406,46521,3896,65521,3894,42625,61627
16423,46635,3917,65521,3966,42718,61555
16439,46726,3972,65521,3992,42754,61529
16456,46778,3942,65521,3986,42836,61535
16473,46724,3891,65521,3889,42833,61632
16489,46684,3793,65521,3831,42891,61690
16506,46751,3833,65521,3837,42918,61684
16523,46901,3882,65521,3925,43019,61596
16539,47068,3999,65521,4004,43069,61517
16556,47173,4008,65521,4069,43165,61452
16573,47148,4011,65521,4018,43137,61503
16589,47127,3945,65521,3980,43182,61541
16606,47179,3997,65521,3996,43182,61525
16623,47284,4031,65521,4066,43253,61455
16639,47391,4113,65521,4129,43278,61392
16656,47419,4070,65521,4127,43349,61394
16673,47341,4015,65521,4028,43326,61493
16689,47277,3932,65521,3962,43345,61559
16706,47300,3957,65521,3958,43343,61563
16723,47392,3977,65521,4026,43415,61495
16739,47480,4038,65521,4064,43442,61457
16756,47406,3967,65521,4024,43439,61497
16773,47116,3865,65521,3878,43251,61643
16789,46591,3688,65521,3720,42903,61801
16806,46062,3649,65521,3643,42413,61878
16823,45927,3770,65521,3803,42157,61718
16839,46218,4257,65521,4331,41961,61190
16856,46840,4838,65521,4926,42002,60595
16873,47299,5355,65521,5339,41944,60182
16889,47449,5402,65521,5442,42047,60079
16906,47586,5435,65521,5433,42151,60088
16923,47752,5436,65521,5484,42316,60037
16939,47955,5502,65521,5510,42453,60011
16956,48143,5505,65521,5569,42638,59952
16973,48189,5491,65521,5510,42698,60011
16989,48221,5443,65521,5489,42778,60032
