Tiempo (ms),IR,AMB_IR,RED,AMB_RED,IR_net,RED_net
6113,59123,615,55327,569,58508,54758
6129,59144,612,55359,570,58532,54789
6146,59161,605,55404,547,58556,54857
6163,59186,616,55445,573,58570,54872
6179,59207,623,55471,575,58584,54896
6196,59223,617,55487,559,58606,54928
6213,59246,622,55530,581,58624,54949
6229,59251,621,55539,573,58630,54966
6246,59261,612,55556,554,58649,55002
6263,59287,629,55588,585,58658,55003
6279,59287,634,55604,580,58653,55024
6296,59267,621,55570,565,58646,55005
6313,59238,628,55561,586,58610,54975
6329,59185,613,55492,573,58572,54919
6346,59156,621,55444,560,58535,54884
6363,59152,632,55437,586,58520,54851
6379,59160,630,55457,586,58530,54871
6396,59185,626,55475,571,58559,54904
6413,59211,623,55512,590,58588,54922
6429,59228,632,55558,576,58596,54982
6446,59251,624,55597,556,58627,55041
6463,59275,630,55641,584,58645,55057
6479,59294,630,55674,586,58664,55088
6496,59294,623,55664,565,58671,55099
6513,59294,627,55658,586,58667,55072
6529,59274,625,55640,579,58649,55061
6546,59258,620,55590,557,58638,55033
6563,59258,632,55583,584,58626,54999
6579,59245,627,55551,586,58618,54965
6596,59231,623,55517,565,58608,54952
6613,59227,625,55505,586,58602,54919
6629,59205,616,55464,578,58589,54886
6646,59191,612,55416,559,58579,54857
6663,59183,623,55390,582,58560,54808
6679,59153,626,55337,579,58527,54758
6696,59132,619,55283,565,58513,54718
6713,59113,622,55243,579,58491,54664
6729,59082,621,55187,573,58461,54614
6746,59052,611,55091,554,58441,54537
6763,59024,616,55027,582,58408,54445
6779,58976,623,54904,578,58353,54326
6796,58901,620,54728,564,58281,54164
6813,58881,614,54671,575,58267,54096
6829,58854,616,54608,567,58238,54041
6846,58841,610,54561,553,58231,54008
6863,58862,617,54591,576,58245,54015
6879,58880,622,54639,579,58258,54060
6896,58880,617,54665,560,58263,54105
6913,58887,614,54684,571,58273,54113
6929,58902,618,54746,568,58284,54178
6946,58931,609,54805,555,58322,54250
6963,58979,615,54884,577,58364,54307
6979,59014,616,54981,574,58398,54407
6996,59047,619,55039,563,58428,54476
7013,59083,617,55085,579,58466,54506
7030,59086,616,55096,573,58470,54523
7046,59100,612,55116,554,58488,54562
7063,59112,619,55127,579,58493,54548
7080,59113,621,55126,580,58492,54546
7095,59111,617,55112,574,58494,54538
7112,59109,620,55101,577,58489,54524
7129,59111,614,55114,573,58497,54541
7145,59120,613,55109,577,58507,54532
7162,59083,627,55003,586,58456,54417
7179,59027,624,54901,577,58403,54324
7195,59012,619,54868,579,58393,54289
7212,59001,613,54859,580,58388,54279
7229,59026,610,54909,570,58416,54339
7245,59047,612,54947,573,58435,54374
7262,59062,624,54962,575,58438,54387
7279,59071,617,54986,575,58454,54411
7295,59091,619,54995,579,58472,54416
7312,59113,617,55025,574,58496,54451
7329,59124,605,55037,572,58519,54465
7345,59144,610,55086,570,58534,54516
7362,59172,620,55113,581,58552,54532
7379,59176,615,55146,580,58561,54566
7395,59186,612,55155,575,58574,54580
7412,59196,615,55176,574,58581,54602
7429,59203,605,55184,563,58598,54621
7445,59218,608,55216,569,58610,54647
7462,59230,613,55230,568,58617,54662
7479,59233,611,55247,566,58622,54681
7495,59226,612,55235,572,58614,54663
7512,59230,607,55241,565,58623,54676
7529,59221,607,55245,564,58614,54681
7545,59241,599,55260,564,58642,54696
7562,59260,612,55299,565,58648,54734
7579,59271,612,55336,568,58659,54768
7595,59292,607,55367,567,58685,54800
7612,59312,602,55414,567,58710,54847
7629,59319,603,55439,566,58716,54873
7645,59338,601,55472,561,58737,54911
7662,59357,611,55491,562,58746,54929
7679,59361,605,55505,561,58756,54944
7695,59369,604,55513,563,58765,54950
7712,59373,603,55511,560,58770,54951
7729,59372,603,55505,558,58769,54947
7745,59381,598,55516,560,58783,54956
7762,59396,607,55541,565,58789,54976
7779,59404,609,55540,569,58795,54971
7795,59406,608,55539,566,58798,54973
7812,59399,605,55541,560,58794,54981
7829,59401,607,55544,558,58794,54986
7845,59423,595,55577,558,58828,55019
7862,59472,607,55667,564,58865,55103
7879,59536,606,55784,562,58930,55222
7895,59583,603,55867,564,58980,55303
7912,59627,603,55961,562,59024,55399
7929,59662,602,56030,553,59060,55477
7945,59691,598,56078,563,59093,55515
7962,59711,604,56119,560,59107,55559
7979,59719,608,56131,566,59111,55565
7995,59716,598,56125,561,59118,55564
8012,59713,598,56122,561,59115,55561
8029,59696,598,56088,555,59098,55533
8045,59696,591,56082,558,59105,55524
8062,59693,601,56072,559,59092,55513
8079,59684,600,56083,559,59084,55524
8096,59688,598,56091,556,59090,55535
8111,59704,602,56101,553,59102,55548
8128,59694,582,56123,551,59112,55572
8145,59730,594,56160,556,59136,55604
8161,59750,603,56185,560,59147,55625
8178,59756,591,56214,558,59165,55656
8195,59798,597,56236,558,59201,55678
8211,59821,596,56286,555,59225,55731
8228,59818,581,56302,554,59237,55748
8245,59851,597,56334,553,59254,55781
8261,59864,603,56348,558,59261,55790
8278,59842,587,56349,554,59255,55795
8295,59857,589,56330,554,59268,55776
8311,59855,593,56340,551,59262,55789
8328,59842,575,56391,545,59267,55846
8345,59865,589,56472,551,59276,55921
8361,59878,592,56551,555,59286,55996
8378,59856,579,56598,548,59277,56050
8395,59881,588,56628,550,59293,56078
8411,59882,590,56652,548,59292,56104
8428,59871,574,56658,544,59297,56114
8445,59898,587,56666,551,59311,56115
8461,59898,594,56660,555,59304,56105
8478,59894,575,56661,546,59319,56115
8495,59922,588,56680,545,59334,56135
8511,59923,588,56676,546,59335,56130
8528,59902,566,56661,544,59336,56117
8545,59933,586,56675,544,59347,56131
8561,59944,585,56665,549,59359,56116
8578,59933,574,56659,547,59359,56112
8595,59941,582,56645,547,59359,56098
8611,59933,583,56638,541,59350,56097
8628,59906,569,56610,541,59337,56069
8645,59936,584,56616,547,59352,56069
8661,59935,589,56613,547,59346,56066
8678,59920,572,56617,539,59348,56078
8695,59952,588,56605,550,59364,56055
8711,59963,587,56632,547,59376,56085
8728,59951,565,56636,536,59386,56100
8745,59975,579,56653,542,59396,56111
8761,59986,589,56662,545,59397,56117
8778,59971,572,56658,544,59399,56114
8795,59989,589,56639,550,59400,56089
8811,59978,580,56636,541,59398,56095
8828,59952,561,56598,531,59391,56067
8845,59969,580,56608,546,59389,56062
8861,59972,589,56600,547,59383,56053
8878,59958,569,56612,542,59389,56070
8895,59967,579,56612,543,59388,56069
8911,59943,577,56596,539,59366,56057
8928,59899,556,56560,536,59343,56024
8945,59879,579,56494,543,59300,55951
8961,59853,580,56421,545,59273,55876
8978,59811,562,56375,540,59249,55835
8995,59817,579,56352,541,59238,55811
9011,59831,582,56367,542,59249,55825
9028,59828,560,56389,534,59268,55855
9045,59881,576,56440,540,59305,55900
9062,59934,581,56513,540,59353,55973
9078,59956,563,56586,540,59393,56046
9095,60016,581,56638,543,59435,56095
9112,60047,581,56700,546,59466,56154
9127,60044,555,56716,532,59489,56184
9144,60077,586,56748,541,59491,56207
9161,60070,581,56754,542,59489,56212
9177,60056,563,56738,537,59493,56201
9194,60067,578,56737,538,59489,56199
9211,60053,570,56725,536,59483,56189
9227,60050,553,56743,535,59497,56208
9244,60087,583,56776,537,59504,56239
9261,60112,577,56806,543,59535,56263
9277,60121,561,56849,538,59560,56311
9294,60153,584,56889,538,59569,56351
9311,60174,575,56900,539,59599,56361
9327,60170,553,56922,534,59617,56388
9344,60193,585,56926,542,59608,56384
9361,60200,579,56940,543,59621,56397
9377,60191,564,56939,535,59627,56404
9394,60202,576,56932,537,59626,56395
9411,60203,580,56925,538,59623,56387
9427,60184,554,56924,530,59630,56394
9444,60213,586,56922,535,59627,56387
9461,60220,579,56930,542,59641,56388
9477,60210,561,56943,535,59649,56408
9494,60226,583,56936,540,59643,56396
9511,60233,575,56943,533,59658,56410
9527,60225,557,56956,530,59668,56426
9544,60244,580,56951,535,59664,56416
9561,60247,581,56956,538,59666,56418
9577,60236,561,56937,532,59675,56405
9594,60254,581,56946,540,59673,56406
9611,60248,574,56942,537,59674,56405
9627,60235,551,56924,529,59684,56395
9644,60252,580,56940,540,59672,56400
9661,60256,575,56928,541,59681,56387
9677,60234,560,56909,538,59674,56371
9694,60237,580,56888,537,59657,56351
9711,60204,575,56841,535,59629,56306
9727,60163,557,56785,530,59606,56255
9744,60154,582,56755,533,59572,56222
9761,60139,582,56723,539,59557,56184
9777,60124,564,56715,538,59560,56177
9794,60136,583,56705,538,59553,56167
9811,60135,577,56698,538,59558,56160
9827,60133,556,56705,528,59577,56177
9844,60155,581,56726,537,59574,56189
9861,60174,583,56743,539,59591,56204
9877,60174,561,56767,536,59613,56231
9894,60200,584,56794,531,59616,56263
9911,60211,576,56800,533,59635,56267
9927,60209,553,56806,526,59656,56280
9944,60239,581,56840,536,59658,56304
9961,60246,579,56857,543,59667,56314
9977,60233,561,56847,540,59672,56307
9994,60236,584,56844,538,59652,56306
10011,60231,581,56824,537,59650,56287
10027,60210,559,56801,530,59651,56271
10044,60217,580,56779,537,59637,56242
10061,60206,580,56771,544,59626,56227
10078,60190,561,56739,537,59629,56202
10094,60194,579,56725,533,59615,56192
10111,60195,577,56729,534,59618,56195
10128,60184,557,56718,530,59627,56188
10143,60205,582,56744,539,59623,56205
10160,60208,577,56744,539,59631,56205
10177,60204,580,56748,536,59624,56212
10193,60218,583,56756,538,59635,56218
10210,60218,570,56758,529,59648,56229
10227,60214,558,56760,528,59656,56232
10243,60225,580,56772,543,59645,56229
10260,60228,572,56773,540,59656,56233
10277,60210,559,56759,534,59651,56225
10293,60207,583,56751,534,59624,56217
10310,60203,573,56742,533,59630,56209
10327,60204,554,56757,533,59650,56224
10343,60235,577,56779,539,59658,56240
10360,60245,576,56808,540,59669,56268
10377,60263,561,56825,533,59702,56292
10393,60271,576,56840,539,59695,56301
10410,60285,571,56852,536,59714,56316
10427,60284,553,56859,531,59731,56328
10443,60299,578,56857,531,59721,56326
10460,60304,574,56866,538,59730,56328
10477,60302,565,56849,537,59737,56312
10493,60309,576,56848,536,59733,56312
10510,60292,571,56831,532,59721,56299
10527,60295,555,56837,526,59740,56311
10543,60319,576,56844,535,59743,56309
10560,60326,573,56863,538,59753,56325
10577,60330,566,56866,535,59764,56331
10593,60343,579,56856,531,59764,56325
10610,60348,570,56862,536,59778,56326
10627,60346,561,56875,531,59785,56344
10643,60370,584,56880,540,59786,56340
10660,60380,582,56895,538,59798,56357
10677,60385,566,56900,537,59819,56363
10693,60396,580,56911,534,59816,56377
10710,60396,574,56890,533,59822,56357
10727,60396,559,56911,530,59837,56381
10743,60417,582,56919,536,59835,56383
10760,60428,581,56928,545,59847,56383
10777,60424,572,56916,541,59852,56375
10793,60433,586,56926,543,59847,56383
10810,60411,577,56889,537,59834,56352
10827,60374,569,56858,537,59805,56321
10843,60368,590,56822,541,59778,56281
10860,60360,585,56795,546,59775,56249
10877,60345,569,56779,546,59776,56233
10893,60358,586,56781,547,59772,56234
10910,60363,579,56797,541,59784,56256
10927,60367,569,56802,539,59798,56263
10943,60371,594,56811,543,59777,56268
10960,60362,583,56786,547,59779,56239
10977,60353,578,56763,546,59775,56217
10993,60349,591,56773,549,59758,56224
11010,60353,580,56771,543,59773,56228
11027,60355,568,56805,546,59787,56259
11043,60388,590,56836,546,59798,56290
11060,60400,590,56858,546,59810,56312
11077,60405,565,56889,545,59840,56344
11094,60420,584,56897,542,59836,56355
11110,60434,585,56916,544,59849,56372
11127,60438,571,56934,542,59867,56392
11144,60454,592,56940,547,59862,56393
11159,60463,589,56950,551,59874,56399
11176,60470,590,56958,548,59880,56410
11193,60478,595,56963,553,59883,56410
11209,60483,583,56972,541,59900,56431
11226,60503,588,56983,544,59915,56439
11243,60520,589,57026,548,59931,56478
11259,60534,590,57031,549,59944,56482
11276,60535,592,57047,551,59943,56496
11293,60551,592,57058,550,59959,56508
11309,60565,589,57074,546,59976,56528
11326,60571,585,57101,547,59986,56554
11343,60566,594,57090,554,59972,56536
11359,60560,591,57061,546,59969,56515
11376,60542,593,57051,549,59949,56502
11393,60537,591,57038,552,59946,56486
11409,60535,590,57049,542,59945,56507
11426,60556,586,57061,545,59970,56516
11443,60584,594,57094,552,59990,56542
11459,60595,589,57117,550,60006,56567
11476,60617,597,57143,550,60020,56593
11493,60634,590,57166,552,60044,56614
11509,60646,591,57183,546,60055,56637
11526,60658,592,57192,544,60066,56648
11543,60676,597,57207,555,60079,56652
11559,60679,596,57218,557,60083,56661
11576,60680,597,57215,552,60083,56663
11593,60687,595,57216,555,60092,56661
11609,60694,586,57229,547,60108,56682
11626,60714,593,57248,546,60121,56702
11643,60727,595,57277,557,60132,56720
11659,60743,597,57296,550,60146,56746
11676,60751,593,57300,551,60158,56749
11693,60757,597,57308,547,60160,56761
11709,60757,591,57322,542,60166,56780
11726,60767,591,57302,544,60176,56758
11743,60778,599,57320,557,60179,56763
11759,60770,594,57304,549,60176,56755
11776,60775,599,57308,551,60176,56757
11793,60784,597,57316,551,60187,56765
11809,60775,586,57313,549,60189,56764
11826,60775,588,57317,548,60187,56769
11843,60778,597,57309,563,60181,56746
11859,60780,589,57306,552,60191,56754
11876,60780,587,57314,550,60193,56764
11893,60784,600,57310,553,60184,56757
11909,60769,588,57285,551,60181,56734
11926,60752,588,57285,543,60164,56742
11943,60757,595,57288,553,60162,56735
11959,60764,595,57295,556,60169,56739
11976,60770,593,57309,548,60177,56761
11993,60789,597,57329,544,60192,56785
12009,60801,585,57359,541,60216,56818
12026,60816,585,57376,542,60231,56834
12043,60845,594,57414,551,60251,56863
12059,60858,588,57435,553,60270,56882
12076,60869,589,57453,543,60280,56910
12093,60880,588,57481,546,60292,56935
12109,60881,577,57466,540,60304,56926
12126,60892,586,57491,540,60306,56951
12143,60901,592,57506,550,60309,56956
12160,60911,589,57513,547,60322,56966
12175,60912,590,57519,551,60322,56968
12192,60913,586,57528,548,60327,56980
12209,60912,580,57491,533,60332,56958
12225,60918,589,57524,545,60329,56979
12242,60924,594,57531,551,60330,56980
12259,60926,589,57509,541,60337,56968
12275,60928,591,57530,545,60337,56985
12292,60928,594,57518,548,60334,56970
12309,60931,584,57507,535,60347,56972
12325,60934,587,57528,552,60347,56976
12342,60943,596,57530,550,60347,56980
12359,60942,593,57518,545,60349,56973
12375,60930,588,57518,543,60342,56975
12392,60931,582,57502,545,60349,56957
12409,60917,578,57464,531,60339,56933
12425,60887,584,57438,543,60303,56895
12442,60855,593,57381,547,60262,56834
12459,60813,590,57347,540,60223,56807
12475,60785,586,57310,544,60199,56766
12492,60757,583,57278,540,60174,56738
12509,60750,582,57250,531,60168,56719
12525,60763,582,57275,538,60181,56737
12542,60785,588,57302,550,60197,56752
12559,60810,590,57315,536,60220,56779
12575,60826,586,57351,540,60240,56811
12592,60849,584,57394,539,60265,56855
12609,60874,580,57407,529,60294,56878
12625,60906,584,57454,547,60322,56907
12642,60921,590,57482,543,60331,56939
12659,60947,586,57484,535,60361,56949
12675,60957,586,57510,542,60371,56968
12692,60957,584,57512,536,60373,56976
12709,60963,577,57497,527,60386,56970
12725,60975,581,57515,535,60394,56980
12742,60987,584,57529,540,60403,56989
12759,60996,582,57523,532,60414,56991
12775,61000,584,57517,534,60416,56983
12792,61013,583,57507,539,60430,56968
12809,61007,579,57473,527,60428,56946
12825,61026,577,57462,534,60449,56928
12842,61035,591,57465,541,60444,56924
12859,61037,583,57454,529,60454,56925
12875,61042,582,57469,541,60460,56928
12892,61053,582,57470,543,60471,56927
12909,61050,578,57456,524,60472,56932
12925,61053,583,57469,536,60470,56933
12942,61060,586,57468,539,60474,56929
12959,61047,584,57448,527,60463,56921
12975,61023,584,57417,537,60439,56880
12992,60977,575,57358,538,60402,56820
13009,60932,575,57295,522,60357,56773
13025,60900,580,57254,533,60320,56721
13042,60882,587,57218,539,60295,56679
13059,60875,584,57197,528,60291,56669
13075,60881,585,57194,539,60296,56655
13092,60876,581,57182,539,60295,56643
13109,60871,577,57143,521,60294,56622
13125,60874,577,57159,532,60297,56627
13142,60893,587,57143,541,60306,56602
13159,60890,583,57123,523,60307,56600
13176,60898,586,57140,537,60312,56603
13191,60905,580,57116,535,60325,56581
13208,60909,578,57107,519,60331,56588
13225,60916,580,57135,540,60336,56595
13241,60933,586,57151,533,60347,56618
13258,60933,580,57143,523,60353,56620
13275,60952,583,57163,539,60369,56624
13291,60945,581,57162,533,60364,56629
13308,60952,576,57132,520,60376,56612
13325,60960,580,57171,537,60380,56634
13341,60967,586,57174,543,60381,56631
13358,60978,585,57178,524,60393,56654
13375,60985,577,57194,539,60408,56655
13391,60987,577,57213,536,60410,56677
13408,60993,576,57206,509,60417,56697
13425,61013,579,57232,540,60434,56692
13441,61024,590,57244,546,60434,56698
13458,61028,576,57235,522,60452,56713
13475,61042,582,57256,537,60460,56719
13491,61040,580,57266,530,60460,56736
13508,61041,579,57251,515,60462,56736
13525,61012,576,57212,536,60436,56676
13541,60979,588,57152,539,60391,56613
13558,60924,582,57078,522,60342,56556
13575,60870,578,57029,535,60292,56494
13591,60853,577,56996,537,60276,56459
13608,60853,569,56980,508,60284,56472
13625,60860,588,56987,541,60272,56446
13641,60869,587,56998,544,60282,56454
13658,60871,578,56976,519,60293,56457
13675,60877,580,56976,538,60297,56438
13691,60880,579,56980,533,60301,56447
13708,60877,575,56950,515,60302,56435
13725,60880,577,56966,536,60303,56430
13741,60888,587,56975,539,60301,56436
13758,60894,579,56976,521,60315,56455
13775,60890,583,56989,543,60307,56446
13791,60894,575,56994,538,60319,56456
13808,60894,574,56982,515,60320,56467
13825,60915,579,57015,536,60336,56479
13841,60919,577,57016,539,60342,56477
13858,60924,579,57012,526,60345,56486
13875,60921,582,57026,539,60339,56487
13891,60924,575,57032,538,60349,56494
13908,60919,575,57002,510,60344,56492
13925,60913,582,57003,537,60331,56466
13941,60916,585,56976,540,60331,56436
13958,60882,582,56903,521,60300,56382
13975,60855,583,56864,541,60272,56323
13991,60818,580,56769,540,60238,56229
14008,60775,571,56679,515,60204,56164
14025,60761,577,56636,535,60184,56101
14041,60763,583,56587,533,60180,56054
14058,60726,577,56530,519,60149,56011
14075,60717,578,56515,537,60139,55978
14091,60698,581,56481,539,60117,55942
14108,60688,572,56485,519,60116,55966
14125,60723,576,56565,543,60147,56022
14142,60789,584,56728,540,60205,56188
14158,60850,577,56884,524,60273,56360
14175,60902,578,57024,538,60324,56486
14192,60945,578,57125,531,60367,56594
14207,60975,568,57180,533,60407,56647
14224,61004,580,57234,537,60424,56697
14241,61008,584,57253,533,60424,56720
14257,61001,576,57210,533,60425,56677
14274,60992,582,57207,534,60410,56673
14291,60983,580,57166,528,60403,56638
14307,60978,570,57151,535,60408,56616
14324,60985,577,57175,536,60408,56639
14341,60991,579,57180,531,60412,56649
14357,60988,572,57166,530,60416,56636
14374,60988,572,57161,529,60416,56632
14391,60994,571,57168,526,60423,56642
14407,61003,570,57175,525,60433,56650
14424,61016,578,57191,530,60438,56661
14441,61030,582,57211,526,60448,56685
14457,61034,569,57215,528,60465,56687
14474,61042,572,57233,529,60470,56704
14491,61048,570,57234,525,60478,56709
14507,61054,566,57235,512,60488,56723
14524,61066,576,57261,532,60490,56729
14541,61072,575,57265,532,60497,56733
14557,61072,571,57264,517,60501,56747
14574,61082,575,57275,534,60507,56741
14591,61074,574,57278,528,60500,56750
14607,61082,567,57273,516,60515,56757
14624,61085,575,57293,531,60510,56762
14641,61091,575,57287,532,60516,56755
14657,61074,569,57273,516,60505,56757
14674,61073,574,57254,530,60499,56724
14691,61064,573,57247,526,60491,56721
14707,61061,568,57233,510,60493,56723
14724,61075,575,57267,527,60500,56740
14741,61086,573,57262,525,60513,56737
14757,61096,573,57280,520,60523,56760
14774,61100,574,57287,528,60526,56759
14791,61099,571,57289,524,60528,56765
14807,61103,568,57277,514,60535,56763
14824,61107,577,57295,528,60530,56767
14841,61118,577,57301,529,60541,56772
14857,61127,572,57318,518,60555,56800
14874,61136,568,57335,531,60568,56804
14891,61143,569,57335,523,60574,56812
14907,61146,564,57327,509,60582,56818
14924,61163,577,57364,527,60586,56837
14941,61165,571,57359,527,60594,56832
14957,61163,574,57361,519,60589,56842
14974,61167,572,57358,527,60595,56831
14991,61165,569,57344,522,60596,56822
15007,61162,564,57341,513,60598,56828
15024,61179,574,57355,525,60605,56830
15041,61185,570,57356,524,60615,56832
15057,61186,567,57349,511,60619,56838
15074,61187,569,57357,527,60618,56830
15091,61187,561,57347,519,60626,56828
15107,61193,562,57351,502,60631,56849
15124,61204,575,57350,524,60629,56826
15141,61212,571,57349,520,60641,56829
15158,61203,568,57342,515,60635,56827
15174,61205,569,57324,522,60636,56802
15191,61186,562,57311,514,60624,56797
15208,61156,562,57258,505,60594,56753
15223,61147,563,57241,523,60584,56718
15240,61119,567,57218,527,60552,56691
15257,61124,560,57193,515,60564,56678
15273,61112,564,57169,518,60548,56651
15290,61083,555,57147,512,60528,56635
15307,61102,552,57144,512,60550,56632
15323,61109,560,57143,523,60549,56620
15340,61105,561,57148,523,60544,56625
15357,61128,560,57168,518,60568,56650
15373,61136,561,57154,514,60575,56640
15390,61122,554,57127,513,60568,56614
15407,61138,558,57135,514,60580,56621
15423,61142,569,57112,521,60573,56591
15440,61137,566,57118,521,60571,56597
15457,61155,559,57108,516,60596,56592
15473,61163,563,57110,523,60600,56587
15490,61162,559,57102,516,60603,56586
15507,61170,555,57103,517,60615,56586
15523,61178,569,57093,523,60609,56570
15540,61173,570,57086,524,60603,56562
15557,61179,569,57065,527,60610,56538
15573,61182,570,57065,532,60612,56533
15590,61176,569,57036,527,60607,56509
15607,61170,567,57020,525,60603,56495
15623,61164,571,56995,529,60593,56466
15640,61144,571,56972,528,60573,56444
15657,61134,574,56959,530,60560,56429
15673,61121,565,56939,528,60556,56411
15690,61111,559,56889,520,60552,56369
15707,61101,566,56888,527,60535,56361
15723,61090,579,56876,524,60511,56352
15740,61056,573,56823,531,60483,56292
15757,61043,578,56774,526,60465,56248
15773,61021,572,56730,533,60449,56197
15790,61015,566,56708,521,60449,56187
15807,61020,566,56727,528,60454,56199
15823,61048,577,56748,531,60471,56217
15840,61052,575,56737,532,60477,56205
15857,61048,576,56717,536,60472,56181
15873,61053,581,56680,534,60472,56146
15890,61047,567,56639,526,60480,56113
15907,61070,572,56647,534,60498,56113
15923,61094,581,56683,537,60513,56146
15940,61111,579,56706,537,60532,56169
15957,61116,579,56715,535,60537,56180
15973,61125,586,56730,538,60539,56192
15990,61121,575,56720,539,60546,56181
16007,61133,577,56728,534,60556,56194
16023,61139,582,56759,538,60557,56221
16040,61143,582,56748,542,60561,56206
16057,61141,581,56743,537,60560,56206
16073,61147,584,56742,540,60563,56202
16090,61143,569,56749,536,60574,56213
16107,61148,574,56754,533,60574,56221
16123,61159,584,56759,539,60575,56220
16140,61171,580,56763,544,60591,56219
16157,61168,584,56774,537,60584,56237
16173,61177,578,56778,535,60599,56243
16190,61177,572,56780,535,60605,56245
16207,61183,572,56783,539,60611,56244
16224,61194,588,56799,537,60606,56262
16239,61176,581,56802,535,60595,56267
16256,61195,583,56807,537,60612,56270
16273,61207,585,56801,540,60622,56261
16289,61177,574,56784,529,60603,56255
16306,61185,579,56764,532,60606,56232
16323,61154,587,56723,542,60567,56181
16339,61094,576,56661,540,60518,56121
16356,61077,584,56603,540,60493,56063
16373,61048,582,56574,541,60466,56033
16389,61021,572,56560,535,60449,56025
16406,61053,587,56566,533,60466,56033
16423,61070,585,56583,544,60485,56039
16439,61065,579,56587,542,60486,56045
16456,61089,583,56603,541,60506,56062
16473,61093,589,56604,539,60504,56065
16489,61082,573,56602,541,60509,56061
16506,61102,581,56606,537,60521,56069
16523,61114,584,56628,541,60530,56087
16539,61103,576,56618,541,60527,56077
16556,61124,585,56633,541,60539,56092
16573,61119,582,56609,540,60537,56069
16589,61096,573,56613,533,60523,56080
16606,61109,581,56604,535,60528,56069
16623,61102,582,56582,542,60520,56040
16639,61076,576,56557,538,60500,56019
16656,61082,581,56539,537,60501,56002
16673,61078,581,56538,533,60497,56005
16689,61053,572,56508,530,60481,55978
16706,61089,579,56532,533,60510,55999
16723,61104,585,56559,542,60519,56017
16739,61109,580,56588,541,60529,56047
16756,61144,582,56624,538,60562,56086
16773,61164,582,56640,537,60582,56103
16789,61147,571,56672,530,60576,56142
16806,61191,584,56704,534,60607,56170
16823,61216,585,56714,546,60631,56168
16839,61208,579,56744,540,60629,56204
16856,61224,583,56746,539,60641,56207
16873,61242,583,56772,540,60659,56232
16889,61219,571,56757,537,60648,56220
16906,61232,581,56755,538,60651,56217
16923,61212,589,56732,542,60623,56190
16939,61170,579,56697,546,60591,56151
16956,61157,582,56673,540,60575,56133
16973,61146,588,56645,541,60558,56104
16989,61121,574,56647,535,60547,56112
17006,61136,585,56640,534,60551,56106
17023,61153,585,56657,543,60568,56114
17039,61145,577,56676,540,60568,56136
17056,61198,583,56720,539,60615,56181
17073,61217,582,56757,535,60635,56222
17089,61219,567,56761,535,60652,56226
17106,61249,581,56816,532,60668,56284
17123,61273,582,56848,543,60691,56305
17139,61268,577,56855,543,60691,56312
17156,61298,579,56877,539,60719,56338
17173,61313,588,56894,540,60725,56354
17190,61304,570,56886,536,60734,56350
