Tiempo (ms),IR,AMB_IR,RED,AMB_RED,IR_net,RED_net
12909,43215,11356,65521,11270,31859,54251
12925,43238,11351,65521,11266,31887,54255
12942,43234,11350,65521,11266,31884,54255
12959,43252,11353,65521,11271,31899,54250
12975,43263,11355,65521,11267,31908,54254
12992,43268,11346,65521,11261,31922,54260
13009,43269,11340,65521,11252,31929,54269
13025,43269,11332,65521,11248,31937,54273
13042,43291,11329,65521,11251,31962,54270
13059,43313,11346,65521,11258,31967,54263
13075,43317,11347,65521,11262,31970,54259
13092,43305,11348,65521,11260,31957,54261
13109,43247,11337,65521,11252,31910,54269
13126,43176,11341,65521,11250,31835,54271
13142,43094,11349,65521,11254,31745,54267
13159,43050,11347,65521,11261,31703,54260
13176,43014,11339,65521,11254,31675,54267
13191,42997,11326,65521,11246,31671,54275
13208,42999,11322,65521,11238,31677,54283
13225,43020,11323,65521,11235,31697,54286
13241,43063,11328,65521,11243,31735,54278
13258,43090,11328,65521,11250,31762,54271
13275,43111,11331,65521,11245,31780,54276
13291,43120,11324,65521,11237,31796,54284
13308,43127,11320,65521,11233,31807,54288
13325,43151,11319,65521,11231,31832,54290
13341,43175,11326,65521,11240,31849,54281
13358,43191,11335,65521,11255,31856,54266
13375,43213,11345,65521,11258,31868,54263
13391,43204,11339,65521,11253,31865,54268
13408,43205,11337,65521,11253,31868,54268
13425,43225,11338,65521,11253,31887,54268
13441,43221,11334,65521,11250,31887,54271
13458,43238,11341,65521,11252,31897,54269
13475,43236,11329,65521,11253,31907,54268
13491,43242,11333,65521,11241,31909,54280
13508,43256,11327,65521,11241,31929,54280
13525,43269,11317,65521,11233,31952,54288
13541,43274,11313,65521,11229,31961,54292
13558,43290,11318,65521,11226,31972,54295
13575,43305,11317,65521,11230,31988,54291
13591,43308,11310,65521,11227,31998,54294
13608,43312,11297,65521,11217,32015,54304
13625,43322,11300,65521,11213,32022,54308
13641,43322,11298,65521,11215,32024,54306
13658,43342,11303,65521,11215,32039,54306
13675,43360,11299,65521,11209,32061,54312
13691,43350,11286,65521,11206,32064,54315
13708,43352,11278,65521,11196,32074,54325
13725,43353,11278,65521,11188,32075,54333
13741,43329,11277,65521,11189,32052,54332
13758,43271,11273,65521,11193,31998,54328
13775,43189,11264,65521,11191,31925,54330
13791,43107,11266,65521,11185,31841,54336
13808,43049,11254,65521,11170,31795,54351
13825,43020,11249,65521,11166,31771,54355
13841,43018,11248,65521,11159,31770,54362
13858,43035,11259,65521,11171,31776,54350
13875,43061,11264,65521,11177,31797,54344
13891,43079,11256,65521,11166,31823,54355
13908,43100,11247,65521,11158,31853,54363
13925,43113,11246,65521,11160,31867,54361
13941,43137,11257,65521,11169,31880,54352
13958,43166,11257,65521,11172,31909,54349
13975,43182,11259,65521,11171,31923,54350
13991,43187,11250,65521,11165,31937,54356
14008,43183,11246,65521,11155,31937,54366
14025,43192,11248,65521,11162,31944,54359
14041,43207,11258,65521,11165,31949,54356
14058,43200,11253,65521,11164,31947,54357
14075,43198,11249,65521,11166,31949,54355
14091,43204,11249,65521,11162,31955,54359
14108,43215,11245,65521,11160,31970,54361
14125,43233,11245,65521,11154,31988,54367
14142,43248,11241,65521,11159,32007,54362
14158,43254,11243,65521,11161,32011,54360
14175,43269,11245,65521,11162,32024,54359
14192,43288,11239,65521,11159,32049,54362
14207,43293,11234,65521,11146,32059,54375
14224,43309,11227,65521,11138,32082,54383
14241,43314,11226,65521,11141,32088,54380
14257,43344,11235,65521,11146,32109,54375
14274,43353,11236,65521,11146,32117,54375
14291,43355,11221,65521,11137,32134,54384
14307,43371,11228,65521,11144,32143,54377
14324,43379,11228,65521,11138,32151,54383
14341,43385,11222,65521,11135,32163,54386
14357,43397,11225,65521,11141,32172,54380
14374,43398,11228,65521,11144,32170,54377
14391,43413,11225,65521,11143,32188,54378
14407,43396,11218,65521,11136,32178,54385
14424,43363,11221,65521,11138,32142,54383
14441,43309,11208,65521,11127,32101,54394
14457,43241,11218,65521,11138,32023,54383
14474,43172,11211,65521,11128,31961,54393
14491,43138,11204,65521,11120,31934,54401
14507,43120,11199,65521,11109,31921,54412
14524,43129,11196,65521,11112,31933,54409
14541,43148,11202,65521,11117,31946,54404
14557,43181,11212,65521,11124,31969,54397
14574,43208,11211,65521,11129,31997,54392
14591,43236,11217,65521,11127,32019,54394
14607,43253,11207,65521,11123,32046,54398
14624,43267,11210,65521,11117,32057,54404
14641,43294,11209,65521,11123,32085,54398
14657,43310,11220,65521,11131,32090,54390
14674,43309,11220,65521,11132,32089,54389
14691,43316,11214,65521,11135,32102,54386
14707,43325,11216,65521,11127,32109,54394
14724,43323,11214,65521,11129,32109,54392
14741,43327,11217,65521,11134,32110,54387
14757,43329,11220,65521,11133,32109,54388
14774,43351,11230,65521,11144,32121,54377
14791,43352,11228,65521,11132,32124,54389
14807,43343,11219,65521,11129,32124,54392
14824,43366,11211,65521,11123,32155,54398
14841,43384,11213,65521,11128,32171,54393
14857,43407,11221,65521,11139,32186,54382
14874,43415,11217,65521,11134,32198,54387
14891,43424,11215,65521,11132,32209,54389
14907,43432,11206,65521,11128,32226,54393
14924,43450,11216,65521,11131,32234,54390
14941,43457,11217,65521,11131,32240,54390
14957,43474,11219,65521,11133,32255,54388
14974,43489,11217,65521,11138,32272,54383
14991,43494,11219,65521,11129,32275,54392
15007,43490,11205,65521,11120,32285,54401
15024,43497,11203,65521,11119,32294,54402
15041,43503,11211,65521,11129,32292,54392
15057,43517,11223,65521,11132,32294,54389
15074,43505,11225,65521,11132,32280,54389
15091,43450,11216,65521,11124,32234,54397
15107,43372,11202,65521,11114,32170,54407
15124,43297,11198,65521,11109,32099,54412
15141,43267,11192,65521,11109,32075,54412
15158,43251,11198,65521,11105,32053,54416
15174,43250,11200,65521,11110,32050,54411
15191,43249,11200,65521,11109,32049,54412
15208,43278,11201,65521,11112,32077,54409
15223,43305,11198,65521,11108,32107,54413
15240,43327,11202,65521,11116,32125,54405
15257,43348,11200,65521,11116,32148,54405
15273,43362,11198,65521,11111,32164,54410
15290,43365,11194,65521,11106,32171,54415
15307,43370,11188,65521,11098,32182,54423
15323,43376,11182,65521,11097,32194,54424
15340,43392,11188,65521,11098,32204,54423
15357,43394,11195,65521,11109,32199,54412
15373,43408,11200,65521,11114,32208,54407
15390,43419,11194,65521,11108,32225,54413
15407,43415,11190,65521,11104,32225,54417
15423,43421,11197,65521,11109,32224,54412
15440,43441,11208,65521,11117,32233,54404
15457,43443,11210,65521,11123,32233,54398
15473,43470,11210,65521,11123,32260,54398
15490,43470,11206,65521,11122,32264,54399
15507,43490,11207,65521,11123,32283,54398
15523,43497,11213,65521,11127,32284,54394
15540,43535,11226,65521,11136,32309,54385
15557,43542,11223,65521,11144,32319,54377
15573,43549,11227,65521,11133,32322,54388
15590,43557,11226,65521,11138,32331,54383
15607,43563,11220,65521,11129,32343,54392
15623,43562,11219,65521,11127,32343,54394
15640,43573,11221,65521,11130,32352,54391
15657,43584,11228,65521,11142,32356,54379
15673,43597,11224,65521,11138,32373,54383
15690,43603,11226,65521,11139,32377,54382
15707,43577,11223,65521,11129,32354,54392
15723,43549,11220,65521,11123,32329,54398
15740,43467,11223,65521,11136,32244,54385
15757,43390,11215,65521,11132,32175,54389
15773,43329,11213,65521,11128,32116,54393
15790,43288,11212,65521,11118,32076,54403
15807,43270,11207,65521,11120,32063,54401
15823,43284,11214,65521,11128,32070,54393
15840,43317,11227,65521,11143,32090,54378
15857,43348,11236,65521,11153,32112,54368
15873,43357,11231,65521,11145,32126,54376
15890,43364,11218,65521,11139,32146,54382
15907,43384,11219,65521,11135,32165,54386
15923,43413,11223,65521,11137,32190,54384
15940,43431,11221,65521,11131,32210,54390
15957,43441,11219,65521,11143,32222,54378
15973,43437,11217,65521,11140,32220,54381
15990,43449,11207,65521,11132,32242,54389
16007,43442,11216,65521,11126,32226,54395
16023,43433,11208,65521,11125,32225,54396
16040,43435,11214,65521,11126,32221,54395
16057,43454,11217,65521,11136,32237,54385
16073,43460,11217,65521,11127,32243,54394
16090,43467,11200,65521,11120,32267,54401
16107,43468,11189,65521,11110,32279,54411
16123,43472,11186,65521,11101,32286,54420
16140,43489,11188,65521,11097,32301,54424
16157,43516,11188,65521,11107,32328,54414
16174,43520,11184,65521,11098,32336,54423
16190,43522,11179,65521,11092,32343,54429
16207,43537,11169,65521,11080,32368,54441
16224,43555,11169,65521,11079,32386,54442
16239,43574,11179,65521,11095,32395,54426
16256,43582,11180,65521,11096,32402,54425
16273,43584,11180,65521,11094,32404,54427
16289,43594,11176,65521,11089,32418,54432
16306,43594,11168,65521,11086,32426,54435
16323,43624,11179,65521,11092,32445,54429
16339,43632,11197,65521,11101,32435,54420
16356,43613,11195,65521,11113,32418,54408
16373,43575,11198,65521,11117,32377,54404
16389,43505,11205,65521,11116,32300,54405
16406,43415,11202,65521,11112,32213,54409
16423,43346,11194,65521,11111,32152,54410
16439,43304,11200,65521,11099,32104,54422
16456,43287,11199,65521,11109,32088,54412
16473,43301,11201,65521,11113,32100,54408
16489,43308,11198,65521,11108,32110,54413
16506,43320,11194,65521,11108,32126,54413
16523,43357,11199,65521,11110,32158,54411
16539,43382,11201,65521,11111,32181,54410
16556,43402,11201,65521,11119,32201,54402
16573,43411,11201,65521,11115,32210,54406
16589,43435,11196,65521,11111,32239,54410
16606,43430,11186,65521,11096,32244,54425
16623,43435,11187,65521,11103,32248,54418
16639,43456,11204,65521,11115,32252,54406
16656,43466,11211,65521,11127,32255,54394
16673,43463,11204,65521,11121,32259,54400
16689,43460,11200,65521,11108,32260,54413
16706,43456,11197,65521,11110,32259,54411
16723,43466,11195,65521,11116,32271,54405
16739,43492,11208,65521,11123,32284,54398
16756,43493,11210,65521,11113,32283,54408
16773,43517,11205,65521,11123,32312,54398
16789,43526,11207,65521,11115,32319,54406
16806,43537,11204,65521,11111,32333,54410
16823,43548,11209,65521,11121,32339,54400
16839,43587,11219,65521,11125,32368,54396
16856,43596,11222,65521,11128,32374,54393
16873,43618,11216,65521,11130,32402,54391
16889,43624,11213,65521,11133,32411,54388
16906,43627,11209,65521,11113,32418,54408
16923,43654,11209,65521,11120,32445,54401
16939,43661,11214,65521,11123,32447,54398
16956,43670,11212,65521,11125,32458,54396
16973,43696,11219,65521,11131,32477,54390
16989,43697,11218,65521,11139,32479,54382
17006,43689,11207,65521,11124,32482,54397
17023,43695,11213,65521,11128,32482,54393
17039,43663,11216,65521,11126,32447,54395
17056,43584,11214,65521,11136,32370,54385
17073,43500,11215,65521,11129,32285,54392
17089,43432,11203,65521,11120,32229,54401
17106,43370,11192,65521,11112,32178,54409
17123,43370,11198,65521,11114,32172,54407
17139,43385,11205,65521,11117,32180,54404
17156,43394,11202,65521,11116,32192,54405
17173,43425,11207,65521,11120,32218,54401
17189,43437,11205,65521,11125,32232,54396
17206,43462,11198,65521,11114,32264,54407
17223,43477,11190,65521,11114,32287,54407
17240,43493,11203,65521,11116,32290,54405
17255,43524,11217,65521,11131,32307,54390
17272,43547,11215,65521,11129,32332,54392
17289,43538,11210,65521,11120,32328,54401
17305,43528,11205,65521,11118,32323,54403
17322,43543,11203,65521,11119,32340,54402
17339,43538,11211,65521,11129,32327,54392
17355,43565,11219,65521,11132,32346,54389
17372,43543,11214,65521,11125,32329,54396
17389,43553,11212,65521,11128,32341,54393
17405,43571,11208,65521,11119,32363,54402
17422,43580,11214,65521,11128,32366,54393
17439,43603,11214,65521,11131,32389,54390
17455,43613,11224,65521,11135,32389,54386
17472,43640,11224,65521,11135,32416,54386
17489,43647,11216,65521,11122,32431,54399
17505,43655,11208,65521,11117,32447,54404
17522,43674,11212,65521,11119,32462,54402
17539,43683,11216,65521,11134,32467,54387
17555,43713,11219,65521,11140,32494,54381
17572,43721,11224,65521,11132,32497,54389
17589,43714,11213,65521,11125,32501,54396
17605,43726,11207,65521,11128,32519,54393
17622,43731,11215,65521,11120,32516,54401
17639,43756,11218,65521,11129,32538,54392
17655,43775,11216,65521,11130,32559,54391
17672,43771,11214,65521,11132,32557,54389
17689,43765,11211,65521,11119,32554,54402
17705,43758,11200,65521,11117,32558,54404
17722,43722,11203,65521,11110,32519,54411
17739,43658,11207,65521,11118,32451,54403
17755,43581,11206,65521,11125,32375,54396
17772,43501,11201,65521,11115,32300,54406
17789,43465,11191,65521,11104,32274,54417
17805,43441,11187,65521,11101,32254,54420
17822,43456,11186,65521,11101,32270,54420
17839,43480,11190,65521,11112,32290,54409
17855,43518,11202,65521,11110,32316,54411
17872,43537,11193,65521,11113,32344,54408
17889,43556,11190,65521,11107,32366,54414
17905,43570,11190,65521,11103,32380,54418
17922,43595,11196,65521,11104,32399,54417
17939,43626,11200,65521,11113,32426,54408
17955,43626,11202,65521,11114,32424,54407
17972,43638,11191,65521,11108,32447,54413
17989,43627,11184,65521,11099,32443,54422
18005,43620,11184,65521,11097,32436,54424
18022,43630,11187,65521,11095,32443,54426
18039,43622,11180,65521,11095,32442,54426
18055,43633,11184,65521,11088,32449,54433
18072,43635,11171,65521,11084,32464,54437
18089,43631,11165,65521,11075,32466,54446
18105,43633,11158,65521,11074,32475,54447
18122,43629,11159,65521,11072,32470,54449
18139,43655,11164,65521,11070,32491,54451
18155,43669,11161,65521,11075,32508,54446
18172,43685,11162,65521,11073,32523,54448
18189,43684,11152,65521,11061,32532,54460
18206,43704,11139,65521,11056,32565,54465
18222,43706,11143,65521,11054,32563,54467
18239,43720,11142,65521,11059,32578,54462
18256,43746,11154,65521,11060,32592,54461
18271,43750,11148,65521,11070,32602,54451
18288,43769,11140,65521,11056,32629,54465
18305,43750,11136,65521,11050,32614,54471
18321,43762,11134,65521,11036,32628,54485
18338,43786,11136,65521,11039,32650,54482
18355,43789,11124,65521,11040,32665,54481
18371,43777,11122,65521,11035,32655,54486
18388,43760,11105,65521,11025,32655,54496
18405,43723,11117,65521,11026,32606,54495
18421,43676,11122,65521,11027,32554,54494
18438,43592,11119,65521,11032,32473,54489
18455,43539,11118,65521,11030,32421,54491
18471,43514,11110,65521,11022,32404,54499
18488,43500,11098,65521,11014,32402,54507
18505,43501,11096,65521,11013,32405,54508
18521,43529,11102,65521,11013,32427,54508
18538,43557,11113,65521,11026,32444,54495
18555,43587,11117,65521,11019,32470,54502
18571,43607,11105,65521,11023,32502,54498
18588,43623,11105,65521,11014,32518,54507
18605,43637,11095,65521,11005,32542,54516
18621,43652,11093,65521,11006,32559,54515
18638,43668,11105,65521,11016,32563,54505
18655,43679,11116,65521,11023,32563,54498
18671,43677,11104,65521,11020,32573,54501
18688,43668,11109,65521,11018,32559,54503
18705,43661,11106,65521,11014,32555,54507
18721,43659,11106,65521,11018,32553,54503
18738,43673,11112,65521,11026,32561,54495
18755,43675,11117,65521,11024,32558,54497
18771,43675,11114,65521,11023,32561,54498
18788,43682,11100,65521,11016,32582,54505
18805,43686,11103,65521,11011,32583,54510
18821,43708,11113,65521,11023,32595,54498
18838,43737,11112,65521,11034,32625,54487
18855,43744,11124,65521,11039,32620,54482
18871,43759,11125,65521,11036,32634,54485
18888,43776,11118,65521,11032,32658,54489
18905,43775,11115,65521,11024,32660,54497
18921,43775,11115,65521,11025,32660,54496
18938,43791,11118,65521,11032,32673,54489
18955,43808,11128,65521,11037,32680,54484
18971,43811,11123,65521,11036,32688,54485
18988,43813,11116,65521,11032,32697,54489
19005,43805,11115,65521,11022,32690,54499
19021,43810,11116,65521,11031,32694,54490
19038,43811,11126,65521,11035,32685,54486
19055,43790,11137,65521,11043,32653,54478
19071,43729,11134,65521,11048,32595,54473
19088,43630,11120,65521,11035,32510,54486
19105,43563,11115,65521,11030,32448,54491
19121,43523,11113,65521,11025,32410,54496
19138,43519,11117,65521,11025,32402,54496
19155,43525,11119,65521,11037,32406,54484
19171,43541,11113,65521,11031,32428,54490
19188,43577,11127,65521,11033,32450,54488
19205,43594,11123,65521,11037,32471,54484
19222,43614,11121,65521,11040,32493,54481
19238,43638,11124,65521,11043,32514,54478
19255,43661,11136,65521,11048,32525,54473
19272,43677,11134,65521,11047,32543,54474
19287,43688,11131,65521,11041,32557,54480
19304,43690,11121,65521,11037,32569,54484
19321,43695,11132,65521,11041,32563,54480
19337,43714,11144,65521,11049,32570,54472
19354,43712,11148,65521,11064,32564,54457
19371,43713,11141,65521,11051,32572,54470
19387,43714,11138,65521,11050,32576,54471
19404,43713,11137,65521,11046,32576,54475
19421,43724,11139,65521,11046,32585,54475
19437,43748,11142,65521,11054,32606,54467
19454,43766,11145,65521,11060,32621,54461
19471,43783,11149,65521,11065,32634,54456
19487,43786,11141,65521,11057,32645,54464
19504,43792,11140,65521,11046,32652,54475
19521,43817,11148,65521,11061,32669,54460
19537,43850,11161,65521,11069,32689,54452
19554,43882,11166,65521,11079,32716,54442
19571,43876,11165,65521,11074,32711,54447
19587,43883,11154,65521,11068,32729,54453
19604,43903,11158,65521,11072,32745,54449
19621,43919,11160,65521,11075,32759,54446
19637,43927,11171,65521,11080,32756,54441
19654,43950,11175,65521,11089,32775,54432
19671,43962,11182,65521,11087,32780,54434
19687,43945,11172,65521,11087,32773,54434
19704,43913,11164,65521,11078,32749,54443
19721,43847,11169,65521,11081,32678,54440
19737,43764,11176,65521,11084,32588,54437
19754,43691,11177,65521,11091,32514,54430
19771,43634,11172,65521,11077,32462,54444
19787,43612,11156,65521,11075,32456,54446
19804,43606,11158,65521,11067,32448,54454
19821,43626,11156,65521,11068,32470,54453
19837,43653,11168,65521,11077,32485,54444
19854,43680,11166,65521,11084,32514,54437
19871,43703,11174,65521,11081,32529,54440
19887,43715,11171,65521,11086,32544,54435
19904,43739,11169,65521,11078,32570,54443
19921,43754,11170,65521,11084,32584,54437
19937,43777,11176,65521,11078,32601,54443
19954,43777,11181,65521,11088,32596,54433
19971,43781,11178,65521,11087,32603,54434
19987,43777,11172,65521,11086,32605,54435
20004,43771,11166,65521,11074,32605,54447
20021,43776,11172,65521,11080,32604,54441
20037,43788,11178,65521,11085,32610,54436
20054,43788,11178,65521,11094,32610,54427
20071,43799,11181,65521,11088,32618,54433
20087,43807,11172,65521,11082,32635,54439
20104,43821,11171,65521,11083,32650,54438
20121,43833,11171,65521,11084,32662,54437
20137,43869,11176,65521,11089,32693,54432
20154,43867,11178,65521,11090,32689,54431
20171,43889,11179,65521,11094,32710,54427
20187,43889,11179,65521,11094,32710,54427
20204,43906,11179,65521,11095,32727,54426
20221,43927,11186,65521,11097,32741,54424
20238,43957,11199,65521,11106,32758,54415
20254,43971,11198,65521,11114,32773,54407
20271,43974,11195,65521,11106,32779,54415
20288,43993,11186,65521,11109,32807,54412
20303,44001,11194,65521,11110,32807,54411
20320,44007,11194,65521,11103,32813,54418
20337,44006,11195,65521,11109,32811,54412
20353,43973,11199,65521,11107,32774,54414
20370,43895,11198,65521,11110,32697,54411
20387,43799,11187,65521,11101,32612,54420
20403,43727,11183,65521,11097,32544,54424
20420,43675,11178,65521,11089,32497,54432
20437,43669,11175,65521,11096,32494,54425
20453,43672,11185,65521,11096,32487,54425
20470,43695,11184,65521,11096,32511,54425
20487,43711,11181,65521,11098,32530,54423
20503,43734,11182,65521,11094,32552,54427
20520,43758,11188,65521,11098,32570,54423
20537,43782,11196,65521,11104,32586,54417
20553,43803,11192,65521,11104,32611,54417
20570,43805,11192,65521,11104,32613,54417
20587,43823,11187,65521,11096,32636,54425
20603,43822,11182,65521,11100,32640,54421
20620,43824,11186,65521,11099,32638,54422
20637,43838,11199,65521,11103,32639,54418
20653,43837,11201,65521,11110,32636,54411
20670,43836,11197,65521,11112,32639,54409
20687,43836,11191,65521,11104,32645,54417
20703,43843,11184,65521,11095,32659,54426
20720,43842,11183,65521,11102,32659,54419
20737,43864,11192,65521,11112,32672,54409
20753,43876,11195,65521,11108,32681,54413
20770,43889,11188,65521,11100,32701,54421
20787,43906,11186,65521,11106,32720,54415
20803,43911,11186,65521,11097,32725,54424
20820,43944,11185,65521,11098,32759,54423
20837,43956,11187,65521,11102,32769,54419
20853,43970,11191,65521,11104,32779,54417
20870,43982,11183,65521,11096,32799,54425
20887,43990,11178,65521,11091,32812,54430
20903,43999,11177,65521,11089,32822,54432
20920,44006,11178,65521,11090,32828,54431
20937,44021,11179,65521,11089,32842,54432
20953,44034,11176,65521,11091,32858,54430
20970,44046,11169,65521,11088,32877,54433
20987,44042,11168,65521,11079,32874,54442
21003,44019,11162,65521,11080,32857,54441
21020,43958,11159,65521,11074,32799,54447
21037,43881,11159,65521,11077,32722,54444
21053,43810,11165,65521,11077,32645,54444
21070,43736,11157,65521,11067,32579,54454
21087,43705,11148,65521,11066,32557,54455
21103,43686,11140,65521,11053,32546,54468
21120,43710,11137,65521,11056,32573,54465
21137,43734,11149,65521,11064,32585,54457
21153,43762,11158,65521,11065,32604,54456
21170,43781,11150,65521,11057,32631,54464
21187,43788,11150,65521,11055,32638,54466
21203,43807,11140,65521,11048,32667,54473
21220,43824,11139,65521,11055,32685,54466
21237,43835,11144,65521,11061,32691,54460
21254,43851,11151,65521,11059,32700,54462
21270,43853,11146,65521,11058,32707,54463
21287,43841,11134,65521,11051,32707,54470
21304,43824,11135,65521,11043,32689,54478
21319,43838,11141,65521,11050,32697,54471
21336,43842,11145,65521,11063,32697,54458
21353,43852,11140,65521,11056,32712,54465
21369,43846,11139,65521,11055,32707,54466
21386,43860,11128,65521,11049,32732,54472
21403,43871,11134,65521,11043,32737,54478
21419,43898,11134,65521,11040,32764,54481
21436,43911,11145,65521,11052,32766,54469
21453,43923,11133,65521,11049,32790,54472
21469,43943,11136,65521,11048,32807,54473
21486,43944,11128,65521,11041,32816,54480
21503,43954,11123,65521,11028,32831,54493
21519,43974,11121,65521,11031,32853,54490
21536,43978,11127,65521,11045,32851,54476
21553,44004,11130,65521,11046,32874,54475
21569,44019,11135,65521,11045,32884,54476
21586,44015,11124,65521,11034,32891,54487
21603,44033,11116,65521,11033,32917,54488
21619,44042,11120,65521,11031,32922,54490
21636,44061,11124,65521,11037,32937,54484
21653,44072,11126,65521,11033,32946,54488
21669,44044,11117,65521,11032,32927,54489
21686,43987,11114,65521,11023,32873,54498
21703,43914,11107,65521,11018,32807,54503
21719,43851,11107,65521,11016,32744,54505
21736,43783,11093,65521,11003,32690,54518
21753,43757,11089,65521,10997,32668,54524
21769,43761,11084,65521,10994,32677,54527
21786,43766,11077,65521,10988,32689,54533
21803,43796,11081,65521,10996,32715,54525
21819,43818,11085,65521,10993,32733,54528
21836,43849,11089,65521,11005,32760,54516
21853,43873,11094,65521,11006,32779,54515
21869,43887,11094,65521,11008,32793,54513
21886,43909,11091,65521,10993,32818,54528
21903,43911,11077,65521,10998,32834,54523
21919,43908,11077,65521,10993,32831,54528
21936,43933,11087,65521,10999,32846,54522
21953,43925,11097,65521,11007,32828,54514
21969,43922,11092,65521,11007,32830,54514
21986,43910,11086,65521,10996,32824,54525
22003,43907,11082,65521,10997,32825,54524
22019,43917,11080,65521,10995,32837,54526
22036,43926,11079,65521,10996,32847,54525
22053,43941,11090,65521,11002,32851,54519
22069,43942,11089,65521,10995,32853,54526
22086,43954,11083,65521,10997,32871,54524
22103,43967,11080,65521,10995,32887,54526
22119,43981,11082,65521,10991,32899,54530
22136,44002,11081,65521,11002,32921,54519
22153,44014,11090,65521,10996,32924,54525
22169,44024,11078,65521,10990,32946,54531
22186,44030,11073,65521,10979,32957,54542
22203,44026,11062,65521,10977,32964,54544
22219,44038,11064,65521,10969,32974,54552
22236,44042,11062,65521,10978,32980,54543
22253,44051,11066,65521,10975,32985,54546
22270,44042,11058,65521,10964,32984,54557
22286,44043,11050,65521,10961,32993,54560
22303,44013,11045,65521,10958,32968,54563
22320,43983,11045,65521,10964,32938,54557
22335,43900,11040,65521,10964,32860,54557
22352,43798,11046,65521,10961,32752,54560
22369,43740,11048,65521,10946,32692,54575
22385,43691,11026,65521,10942,32665,54579
22402,43681,11029,65521,10942,32652,54579
22419,43695,11027,65521,10943,32668,54578
22435,43714,11028,65521,10947,32686,54574
22452,43749,11041,65521,10949,32708,54572
22469,43762,11041,65521,10953,32721,54568
22485,43764,11032,65521,10952,32732,54569
22502,43775,11025,65521,10943,32750,54578
22519,43813,11038,65521,10945,32775,54576
22535,43821,11042,65521,10953,32779,54568
22552,43833,11039,65521,10951,32794,54570
22569,43818,11038,65521,10949,32780,54572
22585,43806,11025,65521,10938,32781,54583
22602,43813,11033,65521,10948,32780,54573
22619,43815,11033,65521,10946,32782,54575
22635,43827,11045,65521,10951,32782,54570
22652,43830,11036,65521,10955,32794,54566
22669,43833,11043,65521,10957,32790,54564
22685,43836,11032,65521,10944,32804,54577
22702,43835,11031,65521,10943,32804,54578
22719,43858,11033,65521,10950,32825,54571
22735,43884,11044,65521,10961,32840,54560
22752,43922,11056,65521,10958,32866,54563
22769,43922,11044,65521,10956,32878,54565
22785,43918,11035,65521,10950,32883,54571
22802,43946,11039,65521,10949,32907,54572
22819,43956,11040,65521,10954,32916,54567
22835,43972,11043,65521,10963,32929,54558
22852,43978,11045,65521,10958,32933,54563
22869,43984,11042,65521,10954,32942,54567
22885,43995,11034,65521,10944,32961,54577
22902,43995,11030,65521,10940,32965,54581
22919,44012,11031,65521,10951,32981,54570
22935,44031,11045,65521,10961,32986,54560
22952,44009,11046,65521,10962,32963,54559
22969,43932,11045,65521,10956,32887,54565
22985,43830,11031,65521,10946,32799,54575
23002,43744,11031,65521,10939,32713,54582
23019,43685,11029,65521,10944,32656,54577
