Tiempo (ms),IR,AMB_IR,RED,AMB_RED,IR_net,RED_net
8128,53443,14873,30993,14859,38570,16134
8145,53477,14878,31024,14865,38599,16159
8161,53510,14888,31066,14879,38622,16187
8178,53539,14901,31093,14876,38638,16217
8195,53567,14891,31109,14879,38676,16230
8211,53572,14892,31135,14872,38680,16263
8228,53578,14886,31165,14868,38692,16297
8245,53614,14894,31195,14876,38720,16319
8261,53649,14903,31233,14888,38746,16345
8278,53672,14911,31261,14890,38761,16371
8295,53689,14904,31280,14891,38785,16389
8311,53649,14892,31224,14875,38757,16349
8328,53536,14878,31062,14858,38658,16204
8345,53296,14865,30789,14837,38431,15952
8361,53030,14843,30403,14823,38187,15580
8378,52796,14836,30104,14809,37960,15295
8395,52560,14802,29851,14792,37758,15059
8411,52423,14790,29689,14772,37633,14917
8428,52370,14771,29613,14762,37599,14851
8445,52362,14765,29627,14751,37597,14876
8461,52403,14778,29668,14758,37625,14910
8478,52448,14777,29720,14767,37671,14953
8495,52500,14784,29767,14761,37716,15006
8511,52543,14776,29836,14756,37767,15080
8528,52598,14768,29902,14748,37830,15154
8545,52659,14773,29986,14758,37886,15228
8561,52720,14788,30068,14771,37932,15297
8578,52761,14792,30113,14773,37969,15340
8595,52798,14793,30140,14781,38005,15359
8611,52801,14784,30153,14763,38017,15390
8628,52805,14777,30147,14759,38028,15388
8645,52818,14777,30164,14759,38041,15405
8661,52841,14792,30195,14777,38049,15418
8678,52876,14806,30237,14793,38070,15444
8695,52895,14796,30255,14781,38099,15474
8711,52910,14788,30298,14770,38122,15528
8728,52930,14790,30321,14770,38140,15551
8745,52973,14791,30359,14769,38182,15590
8761,53012,14799,30407,14790,38213,15617
8778,53047,14811,30451,14793,38236,15658
8795,53084,14815,30481,14792,38269,15689
8811,53098,14802,30513,14785,38296,15728
8828,53125,14803,30553,14791,38322,15762
8845,53157,14806,30590,14791,38351,15799
8861,53186,14816,30631,14798,38370,15833
8878,53217,14824,30665,14806,38393,15859
8895,53257,14834,30684,14811,38423,15873
8911,53266,14818,30719,14801,38448,15918
8928,53278,14816,30733,14798,38462,15935
8945,53289,14817,30770,14802,38472,15968
8961,53333,14830,30807,14813,38503,15994
8978,53364,14836,30847,14822,38528,16025
8995,53387,14840,30862,14821,38547,16041
9011,53400,14836,30882,14817,38564,16065
9028,53411,14823,30892,14809,38588,16083
9045,53403,14816,30883,14811,38587,16072
9062,53349,14828,30777,14808,38521,15969
9078,53192,14814,30557,14798,38378,15759
9095,52862,14785,30181,14775,38077,15406
9112,52573,14759,29791,14740,37814,15051
9127,52307,14732,29468,14716,37575,14752
9144,52122,14722,29250,14707,37400,14543
9161,52006,14720,29133,14704,37286,14429
9177,51970,14717,29071,14708,37253,14363
9194,51949,14705,29071,14696,37244,14375
9211,51965,14697,29087,14680,37268,14407
9227,51981,14694,29118,14672,37287,14446
9244,52033,14698,29160,14676,37335,14484
9261,52092,14702,29231,14687,37390,14544
9277,52153,14714,29269,14702,37439,14567
9294,52184,14715,29280,14708,37469,14572
9311,52220,14712,29295,14697,37508,14598
9327,52233,14715,29305,14699,37518,14606
9344,52243,14721,29266,14693,37522,14573
9361,52239,14721,29257,14706,37518,14551
9377,52238,14725,29238,14712,37513,14526
9394,52238,14719,29234,14711,37519,14523
9411,52236,14717,29208,14698,37519,14510
9427,52258,14714,29243,14692,37544,14551
9444,52294,14714,29275,14694,37580,14581
9461,52335,14721,29330,14707,37614,14623
9477,52372,14730,29378,14715,37642,14663
9494,52406,14728,29425,14723,37678,14702
9511,52441,14721,29442,14703,37720,14739
9527,52461,14705,29484,14683,37756,14801
9544,52519,14716,29531,14692,37803,14839
9561,52563,14723,29581,14706,37840,14875
9577,52606,14731,29631,14711,37875,14920
9594,52636,14728,29681,14719,37908,14962
9611,52676,14723,29702,14710,37953,14992
9627,52700,14721,29755,14702,37979,15053
9644,52747,14731,29807,14704,38016,15103
9661,52787,14738,29858,14723,38049,15135
9677,52819,14743,29890,14728,38076,15162
9694,52840,14739,29919,14731,38101,15188
9711,52876,14743,29937,14730,38133,15207
9727,52884,14737,29936,14719,38147,15217
9744,52924,14750,29974,14729,38174,15245
9761,52959,14761,30025,14738,38198,15287
9777,52987,14766,30043,14754,38221,15289
9794,52918,14760,29940,14749,38158,15191
9811,52659,14736,29629,14718,37923,14911
9827,52309,14701,29140,14684,37608,14456
9844,51952,14690,28699,14666,37262,14033
9861,51625,14672,28360,14661,36953,13699
9877,51444,14660,28122,14649,36784,13473
9894,51323,14654,27987,14641,36669,13346
9911,51270,14644,27926,14625,36626,13301
9927,51250,14625,27915,14615,36625,13300
9944,51266,14630,27919,14607,36636,13312
9961,51291,14631,27960,14623,36660,13337
9977,51343,14642,28024,14625,36701,13399
9994,51394,14649,28095,14631,36745,13464
10011,51465,14641,28161,14617,36824,13544
10027,51530,14630,28250,14623,36900,13627
10044,51580,14636,28302,14615,36944,13687
10061,51622,14641,28360,14633,36981,13727
10078,51655,14650,28382,14634,37005,13748
10094,51664,14649,28387,14639,37015,13748
10111,51654,14644,28378,14625,37010,13753
10128,51667,14636,28383,14622,37031,13761
10143,51678,14634,28398,14628,37044,13770
10160,51705,14649,28427,14632,37056,13795
10177,51752,14657,28479,14641,37095,13838
10193,51774,14650,28519,14633,37124,13886
10210,51811,14640,28558,14628,37171,13930
10227,51865,14637,28607,14620,37228,13987
10243,51915,14649,28669,14638,37266,14031
10260,51974,14658,28756,14642,37316,14114
10277,52037,14670,28823,14652,37367,14171
10293,52095,14674,28902,14657,37421,14245
10310,52134,14670,28948,14655,37464,14293
10327,52170,14679,28979,14649,37491,14330
10343,52229,14674,29047,14661,37555,14386
10360,52270,14683,29113,14669,37587,14444
10377,52310,14689,29164,14679,37621,14485
10393,52352,14698,29219,14673,37654,14546
10410,52382,14690,29251,14677,37692,14574
10427,52420,14689,29278,14669,37731,14609
10443,52444,14698,29310,14681,37746,14629
10460,52487,14703,29359,14690,37784,14669
10477,52528,14718,29399,14704,37810,14695
10493,52553,14719,29415,14699,37834,14716
10510,52579,14716,29427,14708,37863,14719
10527,52596,14718,29447,14699,37878,14748
10543,52546,14712,29341,14697,37834,14644
10560,52316,14708,29015,14685,37608,14330
10577,51900,14683,28555,14668,37217,13887
10593,51486,14660,28008,14638,36826,13370
10610,51171,14623,27641,14614,36548,13027
10627,50930,14603,27399,14592,36327,12807
10643,50839,14591,27261,14584,36248,12677
10660,50804,14592,27229,14576,36212,12653
10677,50820,14598,27262,14578,36222,12684
10693,50841,14594,27306,14574,36247,12732
10710,50867,14587,27334,14571,36280,12763
10727,50916,14578,27394,14567,36338,12827
10743,50993,14586,27480,14576,36407,12904
10760,51073,14601,27586,14585,36472,13001
10777,51160,14606,27673,14590,36554,13083
10793,51207,14609,27747,14583,36598,13164
10810,51234,14598,27773,14586,36636,13187
10827,51252,14592,27787,14578,36660,13209
10843,51259,14590,27791,14582,36669,13209
10860,51275,14601,27809,14585,36674,13224
10877,51275,14603,27823,14583,36672,13240
10893,51287,14602,27837,14589,36685,13248
10910,51312,14594,27840,14579,36718,13261
10927,51330,14593,27859,14570,36737,13289
10943,51370,14594,27920,14578,36776,13342
10960,51429,14600,27987,14582,36829,13405
10977,51483,14609,28045,14602,36874,13443
10993,51533,14620,28104,14605,36913,13499
11010,51589,14610,28160,14596,36979,13564
11027,51628,14604,28219,14593,37024,13626
11043,51685,14616,28294,14592,37069,13702
11060,51759,14624,28375,14608,37135,13767
11077,51811,14631,28442,14621,37180,13821
11094,51862,14643,28506,14628,37219,13878
11110,51907,14629,28550,14619,37278,13931
11127,51933,14635,28588,14620,37298,13968
11144,51965,14641,28604,14622,37324,13982
11159,52009,14654,28632,14638,37355,13994
11176,52056,14672,28672,14649,37384,14023
11193,52085,14670,28693,14648,37415,14045
11209,52122,14664,28751,14643,37458,14108
11226,52154,14656,28798,14637,37498,14161
11243,52195,14659,28864,14645,37536,14219
11259,52240,14679,28927,14665,37561,14262
11276,52285,14682,28975,14671,37603,14304
11293,52266,14681,28950,14663,37585,14287
11309,52094,14652,28705,14641,37442,14064
11326,51763,14632,28289,14607,37131,13682
11343,51328,14596,27821,14592,36732,13229
11359,50994,14587,27383,14578,36407,12805
11376,50767,14579,27135,14560,36188,12575
11393,50621,14562,26989,14543,36059,12446
11409,50559,14544,26937,14530,36015,12407
11426,50548,14529,26932,14521,36019,12411
11443,50583,14529,26970,14521,36054,12449
11459,50639,14544,27053,14532,36095,12521
11476,50701,14558,27129,14536,36143,12593
11493,50775,14557,27207,14539,36218,12668
11509,50841,14550,27295,14530,36291,12765
11526,50915,14548,27385,14532,36367,12853
11543,50986,14550,27472,14537,36436,12935
11559,51042,14563,27538,14547,36479,12991
11576,51076,14566,27569,14549,36510,13020
11593,51081,14569,27581,14544,36512,13037
11609,51070,14554,27564,14540,36516,13024
11626,51063,14544,27556,14534,36519,13022
11643,51074,14551,27568,14541,36523,13027
11659,51109,14558,27600,14551,36551,13049
11676,51150,14570,27641,14553,36580,13088
11693,51195,14578,27688,14555,36617,13133
11709,51230,14564,27743,14546,36666,13197
11726,51281,14569,27793,14550,36712,13243
11743,51342,14559,27866,14551,36783,13315
11759,51401,14579,27954,14562,36822,13392
11776,51453,14592,28024,14575,36861,13449
11793,51525,14602,28084,14576,36923,13508
11809,51557,14591,28146,14575,36966,13571
11826,51603,14586,28186,14571,37017,13615
11843,51649,14589,28247,14582,37060,13665
11859,51712,14605,28322,14587,37107,13735
11876,51771,14614,28382,14598,37157,13784
11893,51810,14626,28416,14602,37184,13814
11909,51834,14611,28472,14596,37223,13876
11926,51869,14609,28507,14595,37260,13912
11943,51902,14614,28552,14599,37288,13953
11959,51958,14631,28621,14614,37327,14007
11976,51996,14637,28665,14619,37359,14046
11993,52048,14650,28719,14632,37398,14087
12009,52072,14637,28762,14624,37435,14138
12026,52100,14631,28792,14621,37469,14171
12043,52051,14629,28727,14618,37422,14109
12059,51853,14624,28411,14606,37229,13805
12076,51424,14609,27921,14597,36815,13324
12093,50976,14588,27378,14567,36388,12811
12109,50619,14553,26922,14532,36066,12390
12126,50346,14527,26644,14511,35819,12133
12143,50224,14514,26488,14500,35710,11988
12160,50174,14515,26411,14499,35659,11912
12175,50165,14518,26395,14505,35647,11890
12192,50154,14505,26405,14497,35649,11908
12209,50177,14501,26417,14484,35676,11933
12225,50206,14495,26474,14479,35711,11995
12242,50265,14506,26547,14483,35759,12064
12259,50343,14507,26638,14495,35836,12143
12275,50422,14522,26741,14508,35900,12233
12292,50477,14514,26821,14503,35963,12318
12309,50548,14526,26910,14512,36022,12398
12325,50575,14515,26937,14495,36060,12442
12342,50603,14524,26977,14497,36079,12480
12359,50635,14530,27024,14517,36105,12507
12375,50649,14534,27024,14519,36115,12505
12392,50659,14529,27057,14521,36130,12536
12409,50687,14525,27084,14515,36162,12569
12425,50726,14527,27129,14505,36199,12624
12442,50773,14536,27207,14512,36237,12695
12459,50843,14544,27297,14529,36299,12768
12475,50921,14557,27395,14547,36364,12848
12492,50979,14562,27474,14556,36417,12918
12509,51044,14571,27531,14556,36473,12975
12525,51089,14576,27579,14559,36513,13020
12542,51150,14592,27650,14565,36558,13085
12559,51221,14597,27733,14579,36624,13154
12575,51289,14617,27823,14598,36672,13225
12592,51344,14618,27909,14611,36726,13298
12609,51399,14618,27975,14604,36781,13371
12625,51446,14619,28045,14601,36827,13444
12642,51497,14633,28116,14609,36864,13507
12659,51551,14636,28176,14623,36915,13553
12675,51598,14651,28241,14633,36947,13608
12692,51639,14646,28290,14641,36993,13649
12709,51672,14649,28332,14631,37023,13701
12725,51699,14646,28386,14630,37053,13756
12742,51748,14657,28429,14629,37091,13800
12759,51791,14657,28485,14644,37134,13841
12775,51831,14665,28531,14649,37166,13882
12792,51811,14658,28498,14649,37153,13849
12809,51613,14635,28246,14617,36978,13629
12825,51229,14606,27693,14592,36623,13101
12842,50700,14584,27121,14560,36116,12561
12859,50331,14561,26677,14549,35770,12128
12875,50083,14552,26332,14528,35531,11804
12892,49911,14525,26169,14518,35386,11651
12909,49831,14510,26073,14495,35321,11578
12925,49793,14495,26036,14482,35298,11554
12942,49797,14493,26026,14477,35304,11549
12959,49814,14496,26049,14485,35318,11564
12975,49843,14505,26074,14485,35338,11589
12992,49887,14503,26131,14493,35384,11638
13009,49927,14500,26179,14485,35427,11694
13025,49978,14489,26251,14479,35489,11772
13042,50052,14500,26332,14478,35552,11854
13059,50110,14507,26401,14489,35603,11912
13075,50157,14510,26465,14492,35647,11973
13092,50194,14510,26505,14498,35684,12007
13109,50195,14510,26500,14494,35685,12006
13126,50198,14497,26498,14483,35701,12015
13142,50198,14499,26499,14485,35699,12014
13159,50221,14502,26533,14485,35719,12048
13176,50261,14506,26577,14492,35755,12085
13191,50293,14505,26618,14485,35788,12133
13208,50340,14501,26673,14486,35839,12187
13225,50400,14504,26737,14484,35896,12253
13241,50466,14513,26824,14493,35953,12331
13258,50541,14519,26921,14504,36022,12417
13275,50618,14524,27008,14516,36094,12492
13291,50682,14533,27101,14515,36149,12586
13308,50739,14527,27165,14515,36212,12650
13325,50798,14524,27223,14512,36274,12711
13341,50877,14537,27315,14525,36340,12790
13358,50934,14543,27395,14531,36391,12864
13375,50996,14554,27473,14538,36442,12935
13391,51049,14558,27547,14538,36491,13009
13408,51088,14547,27596,14539,36541,13057
13425,51137,14549,27646,14535,36588,13111
13441,51191,14554,27710,14547,36637,13163
13458,51240,14570,27767,14549,36670,13218
13475,51286,14579,27833,14560,36707,13273
13491,51324,14576,27893,14559,36748,13334
13508,51371,14578,27939,14561,36793,13378
13525,51407,14578,27976,14554,36829,13422
13541,51450,14579,28020,14565,36871,13455
13558,51421,14585,27965,14567,36836,13398
13575,51185,14570,27682,14560,36615,13122
13591,50787,14547,27114,14532,36240,12582
13608,50324,14511,26549,14496,35813,12053
13625,49930,14483,26138,14469,35447,11669
13641,49722,14467,25845,14451,35255,11394
13658,49610,14458,25738,14450,35152,11288
13675,49552,14455,25679,14442,35097,11237
13691,49534,14455,25662,14444,35079,11218
13708,49542,14444,25667,14436,35098,11231
13725,49550,14436,25686,14423,35114,11263
13741,49584,14436,25712,14418,35148,11294
13758,49637,14444,25785,14430,35193,11355
13775,49709,14452,25881,14442,35257,11439
13791,49778,14459,25977,14447,35319,11530
13808,49847,14447,26042,14438,35400,11604
13825,49899,14454,26113,14446,35445,11667
13841,49934,14453,26149,14435,35481,11714
13858,49960,14464,26176,14447,35496,11729
13875,49986,14472,26202,14453,35514,11749
13891,49985,14470,26209,14456,35515,11753
13908,49988,14451,26214,14441,35537,11773
13925,50001,14447,26234,14437,35554,11797
13941,50039,14456,26286,14436,35583,11850
13958,50100,14464,26365,14450,35636,11915
13975,50169,14474,26442,14457,35695,11985
13991,50234,14484,26531,14466,35750,12065
14008,50311,14475,26595,14462,35836,12133
14025,50367,14478,26682,14457,35889,12225
14041,50442,14480,26780,14466,35962,12314
14058,50527,14493,26875,14475,36034,12400
14075,50603,14504,26975,14492,36099,12483
14091,50660,14509,27061,14498,36151,12563
14108,50727,14501,27123,14487,36226,12636
14125,50773,14502,27182,14484,36271,12698
14141,50835,14510,27262,14491,36325,12771
14158,50891,14516,27343,14507,36375,12836
14175,50949,14529,27401,14512,36420,12889
14192,50994,14530,27464,14518,36464,12946
14207,51023,14524,27507,14506,36499,13001
14224,51057,14523,27547,14509,36534,13038
14241,51117,14529,27615,14514,36588,13101
14257,51181,14545,27684,14531,36636,13153
14274,51231,14550,27739,14538,36681,13201
14291,51209,14551,27711,14528,36658,13183
14307,51039,14527,27454,14510,36512,12944
14324,50683,14496,26973,14477,36187,12496
14341,50219,14473,26477,14466,35746,12011
14357,49883,14464,26014,14451,35419,11563
14374,49658,14453,25755,14437,35205,11318
14391,49516,14443,25605,14417,35073,11188
14407,49463,14424,25545,14409,35039,11136
14424,49440,14410,25540,14398,35030,11142
14441,49474,14408,25570,14404,35066,11166
14457,49517,14422,25630,14413,35095,11217
14474,49581,14432,25698,14411,35149,11287
14491,49649,14432,25757,14414,35217,11343
14507,49707,14421,25865,14410,35286,11455
14524,49785,14416,25956,14406,35369,11550
14541,49875,14419,26060,14412,35456,11648
14557,49938,14437,26134,14421,35501,11713
14574,49980,14442,26180,14423,35538,11757
14591,50006,14443,26215,14425,35563,11790
14607,50001,14430,26205,14419,35571,11786
14624,50009,14427,26216,14412,35582,11804
14641,50018,14416,26230,14412,35602,11818
14657,50057,14434,26268,14416,35623,11852
14674,50110,14446,26332,14435,35664,11897
14691,50158,14445,26375,14428,35713,11947
14707,50205,14435,26451,14427,35770,12024
14724,50268,14438,26517,14424,35830,12093
14741,50342,14434,26607,14430,35908,12177
14757,50421,14449,26703,14437,35972,12266
14774,50499,14463,26787,14447,36036,12340
14791,50564,14470,26867,14449,36094,12418
14807,50611,14466,26953,14457,36145,12496
14824,50675,14463,27020,14447,36212,12573
14841,50731,14466,27093,14457,36265,12636
14857,50794,14486,27166,14468,36308,12698
14874,50850,14490,27239,14476,36360,12763
14891,50900,14498,27289,14481,36402,12808
14907,50935,14492,27355,14477,36443,12878
14924,50980,14492,27399,14477,36488,12922
14941,51022,14494,27459,14484,36528,12975
14957,51081,14508,27520,14488,36573,13032
14974,51136,14514,27581,14501,36622,13080
14991,51165,14521,27615,14499,36644,13116
15007,51109,14502,27534,14489,36607,13045
15024,50859,14488,27226,14467,36371,12759
15041,50501,14457,26774,14448,36044,12326
15057,50105,14448,26235,14435,35657,11800
15074,49786,14437,25896,14424,35349,11472
15091,49612,14423,25686,14413,35189,11273
15107,49530,14404,25573,14389,35126,11184
15124,49506,14397,25556,14387,35109,11169
15141,49530,14390,25592,14377,35140,11215
15158,49596,14406,25672,14390,35190,11282
15174,49654,14409,25749,14398,35245,11351
15191,49731,14421,25826,14400,35310,11426
15208,49805,14409,25940,14400,35396,11540
15223,49889,14410,26036,14391,35479,11645
15240,49982,14423,26142,14404,35559,11738
15257,50055,14427,26229,14421,35628,11808
15273,50102,14436,26287,14426,35666,11861
15290,50121,14431,26307,14423,35690,11884
15307,50122,14425,26306,14408,35697,11898
15323,50127,14419,26324,14407,35708,11917
15340,50150,14427,26335,14404,35723,11931
15357,50183,14435,26376,14419,35748,11957
15373,50235,14442,26437,14431,35793,12006
15390,50261,14431,26489,14427,35830,12062
15407,50323,14430,26557,14417,35893,12140
15423,50381,14434,26654,14417,35947,12237
15440,50457,14443,26749,14426,36014,12323
15457,50547,14451,26852,14432,36096,12420
15473,50623,14464,26968,14446,36159,12522
15490,50694,14459,27038,14452,36235,12586
15507,50742,14459,27106,14443,36283,12663
15523,50787,14459,27186,14440,36328,12746
15540,50851,14468,27258,14452,36383,12806
15557,50911,14477,27324,14461,36434,12863
15573,50969,14493,27385,14471,36476,12914
15590,51021,14491,27446,14480,36530,12966
15607,51046,14490,27486,14474,36556,13012
15623,51082,14485,27536,14476,36597,13060
15640,51119,14497,27586,14474,36622,13112
15657,51180,14505,27643,14490,36675,13153
15673,51230,14513,27707,14500,36717,13207
15690,51271,14515,27758,14503,36756,13255
15707,51285,14510,27762,14495,36775,13267
15723,51199,14492,27635,14485,36707,13150
15740,50893,14483,27281,14458,36410,12823
15757,50525,14459,26803,14447,36066,12356
15773,50135,14446,26260,14429,35689,11831
15790,49813,14427,25932,14412,35386,11520
15807,49632,14405,25697,14390,35227,11307
15823,49536,14381,25585,14370,35155,11215
15840,49506,14381,25564,14360,35125,11204
15857,49533,14385,25586,14374,35148,11212
15873,49554,14388,25625,14379,35166,11246
15890,49596,14386,25661,14381,35210,11280
15907,49632,14389,25706,14369,35243,11337
15923,49677,14373,25781,14367,35304,11414
15940,49770,14393,25882,14369,35377,11513
15957,49865,14398,25993,14388,35467,11605
15973,49921,14404,26074,14396,35517,11678
15990,49980,14408,26139,14399,35572,11740
16007,49993,14404,26159,14391,35589,11768
16023,50009,14401,26164,14385,35608,11779
