Tiempo (ms),IR,AMB_IR,RED,AMB_RED,IR_net,RED_net
7645,49152,896,33205,863,48256,32342
7662,49166,905,33208,854,48261,32354
7679,49189,915,33241,890,48274,32351
7695,49231,952,33273,932,48279,32341
7712,49233,952,33292,936,48281,32356
7729,49226,938,33265,899,48288,32366
7745,49196,906,33243,862,48290,32381
7762,49227,911,33254,854,48316,32400
7779,49241,919,33292,894,48322,32398
7795,49292,955,33331,935,48337,32396
7812,49295,955,33341,943,48340,32398
7829,49293,936,33305,897,48357,32408
7845,49263,905,33296,864,48358,32432
7862,49274,909,33301,856,48365,32445
7879,49297,919,33337,897,48378,32440
7895,49340,956,33359,938,48384,32421
7912,49311,952,33341,945,48359,32396
7929,49235,943,33237,901,48292,32336
7945,49137,909,33133,867,48228,32266
7962,49077,910,33057,858,48167,32199
7979,49044,918,33034,894,48126,32140
7995,49064,963,33053,935,48101,32118
8012,49044,949,33048,935,48095,32113
8029,49039,944,33016,898,48095,32118
8045,49007,907,32996,865,48100,32131
8062,49033,910,33002,861,48123,32141
8079,49065,921,33047,902,48144,32145
8096,49122,963,33100,939,48159,32161
8111,49126,959,33111,926,48167,32185
8128,49124,936,33114,910,48188,32204
8145,49124,905,33083,878,48219,32205
8161,49137,920,33123,895,48217,32228
8178,49175,945,33138,906,48230,32232
8195,49212,983,33187,946,48229,32241
8211,49208,970,33186,937,48238,32249
8228,49182,941,33155,915,48241,32240
8245,49177,908,33125,883,48269,32242
8261,49195,923,33144,894,48272,32250
8278,49235,954,33183,908,48281,32275
8295,49265,995,33241,951,48270,32290
8311,49268,970,33238,937,48298,32301
8328,49249,940,33217,917,48309,32300
8345,49249,908,33181,884,48341,32297
8361,49271,924,33205,895,48347,32310
8378,49314,957,33257,915,48357,32342
8395,49347,992,33316,953,48355,32363
8411,49352,975,33317,933,48377,32384
8428,49309,950,33265,921,48359,32344
8445,49234,927,33158,886,48307,32272
8461,49167,935,33073,901,48232,32172
8478,49111,953,33029,912,48158,32117
8495,49081,975,33017,955,48106,32062
8511,49042,977,32978,940,48065,32038
8528,49005,947,32930,926,48058,32004
8545,48984,928,32882,891,48056,31991
8561,48994,934,32897,902,48060,31995
8578,49038,954,32932,914,48084,32018
8595,49076,974,33004,947,48102,32057
8611,49097,974,33016,938,48123,32078
8628,49091,948,32999,927,48143,32072
8645,49100,932,32986,888,48168,32098
8661,49127,932,33017,900,48195,32117
8678,49175,957,33068,919,48218,32149
8695,49205,980,33125,959,48225,32166
8711,49209,976,33126,938,48233,32188
8728,49187,951,33092,922,48236,32170
8745,49173,929,33065,894,48244,32171
8761,49189,932,33082,900,48257,32182
8778,49230,952,33120,916,48278,32204
8795,49270,982,33182,956,48288,32226
8811,49271,977,33190,940,48294,32250
8828,49260,954,33168,925,48306,32243
8845,49258,931,33144,893,48327,32251
8861,49276,932,33151,898,48344,32253
8878,49318,960,33205,916,48358,32289
8895,49353,974,33268,953,48379,32315
8911,49364,976,33278,940,48388,32338
8928,49346,948,33242,920,48398,32322
8945,49327,929,33198,894,48398,32304
8961,49287,931,33143,901,48356,32242
8978,49237,957,33094,913,48280,32181
8995,49175,979,33064,953,48196,32111
9011,49114,981,32997,944,48133,32053
9028,49053,950,32925,926,48103,31999
9045,49022,930,32873,890,48092,31983
9062,49035,931,32882,903,48104,31979
9078,49081,961,32923,918,48120,32005
9095,49116,981,32985,957,48135,32028
9112,49129,982,32997,964,48147,32033
9127,49122,950,32983,907,48172,32076
9144,49115,918,32969,895,48197,32074
9161,49162,940,33014,901,48222,32113
9177,49219,959,33051,936,48260,32115
9194,49266,995,33114,957,48271,32157
9211,49262,961,33095,939,48301,32156
9227,49237,948,33098,904,48289,32194
9244,49208,911,33066,891,48297,32175
9261,49240,938,33093,897,48302,32196
9277,49280,953,33118,935,48327,32183
9294,49330,994,33173,948,48336,32225
9311,49317,960,33146,938,48357,32208
9327,49299,948,33147,904,48351,32243
9344,49287,910,33119,884,48377,32235
9361,49316,928,33166,896,48388,32270
9377,49373,952,33197,929,48421,32268
9394,49420,991,33251,955,48429,32296
9411,49415,972,33235,937,48443,32298
9427,49398,943,33233,897,48455,32336
9444,49377,904,33209,886,48473,32323
9461,49388,922,33227,895,48466,32332
9477,49379,953,33185,929,48426,32256
9494,49351,993,33161,948,48358,32213
9511,49251,974,33060,936,48277,32124
9527,49177,941,32984,896,48236,32088
9544,49115,909,32922,883,48206,32039
9561,49133,932,32940,892,48201,32048
9577,49169,947,32964,928,48222,32036
9594,49223,989,33017,949,48234,32068
9611,49218,971,33011,933,48247,32078
9627,49211,942,33020,897,48269,32123
9644,49206,905,33001,885,48301,32116
9661,49261,925,33060,893,48336,32167
9677,49309,953,33097,928,48356,32169
9694,49370,987,33168,952,48383,32216
9711,49363,971,33150,938,48392,32212
9727,49347,946,33144,897,48401,32247
9744,49317,907,33110,878,48410,32232
9761,49347,921,33150,888,48426,32262
9777,49376,950,33163,927,48426,32236
9794,49431,988,33214,944,48443,32270
9811,49417,977,33183,937,48440,32246
9827,49395,948,33167,904,48447,32263
9844,49368,908,33139,887,48460,32252
9861,49399,925,33174,895,48474,32279
9877,49446,952,33203,928,48494,32275
9894,49488,994,33262,947,48494,32315
9911,49481,970,33231,935,48511,32296
9927,49465,945,33230,899,48520,32331
9944,49443,905,33206,883,48538,32323
9961,49470,919,33233,888,48551,32345
9977,49506,950,33244,927,48556,32317
9994,49514,988,33258,943,48526,32315
10011,49426,969,33169,933,48457,32236
10027,49330,943,33073,913,48387,32160
10044,49249,902,32978,879,48347,32099
10061,49232,920,32967,889,48312,32078
10077,49254,943,32974,900,48311,32074
10094,49272,980,33014,937,48292,32077
10111,49282,969,32991,927,48313,32064
10128,49258,934,32990,909,48324,32081
10143,49238,899,32964,862,48339,32102
10160,49295,920,33001,884,48375,32117
10177,49344,960,33076,914,48384,32162
10193,49403,980,33115,944,48423,32171
10210,49390,947,33114,924,48443,32190
10227,49383,910,33076,889,48473,32187
10243,49357,895,33075,857,48462,32218
10260,49399,922,33094,873,48477,32221
10277,49423,931,33146,911,48492,32235
10293,49472,972,33177,941,48500,32236
10310,49440,947,33154,923,48493,32231
10327,49435,927,33112,886,48508,32226
10343,49402,894,33099,859,48508,32240
10360,49450,915,33133,876,48535,32257
10377,49475,932,33191,905,48543,32286
10393,49530,970,33214,941,48560,32273
10410,49498,945,33194,918,48553,32276
10427,49492,925,33170,884,48567,32286
10443,49455,888,33162,853,48567,32309
10460,49506,915,33186,879,48591,32307
10477,49534,932,33236,908,48602,32328
10493,49579,967,33261,937,48612,32324
10510,49536,943,33219,913,48593,32306
10527,49475,924,33135,885,48551,32250
10543,49377,888,33042,854,48489,32188
10560,49339,914,32987,870,48425,32117
10577,49311,930,32987,906,48381,32081
10593,49318,970,32975,935,48348,32040
10610,49286,942,32940,917,48344,32023
10627,49271,924,32903,888,48347,32015
10643,49242,888,32883,854,48354,32029
10660,49288,914,32928,872,48374,32056
10677,49322,931,32986,907,48391,32079
10693,49394,971,33033,942,48423,32091
10710,49374,938,33028,913,48436,32115
10727,49383,924,33002,885,48459,32117
10743,49369,887,33016,851,48482,32165
10760,49404,910,33039,874,48494,32165
10777,49437,924,33094,907,48513,32187
10793,49495,970,33125,938,48525,32187
10810,49464,941,33100,913,48523,32187
10827,49448,921,33063,879,48527,32184
10843,49422,885,33059,851,48537,32208
10860,49464,913,33092,873,48551,32219
10877,49499,930,33142,903,48569,32239
10893,49551,968,33172,939,48583,32233
10910,49529,938,33154,914,48591,32240
10927,49520,926,33128,882,48594,32246
10943,49498,888,33119,867,48610,32252
10960,49542,912,33158,875,48630,32283
10977,49568,926,33203,897,48642,32306
10993,49625,971,33236,918,48654,32318
11010,49608,939,33214,915,48669,32299
11027,49585,922,33194,882,48663,32312
11043,49531,881,33150,862,48650,32288
11060,49499,912,33115,875,48587,32240
11077,49468,928,33081,911,48540,32170
11093,49444,971,33025,921,48473,32104
11110,49371,943,32958,911,48428,32047
11127,49314,923,32885,882,48391,32003
11144,49277,886,32856,868,48391,31988
11159,49308,915,32890,882,48393,32008
11176,49362,955,32935,906,48407,32029
11193,49383,971,32968,940,48412,32028
11209,49366,942,32962,904,48424,32058
11226,49353,910,32946,889,48443,32057
11243,49359,896,32939,855,48463,32084
11259,49409,917,32988,892,48492,32096
11276,49467,958,33044,908,48509,32136
11293,49500,970,33078,942,48530,32136
11309,49474,948,33065,907,48526,32158
11326,49453,910,33036,893,48543,32143
11343,49442,891,33020,857,48551,32163
11359,49482,924,33045,895,48558,32150
11376,49533,963,33104,908,48570,32196
11393,49566,976,33130,946,48590,32184
11409,49540,951,33113,914,48589,32199
11426,49503,908,33081,893,48595,32188
11443,49515,896,33080,861,48619,32219
11459,49555,923,33111,891,48632,32220
11476,49611,959,33158,913,48652,32245
11493,49641,980,33196,944,48661,32252
11509,49618,949,33187,909,48669,32278
11526,49599,914,33157,892,48685,32265
11543,49584,897,33146,858,48687,32288
11559,49623,918,33173,898,48705,32275
11576,49678,956,33227,910,48722,32317
11593,49699,978,33255,942,48721,32313
11609,49641,947,33198,909,48694,32289
11626,49545,907,33082,896,48638,32186
11643,49453,889,32980,852,48564,32128
11659,49421,922,32939,893,48499,32046
11676,49418,966,32927,915,48452,32012
11693,49410,973,32929,946,48437,31983
11709,49367,945,32891,911,48422,31980
11726,49330,908,32859,888,48422,31971
11743,49320,893,32828,858,48427,31970
11759,49363,916,32871,886,48447,31985
11776,49426,960,32926,906,48466,32020
11793,49463,976,32986,943,48487,32043
11809,49451,943,32973,913,48508,32060
11826,49435,913,32953,893,48522,32060
11843,49442,896,32945,860,48546,32085
11859,49489,922,32986,880,48567,32106
11876,49540,962,33037,909,48578,32128
11893,49565,976,33072,948,48589,32124
11909,49538,945,33057,925,48593,32132
11926,49534,908,33018,892,48626,32126
11943,49500,889,33000,851,48611,32149
11959,49547,919,33041,878,48628,32163
11976,49580,957,33085,907,48623,32178
11993,49629,973,33130,946,48656,32184
12009,49615,943,33120,920,48672,32200
12026,49610,911,33092,887,48699,32205
12043,49583,895,33080,857,48688,32223
12059,49628,919,33112,883,48709,32229
12076,49660,961,33165,912,48699,32253
12093,49711,978,33207,947,48733,32260
12109,49686,948,33192,922,48738,32270
12126,49685,913,33173,892,48772,32281
12143,49658,893,33147,855,48765,32292
12160,49693,921,33168,882,48772,32286
12175,49731,960,33206,931,48771,32275
12192,49703,972,33197,949,48731,32248
12209,49625,954,33093,913,48671,32180
12225,49517,915,32983,882,48602,32101
12242,49459,908,32886,865,48551,32021
12259,49428,924,32888,895,48504,31993
12275,49450,963,32899,933,48487,31966
12292,49448,978,32910,951,48470,31959
12309,49438,954,32866,912,48484,31954
12325,49413,916,32860,882,48497,31978
12342,49429,906,32852,868,48523,31984
12359,49469,930,32906,901,48539,32005
12375,49524,968,32953,936,48556,32017
12392,49549,989,33008,955,48560,32053
12409,49548,956,32965,922,48592,32043
12425,49525,917,32963,880,48608,32083
12442,49546,910,32953,870,48636,32083
12459,49564,927,33003,902,48637,32101
12475,49614,973,33029,944,48641,32085
12492,49619,987,33064,959,48632,32105
12509,49611,961,33027,918,48650,32109
12525,49580,917,33020,884,48663,32136
12542,49601,908,32996,868,48693,32128
12559,49618,927,33049,897,48691,32152
12575,49681,974,33077,943,48707,32134
12592,49688,985,33130,956,48703,32174
12609,49684,959,33090,918,48725,32172
12625,49659,920,33082,886,48739,32196
12642,49670,907,33059,866,48763,32193
12659,49695,926,33122,900,48769,32222
12675,49749,968,33146,938,48781,32208
12692,49765,986,33194,959,48779,32235
12709,49757,959,33155,920,48798,32235
12725,49730,920,33143,904,48810,32239
12742,49746,902,33123,866,48844,32257
12759,49757,923,33163,895,48834,32268
12775,49785,967,33170,914,48818,32256
12792,49741,985,33153,953,48756,32200
12809,49660,955,33044,916,48705,32128
12825,49557,920,32950,899,48637,32051
12842,49503,904,32870,866,48599,32004
12859,49512,921,32889,898,48591,31991
12875,49547,959,32907,913,48588,31994
12892,49563,979,32942,948,48584,31994
12909,49544,953,32901,914,48591,31987
12925,49522,917,32893,896,48605,31997
12942,49534,897,32885,860,48637,32025
12959,49580,921,32945,892,48659,32053
12975,49648,959,32996,912,48689,32084
12992,49683,978,33045,950,48705,32095
13009,49673,958,33022,908,48715,32114
13025,49651,916,33008,892,48735,32116
13042,49640,894,32997,864,48746,32133
13059,49683,918,33038,891,48765,32147
13075,49733,962,33058,907,48771,32151
13092,49750,979,33107,949,48771,32158
13109,49734,948,33071,910,48786,32161
13125,49701,912,33060,896,48789,32164
13142,49702,890,33032,854,48812,32178
13159,49735,915,33087,885,48820,32202
13176,49783,953,33110,908,48830,32202
13191,49806,973,33170,922,48833,32248
13208,49775,937,33132,913,48838,32219
13225,49761,911,33099,874,48850,32225
13241,49778,894,33095,876,48884,32219
13258,49820,931,33145,885,48889,32260
13275,49848,961,33200,932,48887,32268
13291,49863,978,33224,923,48885,32301
13308,49835,933,33180,912,48902,32268
13325,49821,912,33149,871,48909,32278
13341,49835,897,33149,880,48938,32269
13358,49859,931,33179,891,48928,32288
13375,49850,957,33180,925,48893,32255
13391,49809,973,33145,924,48836,32221
13408,49723,939,33043,910,48784,32133
13425,49651,911,32952,874,48740,32078
13441,49619,889,32903,874,48730,32029
13458,49639,924,32933,892,48715,32041
13475,49666,954,32963,927,48712,32036
13491,49681,974,32987,920,48707,32067
13508,49648,929,32951,906,48719,32045
13525,49651,906,32923,865,48745,32058
13541,49656,886,32935,871,48770,32064
13558,49716,923,32989,878,48793,32111
13575,49773,949,33056,920,48824,32136
13591,49783,969,33092,916,48814,32176
13608,49759,926,33053,900,48833,32153
13625,49743,898,33031,862,48845,32169
13641,49756,881,33021,851,48875,32170
13658,49799,920,33062,878,48879,32184
13675,49831,946,33114,921,48885,32193
13691,49845,962,33132,934,48883,32198
13708,49830,928,33099,900,48902,32199
13725,49793,905,33072,864,48888,32208
13741,49803,885,33071,851,48918,32220
13758,49830,920,33115,875,48910,32240
13775,49887,945,33162,922,48942,32240
13791,49903,970,33200,936,48933,32264
13808,49894,926,33165,904,48968,32261
13825,49862,906,33134,862,48956,32272
13841,49855,888,33125,846,48967,32279
13858,49892,917,33160,877,48975,32283
13875,49934,946,33220,923,48988,32297
13891,49953,969,33237,933,48984,32304
13908,49938,925,33195,896,49013,32299
13925,49895,906,33159,866,48989,32293
13941,49853,885,33110,850,48968,32260
13958,49824,919,33096,882,48905,32214
13975,49811,938,33082,914,48873,32168
13991,49779,969,33045,934,48810,32111
14008,49725,927,32971,901,48798,32070
14025,49674,910,32912,869,48764,32043
14041,49653,877,32894,848,48776,32046
14058,49690,922,32939,883,48768,32056
14075,49743,947,32993,921,48796,32072
14091,49769,975,33018,943,48794,32075
14108,49760,938,32994,908,48822,32086
14125,49734,913,32968,872,48821,32096
14141,49739,885,32970,857,48854,32113
14158,49785,924,33029,886,48861,32143
14175,49842,954,33077,929,48888,32148
14192,49859,974,33111,941,48885,32170
14207,49831,935,33069,893,48896,32176
14224,49784,898,33045,866,48886,32179
14241,49807,890,33058,873,48917,32185
14257,49850,925,33074,901,48925,32173
14274,49893,967,33127,924,48926,32203
14291,49910,979,33128,924,48931,32204
14307,49876,935,33118,897,48941,32221
14324,49843,899,33094,867,48944,32227
14341,49860,891,33107,873,48969,32234
14357,49904,926,33135,904,48978,32231
14374,49963,964,33186,929,48999,32257
14391,49972,982,33180,925,48990,32255
14407,49939,935,33176,898,49004,32278
14424,49907,902,33151,876,49005,32275
14441,49923,896,33162,873,49027,32289
14457,49968,929,33186,904,49039,32282
14474,50021,970,33228,927,49051,32301
14491,50016,981,33219,926,49035,32293
14507,49940,945,33158,916,48995,32242
14524,49834,901,33050,876,48933,32174
14541,49769,889,33000,878,48880,32122
14557,49759,933,32953,892,48826,32061
14574,49746,972,32960,930,48774,32030
14591,49755,977,32924,926,48778,31998
14607,49708,938,32910,918,48770,31992
14624,49683,903,32872,875,48780,31997
14641,49679,889,32889,878,48790,32011
14657,49736,933,32911,895,48803,32016
14674,49780,969,32971,930,48811,32041
14691,49814,982,32979,925,48832,32054
14707,49797,941,32989,916,48856,32073
14724,49785,903,32958,878,48882,32080
14741,49786,893,32981,878,48893,32103
14757,49823,932,33010,888,48891,32122
14774,49868,967,33050,927,48901,32123
14791,49884,982,33059,931,48902,32128
14807,49854,940,33038,915,48914,32123
14824,49834,904,33002,872,48930,32130
14841,49834,891,33029,878,48943,32151
14857,49875,929,33051,889,48946,32162
14874,49914,972,33107,932,48942,32175
14891,49952,988,33104,932,48964,32172
14907,49915,948,33109,916,48967,32193
14924,49905,908,33082,879,48997,32203
14941,49906,892,33111,880,49014,32231
14957,49955,930,33125,889,49025,32236
14974,49993,970,33181,933,49023,32248
14991,50035,990,33181,936,49045,32245
