Tiempo (ms),IR,AMB_IR,RED,AMB_RED,IR_net,RED_net
3165,36528,2664,8460,2636,33864,5824
3181,36539,2633,8469,2611,33906,5858
3198,36440,2515,8381,2486,33925,5895
3215,36312,2374,8261,2345,33938,5916
3231,36293,2339,8241,2312,33954,5929
3248,36342,2360,8297,2338,33982,5959
3265,36407,2407,8370,2384,34000,5986
3281,36482,2451,8459,2431,34031,6028
3298,36555,2472,8541,2460,34083,6081
3315,36590,2470,8588,2450,34120,6138
3331,36603,2443,8627,2421,34160,6206
3348,36619,2413,8661,2383,34206,6278
3365,36654,2397,8718,2373,34257,6345
3381,36671,2409,8730,2386,34262,6344
3398,36566,2412,8573,2396,34154,6177
3415,36306,2422,8241,2407,33884,5834
3431,36019,2435,7875,2414,33584,5461
3448,35775,2434,7527,2408,33341,5119
3465,35572,2426,7308,2396,33146,4912
3481,35480,2412,7193,2392,33068,4801
3498,35440,2398,7151,2377,33042,4774
3515,35451,2395,7162,2373,33056,4789
3531,35487,2396,7214,2377,33091,4837
3548,35530,2400,7286,2373,33130,4913
3565,35570,2393,7345,2368,33177,4977
3581,35609,2369,7401,2351,33240,5050
3598,35639,2340,7457,2329,33299,5128
3615,35681,2326,7499,2310,33355,5189
3631,35723,2332,7555,2307,33391,5248
3648,35763,2348,7621,2328,33415,5293
3665,35811,2376,7658,2356,33435,5302
3681,35847,2414,7700,2390,33433,5310
3698,35876,2431,7723,2419,33445,5304
3715,35886,2440,7725,2421,33446,5304
3731,35899,2445,7741,2421,33454,5320
3748,35916,2439,7759,2418,33477,5341
3765,35945,2442,7804,2417,33503,5387
3781,35989,2438,7855,2423,33551,5432
3798,36029,2445,7913,2433,33584,5480
3815,36096,2455,7981,2443,33641,5538
3831,36154,2480,8060,2452,33674,5608
3848,36189,2473,8098,2449,33716,5649
3865,36230,2466,8144,2443,33764,5701
3881,36277,2476,8204,2460,33801,5744
3898,36322,2494,8268,2480,33828,5788
3915,36395,2509,8326,2495,33886,5831
3931,36437,2530,8383,2511,33907,5872
3948,36451,2521,8405,2493,33930,5912
3965,36429,2477,8394,2449,33952,5945
3981,36383,2403,8345,2390,33980,5955
3998,36364,2359,8344,2343,34005,6001
4015,36406,2354,8379,2331,34052,6048
4032,36467,2381,8470,2354,34086,6116
4047,36543,2416,8546,2390,34127,6156
4064,36657,2474,8678,2452,34183,6226
4081,36778,2539,8807,2518,34239,6289
4097,36842,2581,8879,2563,34261,6316
4114,36827,2594,8844,2582,34233,6262
4131,36612,2587,8578,2571,34025,6007
4147,36299,2564,8173,2545,33735,5628
4164,35946,2502,7669,2473,33444,5196
4181,35576,2396,7288,2368,33180,4920
4197,35373,2314,7035,2291,33059,4744
4214,35283,2285,6928,2269,32998,4659
4231,35281,2294,6924,2274,32987,4650
4247,35316,2309,6972,2292,33007,4680
4264,35387,2353,7067,2324,33034,4743
4281,35476,2386,7173,2368,33090,4805
4297,35553,2412,7257,2388,33141,4869
4314,35605,2416,7352,2398,33189,4954
4331,35655,2410,7401,2392,33245,5009
4347,35679,2393,7443,2376,33286,5067
4364,35707,2393,7475,2366,33314,5109
4381,35717,2395,7498,2378,33322,5120
4397,35700,2384,7486,2357,33316,5129
4414,35674,2354,7450,2333,33320,5117
4431,35654,2333,7429,2310,33321,5119
4447,35655,2326,7433,2304,33329,5129
4464,35680,2330,7463,2312,33350,5151
4481,35728,2357,7521,2335,33371,5186
4497,35784,2380,7588,2356,33404,5232
4514,35851,2412,7687,2397,33439,5290
4531,35977,2475,7803,2460,33502,5343
4547,36088,2550,7927,2528,33538,5399
4564,36150,2568,8008,2535,33582,5473
4581,36156,2531,8032,2510,33625,5522
4597,36140,2471,8025,2453,33669,5572
4614,36121,2422,8018,2401,33699,5617
4631,36153,2407,8046,2391,33746,5655
4647,36167,2396,8068,2375,33771,5693
4664,36166,2364,8078,2340,33802,5738
4681,36173,2355,8098,2326,33818,5772
4697,36172,2338,8110,2310,33834,5800
4714,36186,2317,8128,2299,33869,5829
4731,36233,2320,8175,2305,33913,5870
4747,36301,2348,8264,2328,33953,5936
4764,36462,2470,8438,2464,33992,5974
4781,36597,2558,8581,2532,34039,6049
4797,36693,2608,8687,2577,34085,6110
4814,36756,2634,8783,2613,34122,6170
4831,36728,2577,8742,2555,34151,6187
4847,36582,2491,8541,2478,34091,6063
4864,36352,2472,8214,2450,33880,5764
4881,36031,2478,7841,2457,33553,5384
4897,35753,2479,7443,2452,33274,4991
4914,35546,2458,7188,2437,33088,4751
4931,35394,2416,7015,2403,32978,4612
4947,35290,2356,6901,2345,32934,4556
4964,35265,2333,6883,2306,32932,4577
4981,35297,2327,6936,2316,32970,4620
4998,35351,2348,7006,2324,33003,4682
5014,35415,2368,7100,2349,33047,4751
5031,35523,2402,7205,2380,33121,4825
5048,35603,2425,7318,2404,33178,4914
5063,35669,2432,7398,2416,33237,4982
5080,35692,2408,7426,2377,33284,5049
5097,35662,2345,7410,2320,33317,5090
5113,35632,2295,7385,2272,33337,5113
5130,35631,2284,7378,2262,33347,5116
5147,35640,2297,7387,2273,33343,5114
5163,35669,2316,7426,2301,33353,5125
5180,35702,2338,7458,2314,33364,5144
5197,35735,2338,7486,2324,33397,5162
5213,35760,2346,7524,2321,33414,5203
5230,35806,2358,7591,2337,33448,5254
5247,35864,2379,7652,2357,33485,5295
5263,35927,2395,7728,2374,33532,5354
5280,35988,2419,7809,2395,33569,5414
5297,36037,2424,7862,2399,33613,5463
5313,36065,2409,7903,2389,33656,5514
5330,36107,2416,7957,2391,33691,5566
5347,36142,2421,8005,2399,33721,5606
5363,36197,2438,8072,2414,33759,5658
5380,36234,2461,8120,2433,33773,5687
5397,36276,2466,8159,2445,33810,5714
5413,36305,2479,8197,2460,33826,5737
5430,36343,2501,8252,2484,33842,5768
5447,36405,2533,8308,2516,33872,5792
5463,36470,2585,8379,2561,33885,5818
5480,36528,2614,8437,2589,33914,5848
5497,36521,2564,8440,2533,33957,5907
5513,36474,2472,8406,2447,34002,5959
5530,36485,2434,8426,2420,34051,6006
5547,36561,2465,8512,2444,34096,6068
5563,36634,2527,8579,2504,34107,6075
5580,36579,2559,8472,2533,34020,5939
5597,36253,2498,8080,2482,33755,5598
5613,35871,2432,7542,2409,33439,5133
5630,35571,2408,7148,2391,33163,4757
5647,35330,2405,6885,2386,32925,4499
5663,35221,2414,6707,2393,32807,4314
5680,35160,2423,6638,2400,32737,4238
5697,35103,2385,6587,2370,32718,4217
5713,35059,2336,6556,2313,32723,4243
5730,35056,2308,6564,2288,32748,4276
5747,35094,2307,6614,2287,32787,4327
5763,35153,2323,6695,2309,32830,4386
5780,35218,2355,6781,2330,32863,4451
5797,35280,2368,6850,2349,32912,4501
5813,35315,2380,6901,2356,32935,4545
5830,35340,2385,6926,2366,32955,4560
5847,35347,2379,6935,2361,32968,4574
5863,35350,2395,6934,2377,32955,4557
5880,35360,2415,6946,2384,32945,4562
5897,35367,2418,6956,2391,32949,4565
5913,35374,2410,6975,2393,32964,4582
5930,35392,2415,6997,2392,32977,4605
5947,35428,2410,7035,2391,33018,4644
5963,35466,2414,7099,2394,33052,4705
5980,35507,2420,7155,2393,33087,4762
5997,35564,2428,7212,2402,33136,4810
6013,35610,2432,7281,2404,33178,4877
6030,35654,2435,7339,2416,33219,4923
6047,35701,2435,7389,2416,33266,4973
6064,35733,2432,7437,2419,33301,5018
6079,35773,2435,7479,2417,33338,5062
6096,35799,2436,7516,2417,33363,5099
6113,35840,2447,7547,2425,33393,5122
6129,35882,2472,7598,2448,33410,5150
6146,35918,2478,7643,2458,33440,5185
6163,35942,2480,7677,2454,33462,5223
6179,35954,2455,7691,2438,33499,5253
6196,35955,2430,7715,2404,33525,5311
6213,35976,2407,7731,2387,33569,5344
6229,36011,2403,7784,2376,33608,5408
6246,36049,2400,7838,2383,33649,5455
6263,36101,2415,7898,2387,33686,5511
6279,36111,2419,7915,2395,33692,5520
6296,36022,2420,7757,2400,33602,5357
6313,35754,2417,7429,2394,33337,5035
6329,35465,2428,7035,2400,33037,4635
6346,35213,2436,6658,2409,32777,4249
6363,35009,2442,6426,2421,32567,4005
6379,34896,2434,6275,2421,32462,3854
6396,34820,2424,6172,2407,32396,3765
6413,34784,2414,6143,2395,32370,3748
6429,34783,2419,6145,2394,32364,3751
6446,34810,2430,6183,2411,32380,3772
6463,34855,2454,6237,2435,32401,3802
6479,34905,2467,6294,2446,32438,3848
6496,34937,2463,6346,2444,32474,3902
6513,34975,2449,6405,2430,32526,3975
6529,35013,2450,6467,2428,32563,4039
6546,35036,2448,6494,2430,32588,4064
6563,35050,2459,6516,2437,32591,4079
6579,35059,2461,6519,2440,32598,4079
6596,35051,2454,6514,2433,32597,4081
6613,35053,2446,6513,2419,32607,4094
6629,35060,2446,6538,2419,32614,4119
6646,35081,2444,6564,2421,32637,4143
6663,35120,2451,6611,2426,32669,4185
6679,35164,2447,6672,2427,32717,4245
6696,35199,2435,6729,2415,32764,4314
6713,35240,2418,6773,2399,32822,4374
6729,35281,2418,6852,2395,32863,4457
6746,35326,2414,6909,2402,32912,4507
6763,35384,2427,6979,2406,32957,4573
6779,35443,2440,7046,2424,33003,4622
6796,35480,2444,7095,2424,33036,4671
6813,35510,2436,7134,2416,33074,4718
6829,35539,2433,7176,2408,33106,4768
6846,35567,2427,7222,2413,33140,4809
6863,35608,2434,7272,2417,33174,4855
6879,35657,2454,7322,2435,33203,4887
6896,35675,2445,7358,2425,33230,4933
6913,35694,2428,7384,2402,33266,4982
6929,35722,2411,7425,2391,33311,5034
6946,35756,2405,7471,2382,33351,5089
6963,35806,2405,7542,2390,33401,5152
6979,35874,2428,7613,2399,33446,5214
6996,35925,2430,7670,2413,33495,5257
7013,35955,2432,7710,2408,33523,5302
7029,35893,2426,7613,2407,33467,5206
7046,35704,2426,7333,2407,33278,4926
7063,35378,2425,6946,2407,32953,4539
7080,35115,2432,6551,2412,32683,4139
7095,34909,2424,6303,2403,32485,3900
7112,34776,2415,6120,2395,32361,3725
7129,34709,2414,6048,2394,32295,3654
7145,34704,2433,6035,2414,32271,3621
7162,34736,2442,6081,2423,32294,3658
7179,34779,2456,6133,2431,32323,3702
7195,34803,2452,6173,2429,32351,3744
7212,34824,2432,6228,2410,32392,3818
7229,34867,2420,6281,2398,32447,3883
7245,34910,2416,6354,2392,32494,3962
7262,34960,2406,6414,2385,32554,4029
7279,34988,2407,6449,2379,32581,4070
7295,34993,2382,6467,2362,32611,4105
7312,34989,2370,6468,2348,32619,4120
7329,34986,2358,6472,2332,32628,4140
7345,34990,2350,6473,2328,32640,4145
7362,35017,2346,6504,2323,32671,4181
7379,35055,2352,6557,2335,32703,4222
7395,35090,2352,6610,2329,32738,4281
7412,35129,2351,6659,2323,32778,4336
7429,35195,2357,6727,2338,32838,4389
7445,35253,2369,6818,2347,32884,4471
7462,35327,2376,6917,2355,32951,4562
7479,35390,2377,6985,2361,33013,4624
7495,35420,2357,7048,2340,33063,4708
7512,35448,2335,7093,2316,33113,4777
7529,35486,2327,7133,2307,33159,4826
7545,35531,2328,7194,2307,33203,4887
7562,35590,2355,7273,2335,33235,4938
7579,35666,2383,7351,2363,33283,4988
7595,35731,2414,7439,2391,33317,5048
7612,35786,2437,7505,2418,33349,5087
7629,35868,2478,7589,2451,33390,5138
7645,35931,2499,7671,2481,33432,5190
7662,35992,2527,7742,2503,33465,5239
7679,36037,2521,7790,2499,33516,5291
7695,36033,2472,7807,2455,33561,5352
7712,36008,2405,7793,2381,33603,5412
7729,36011,2353,7814,2328,33658,5486
7745,36039,2328,7863,2300,33711,5563
7762,36068,2317,7906,2299,33751,5607
7779,36032,2319,7851,2307,33713,5544
7795,35835,2310,7551,2288,33525,5263
7812,35526,2302,7121,2279,33224,4842
7829,35194,2304,6719,2278,32890,4441
7845,34996,2315,6415,2290,32681,4125
7862,34895,2332,6290,2310,32563,3980
7879,34874,2357,6260,2340,32517,3920
7895,34885,2366,6299,2346,32519,3953
7912,34922,2370,6349,2359,32552,3990
7929,34979,2382,6406,2359,32597,4047
7945,35033,2394,6485,2371,32639,4114
7962,35102,2408,6575,2385,32694,4190
7979,35181,2422,6669,2404,32759,4265
7995,35235,2426,6742,2404,32809,4338
8012,35254,2416,6778,2396,32838,4382
8029,35286,2429,6809,2401,32857,4408
8045,35275,2431,6789,2405,32844,4384
8062,35269,2441,6763,2422,32828,4341
8079,35253,2461,6738,2443,32792,4295
8096,35234,2470,6700,2451,32764,4249
8111,35227,2470,6692,2449,32757,4243
8128,35221,2469,6685,2456,32752,4229
8145,35251,2477,6735,2456,32774,4279
8161,35292,2484,6804,2462,32808,4342
8178,35325,2485,6843,2466,32840,4377
8195,35360,2475,6898,2464,32885,4434
8211,35388,2475,6937,2456,32913,4481
8228,35410,2482,6982,2454,32928,4528
8245,35426,2489,6989,2463,32937,4526
8261,35465,2499,7034,2479,32966,4555
8278,35501,2509,7071,2485,32992,4586
8295,35545,2513,7131,2492,33032,4639
8311,35589,2511,7207,2488,33078,4719
8328,35648,2518,7284,2497,33130,4787
8345,35726,2535,7374,2512,33191,4862
8361,35793,2553,7473,2534,33240,4939
8378,35852,2566,7547,2544,33286,5003
8395,35886,2556,7576,2542,33330,5034
8411,35906,2550,7596,2530,33356,5066
8428,35928,2541,7639,2525,33387,5114
8445,35965,2528,7681,2506,33437,5175
8461,35980,2500,7711,2481,33480,5230
8478,35929,2449,7651,2427,33480,5224
8495,35688,2378,7371,2358,33310,5013
8511,35349,2312,6880,2289,33037,4591
8528,35024,2275,6459,2253,32749,4206
8545,34760,2267,6132,2246,32493,3886
8561,34623,2293,5908,2274,32330,3634
8578,34548,2319,5810,2298,32229,3512
8595,34517,2337,5773,2319,32180,3454
8611,34527,2360,5785,2338,32167,3447
8628,34540,2371,5820,2356,32169,3464
8645,34574,2376,5863,2353,32198,3510
8661,34601,2385,5907,2367,32216,3540
8678,34640,2378,5967,2359,32262,3608
8695,34684,2361,6023,2346,32323,3677
8711,34720,2349,6078,2333,32371,3745
8728,34751,2347,6129,2327,32404,3802
8745,34796,2360,6159,2337,32436,3822
8761,34814,2376,6174,2357,32438,3817
8778,34843,2399,6190,2378,32444,3812
8795,34849,2413,6194,2389,32436,3805
8811,34856,2417,6204,2398,32439,3806
8828,34879,2427,6220,2405,32452,3815
8845,34905,2429,6248,2411,32476,3837
8861,34910,2405,6268,2390,32505,3878
8878,34914,2370,6288,2349,32544,3939
8895,34917,2326,6316,2311,32591,4005
8911,34926,2292,6343,2275,32634,4068
8928,34950,2289,6386,2271,32661,4115
8945,34993,2295,6431,2276,32698,4155
8961,35041,2308,6498,2293,32733,4205
8978,35093,2331,6566,2308,32762,4258
8995,35133,2338,6612,2319,32795,4293
9011,35169,2344,6663,2330,32825,4333
9028,35208,2364,6711,2335,32844,4376
9045,35262,2377,6764,2354,32885,4410
9061,35317,2404,6837,2380,32913,4457
9078,35381,2421,6914,2408,32960,4506
9095,35434,2425,6971,2405,33009,4566
9112,35451,2398,7003,2378,33053,4625
9127,35457,2358,7025,2343,33099,4682
9144,35484,2339,7064,2317,33145,4747
9161,35531,2343,7116,2316,33188,4800
9177,35554,2339,7132,2320,33215,4812
9194,35461,2336,7000,2315,33125,4685
9211,35217,2329,6669,2301,32888,4368
9227,34905,2294,6208,2274,32611,3934
9244,34625,2267,5822,2248,32358,3574
9261,34386,2269,5550,2238,32117,3312
9277,34259,2250,5352,2232,32009,3120
9294,34184,2245,5258,2231,31939,3027
9311,34159,2250,5219,2232,31909,2987
9327,34181,2271,5255,2251,31910,3004
9344,34216,2300,5299,2274,31916,3025
9361,34271,2329,5373,2310,31942,3063
9377,34316,2356,5445,2329,31960,3116
9394,34361,2361,5506,2344,32000,3162
9411,34428,2369,5577,2351,32059,3226
9427,34476,2381,5659,2356,32095,3303
9444,34513,2391,5696,2373,32122,3323
9461,34539,2408,5741,2388,32131,3353
9477,34550,2424,5749,2405,32126,3344
9494,34532,2423,5734,2400,32109,3334
9511,34531,2402,5717,2384,32129,3333
9527,34528,2393,5728,2375,32135,3353
9544,34558,2385,5758,2363,32173,3395
9561,34599,2383,5810,2367,32216,3443
9577,34640,2392,5875,2370,32248,3505
9594,34680,2380,5922,2357,32300,3565
9611,34724,2372,5983,2356,32352,3627
9627,34778,2375,6065,2354,32403,3711
9644,34840,2384,6135,2359,32456,3776
9661,34903,2388,6213,2378,32515,3835
9677,34965,2411,6295,2396,32554,3899
9694,34998,2422,6348,2399,32576,3949
9711,35055,2437,6408,2410,32618,3998
9727,35108,2458,6475,2431,32650,4044
9744,35162,2485,6533,2466,32677,4067
9761,35218,2518,6591,2496,32700,4095
9777,35248,2519,6632,2503,32729,4129
9794,35252,2496,6662,2469,32756,4193
9811,35262,2459,6683,2441,32803,4242
9827,35286,2435,6724,2412,32851,4312
9844,35328,2427,6772,2405,32901,4367
9861,35377,2427,6841,2406,32950,4435
9877,35433,2437,6912,2423,32996,4489
9894,35444,2430,6944,2412,33014,4532
9911,35382,2408,6856,2393,32974,4463
9927,35190,2387,6547,2365,32803,4182
9944,34931,2373,6191,2351,32558,3840
9961,34656,2370,5868,2355,32286,3513
9977,34476,2374,5597,2360,32102,3237
9994,34358,2374,5444,2347,31984,3097
10011,34295,2381,5371,2363,31914,3008
10027,34291,2386,5364,2368,31905,2996
10044,34325,2405,5409,2381,31920,3028
10061,34374,2410,5468,2392,31964,3076
10077,34407,2417,5522,2395,31990,3127
10094,34427,2402,5551,2386,32025,3165
10111,34473,2386,5596,2364,32087,3232
10128,34513,2372,5671,2351,32141,3320
10143,34558,2357,5715,2339,32201,3376
10160,34585,2337,5763,2314,32248,3449
10177,34560,2307,5752,2285,32253,3467
10193,34533,2280,5725,2254,32253,3471
10210,34511,2274,5697,2256,32237,3441
10227,34535,2293,5713,2273,32242,3440
10243,34586,2331,5751,2315,32255,3436
10260,34658,2384,5840,2359,32274,3481
10277,34779,2458,5975,2444,32321,3531
10293,34879,2535,6101,2508,32344,3593
10310,34950,2551,6184,2532,32399,3652
10327,34977,2519,6231,2501,32458,3730
10343,34882,2364,6142,2361,32518,3781
10360,34797,2232,6083,2202,32565,3881
10377,34812,2201,6131,2175,32611,3956
10393,34851,2211,6195,2171,32640,4024
10410,34930,2234,6283,2221,32696,4062
10427,35029,2305,6387,2274,32724,4113
10443,35108,2343,6488,2325,32765,4163
10460,35178,2366,6567,2342,32812,4225
10477,35220,2371,6628,2348,32849,4280
10493,35232,2359,6664,2331,32873,4333
10510,35243,2349,6671,2331,32894,4340
10527,35257,2350,6671,2324,32907,4347
10543,35256,2349,6660,2334,32907,4326
10560,35231,2322,6591,2297,32909,4294
10577,35194,2269,6569,2251,32925,4318
10593,35211,2238,6614,2210,32973,4404
10610,35252,2227,6684,2199,33025,4485
10627,35264,2212,6711,2190,33052,4521
10643,35145,2207,6536,2186,32938,4350
10660,34928,2205,6228,2185,32723,4043
10677,34639,2200,5874,2192,32439,3682
10693,34403,2193,5515,2164,32210,3351
10710,34238,2164,5301,2148,32074,3153
10727,34145,2153,5193,2130,31992,3063
10743,34132,2151,5176,2141,31981,3035
10760,34167,2173,5240,2144,31994,3096
10777,34227,2187,5324,2164,32040,3160
10793,34288,2204,5424,2175,32084,3249
10810,34361,2225,5525,2208,32136,3317
10827,34454,2257,5633,2236,32197,3397
10843,34549,2292,5763,2272,32257,3491
10860,34632,2327,5848,2304,32305,3544
10877,34686,2348,5911,2326,32338,3585
10893,34706,2354,5942,2327,32352,3615
10910,34718,2363,5956,2349,32355,3607
10927,34730,2382,5946,2356,32348,3590
10943,34727,2373,5935,2361,32354,3574
10960,34700,2331,5904,2297,32369,3607
10977,34578,2196,5796,2180,32382,3616
10993,34495,2093,5715,2070,32402,3645
11010,34509,2072,5753,2053,32437,3700
11027,34597,2106,5831,2083,32491,3748
11043,34692,2157,5953,2137,32535,3816
11060,34817,2218,6081,2203,32599,3878
11077,34913,2277,6203,2251,32636,3952
11094,34995,2314,6307,2291,32681,4016
11110,35071,2336,6376,2317,32735,4059
11127,35118,2363,6437,2335,32755,4102
11144,35170,2381,6502,2359,32789,4143
11159,35177,2371,6506,2352,32806,4154
11176,35148,2322,6482,2298,32826,4184
11193,35090,2243,6427,2217,32847,4210
11209,35056,2187,6412,2163,32869,4249
11226,35076,2172,6434,2153,32904,4281
11243,35141,2206,6502,2183,32935,4319
11259,35255,2277,6644,2250,32978,4394
11276,35380,2361,6793,2343,33019,4450
11293,35512,2441,6918,2406,33071,4512
11309,35553,2433,6982,2409,33120,4573
11326,35536,2373,6972,2351,33163,4621
11343,35473,2305,6912,2291,33168,4621
11359,35317,2268,6662,2252,33049,4410
11376,35052,2231,6299,2208,32821,4091
11393,34737,2211,5906,2185,32526,3721
11409,34511,2207,5574,2188,32304,3386
11426,34384,2222,5384,2202,32162,3182
11443,34324,2247,5324,2231,32077,3093
11459,34345,2286,5327,2265,32059,3062
11476,34380,2316,5397,2300,32064,3097
11493,34445,2349,5456,2322,32096,3134
11509,34506,2392,5529,2365,32114,3164
11526,34602,2443,5634,2425,32159,3209
11543,34731,2500,5792,2484,32231,3308
11559,34840,2538,5943,2519,32302,3424
11576,34874,2525,6006,2492,32349,3514
11593,34827,2418,5985,2399,32409,3586
11609,34746,2313,5927,2298,32433,3629
11626,34751,2298,5944,2284,32453,3660
11643,34813,2339,6001,2322,32474,3679
11659,34874,2384,6075,2365,32490,3710
11676,34888,2386,6111,2362,32502,3749
11693,34903,2370,6122,2343,32533,3779
11709,34923,2358,6166,2335,32565,3831
11726,34962,2352,6204,2334,32610,3870
11743,34992,2343,6257,2328,32649,3929
11759,35044,2339,6324,2322,32705,4002
11776,35081,2318,6401,2293,32763,4108
11793,35119,2281,6457,2262,32838,4195
11809,35156,2265,6530,2239,32891,4291
11826,35212,2270,6599,2253,32942,4346
11843,35272,2293,6670,2273,32979,4397
11859,35344,2328,6728,2313,33016,4415
11876,35376,2348,6773,2322,33028,4451
11893,35428,2359,6817,2329,33069,4488
11909,35486,2385,6903,2365,33101,4538
11926,35576,2444,7016,2428,33132,4588
11943,35638,2453,7094,2441,33185,4653
11959,35585,2357,7059,2335,33228,4724
11976,35699,2407,7175,2397,33292,4778
11993,35826,2508,7312,2478,33318,4834
12009,35920,2557,7425,2540,33363,4885
12026,35945,2538,7466,2508,33407,4958
12043,35908,2452,7432,2432,33456,5000
12059,35877,2414,7401,2390,33463,5011
12076,35739,2391,7220,2371,33348,4849
12093,35454,2336,6846,2316,33118,4530
12109,35081,2260,6294,2235,32821,4059
12126,34751,2219,5909,2202,32532,3707
12143,34564,2218,5641,2197,32346,3444
12160,34473,2230,5490,2214,32243,3276
12175,34427,2246,5425,2219,32181,3206
12192,34434,2245,5446,2226,32189,3220
12209,34471,2248,5497,2224,32223,3273
12225,34533,2248,5587,2229,32285,3358
12242,34600,2259,5670,2236,32341,3434
12259,34683,2274,5767,2261,32409,3506
12275,34771,2303,5905,2272,32468,3633
12292,34855,2321,6000,2312,32534,3688
12309,34944,2370,6100,2347,32574,3753
12325,35014,2417,6180,2401,32597,3779
12342,35001,2400,6154,2364,32601,3790
12359,34911,2291,6080,2280,32620,3800
12375,34865,2244,6023,2224,32621,3799
12392,34852,2229,6009,2201,32623,3808
12409,34860,2217,6023,2195,32643,3828
12425,34879,2216,6051,2202,32663,3849
12442,34912,2227,6091,2208,32685,3883
12459,34968,2245,6152,2233,32723,3919
12475,35046,2286,6245,2257,32760,3988
12492,35119,2318,6339,2301,32801,4038
12509,35230,2386,6451,2361,32844,4090
12525,35341,2453,6595,2435,32888,4160
12542,35408,2479,6657,2450,32929,4207
12559,35404,2438,6664,2421,32966,4243
12575,35394,2405,6661,2378,32989,4283
12592,35396,2392,6676,2377,33004,4299
12609,35455,2410,6739,2391,33045,4348
12625,35517,2455,6815,2435,33062,4380
12642,35588,2506,6892,2491,33082,4401
12659,35634,2520,6959,2510,33114,4449
12675,35597,2448,6937,2426,33149,4511
12692,35521,2335,6877,2307,33186,4570
12709,35546,2324,6920,2299,33222,4621
12725,35625,2355,7021,2334,33270,4687
12742,35699,2399,7103,2371,33300,4732
12759,35694,2417,7099,2403,33277,4696
12775,35527,2413,6810,2388,33114,4422
12792,35205,2359,6375,2339,32846,4036
12809,34849,2314,5947,2291,32535,3656
12825,34610,2293,5579,2273,32317,3306
12842,34464,2301,5379,2274,32163,3105
12859,34369,2297,5271,2276,32072,2995
12875,34329,2297,5224,2276,32032,2948
12892,34328,2281,5217,2271,32047,2946
12909,34341,2283,5255,2258,32058,2997
12925,34370,2276,5298,2259,32094,3039
12942,34405,2269,5351,2248,32136,3103
12959,34451,2263,5406,2247,32188,3159
12975,34491,2268,5478,2249,32223,3229
12992,34543,2267,5529,2250,32276,3279
13009,34577,2291,5579,2266,32286,3313
