Tiempo (ms),IR,AMB_IR,RED,AMB_RED,IR_net,RED_net
12925,48336,65294,65521,65311,-16958,210
12942,48305,65240,65521,65267,-16935,254
12959,48289,65208,65521,65222,-16919,299
12975,48302,65202,65521,65216,-16900,305
12992,48361,65245,65521,65259,-16884,262
13009,48447,65290,65521,65312,-16843,209
13025,48447,65307,65521,65332,-16860,189
13042,48334,65251,65521,65273,-16917,248
13059,48133,65146,65521,65179,-17013,342
13075,47918,65041,65521,65045,-17123,476
13092,47681,64935,65521,64952,-17254,569
13109,47567,64847,65521,64879,-17280,642
13126,47507,64815,65521,64836,-17308,685
13142,47525,64809,65521,64831,-17284,690
13159,47541,64822,65521,64840,-17281,681
13176,47574,64811,65521,64830,-17237,691
13191,47595,64819,65521,64840,-17224,681
13208,47622,64824,65521,64851,-17202,670
13225,47670,64848,65521,64858,-17178,663
13241,47677,64839,65521,64854,-17162,667
13258,47717,64845,65521,64865,-17128,656
13275,47767,64874,65521,64896,-17107,625
13291,47807,64897,65521,64919,-17090,602
13308,47860,64941,65521,64961,-17081,560
13325,47902,64976,65521,64983,-17074,538
13341,47896,64950,65521,64971,-17054,550
13358,47898,64928,65521,64947,-17030,574
13375,47905,64909,65521,64947,-17004,574
13391,47882,64885,65521,64913,-17003,608
13408,47845,64827,65521,64847,-16982,674
13425,47829,64793,65521,64810,-16964,711
13441,47928,64860,65521,64884,-16932,637
13458,47593,64525,65521,64556,-16932,965
13475,47781,64695,65521,64711,-16914,810
13491,47881,64753,65521,64792,-16872,729
13508,47773,64640,65521,64652,-16867,869
13525,47766,64612,65521,64624,-16846,897
13541,47728,64573,65521,64583,-16845,938
13558,47687,64495,65521,64505,-16808,1016
13575,47711,64508,65521,64530,-16797,991
13591,47758,64534,65521,64543,-16776,978
13608,47750,64519,65521,64530,-16769,991
13625,47650,64437,65521,64457,-16787,1064
13641,47470,64343,65521,64369,-16873,1152
13658,47281,64253,65521,64275,-16972,1246
13675,47125,64211,65521,64237,-17086,1284
13691,47051,64205,65521,64230,-17154,1291
13708,47022,64204,65521,64228,-17182,1293
13725,47043,64229,65521,64233,-17186,1288
13741,47066,64229,65521,64262,-17163,1259
13758,47094,64238,65521,64256,-17144,1265
13775,47086,64190,65521,64222,-17104,1299
13791,47071,64159,65521,64173,-17088,1348
13808,47088,64152,65521,64179,-17064,1342
13825,47095,64149,65521,64164,-17054,1357
13841,47088,64120,65521,64145,-17032,1376
13858,47080,64098,65521,64119,-17018,1402
13875,47066,64073,65521,64096,-17007,1425
13891,47059,64052,65521,64063,-16993,1458
13908,47051,64039,65521,64055,-16988,1466
13925,47061,64050,65521,64055,-16989,1466
13941,47071,64039,65521,64065,-16968,1456
13958,47098,64055,65521,64068,-16957,1453
13975,47106,64037,65521,64066,-16931,1455
13991,47085,63999,65521,64005,-16914,1516
14008,47085,63983,65521,64010,-16898,1511
14025,47219,64111,65521,64117,-16892,1404
14041,47391,64269,65521,64298,-16878,1223
14058,47502,64350,65521,64373,-16848,1148
14075,47497,64320,65521,64356,-16823,1165
14091,47375,64180,65521,64186,-16805,1335
14108,47158,63984,65521,63992,-16826,1529
14125,46985,63774,65521,63797,-16789,1724
14141,46897,63675,65521,63702,-16778,1819
14158,46963,63700,65521,63728,-16737,1793
14175,47020,63757,65521,63780,-16737,1741
14192,47039,63759,65521,63768,-16720,1753
14207,47007,63723,65521,63738,-16716,1783
14224,46943,63657,65521,63680,-16714,1841
14241,46830,63582,65521,63605,-16752,1916
14257,46768,63601,65521,63628,-16833,1893
14274,46720,63652,65521,63662,-16932,1859
14291,46617,63665,65521,63691,-17048,1830
14307,46567,63680,65521,63692,-17113,1829
14324,46533,63665,65521,63696,-17132,1825
14341,46543,63679,65521,63697,-17136,1824
14357,46604,63715,65521,63738,-17111,1783
14374,46682,63771,65521,63782,-17089,1739
14391,46721,63776,65521,63796,-17055,1725
14407,46763,63807,65521,63817,-17044,1704
14424,46793,63815,65521,63839,-17022,1682
14441,46850,63845,65521,63856,-16995,1665
14457,46865,63843,65521,63875,-16978,1646
14474,46919,63878,65521,63894,-16959,1627
14491,46936,63902,65521,63922,-16966,1599
14507,46972,63937,65521,63953,-16965,1568
14524,46980,63930,65521,63965,-16950,1556
14541,46988,63929,65521,63938,-16941,1583
14557,46989,63919,65521,63939,-16930,1582
14574,47048,63959,65521,63980,-16911,1541
14591,47101,64003,65521,64028,-16902,1493
14607,47150,64035,65521,64053,-16885,1468
14624,47116,63984,65521,64012,-16868,1509
14641,47122,63973,65521,63982,-16851,1539
14657,47174,64002,65521,64025,-16828,1496
14674,47253,64070,65521,64085,-16817,1436
14691,47339,64118,65521,64143,-16779,1378
14707,47385,64157,65521,64180,-16772,1341
14724,47367,64119,65521,64136,-16752,1385
14741,47343,64080,65521,64096,-16737,1425
14757,47368,64089,65521,64102,-16721,1419
14774,47399,64101,65521,64117,-16702,1404
14791,47405,64090,65521,64110,-16685,1411
14807,47436,64117,65521,64135,-16681,1386
14824,47454,64096,65521,64125,-16642,1396
14841,47420,64056,65521,64080,-16636,1441
14857,47353,64009,65521,64021,-16656,1500
14874,47247,63994,65521,64003,-16747,1518
14891,47184,64000,65521,64028,-16816,1493
14907,47064,63995,65521,64014,-16931,1507
14924,46942,63951,65521,63978,-17009,1543
14941,46870,63925,65521,63943,-17055,1578
14957,46835,63888,65521,63901,-17053,1620
14974,46860,63899,65521,63912,-17039,1609
14991,46895,63897,65521,63925,-17002,1596
15007,46919,63904,65521,63930,-16985,1591
15024,46966,63905,65521,63933,-16939,1588
15041,46975,63901,65521,63912,-16926,1609
15057,46954,63845,65521,63860,-16891,1661
15074,46911,63801,65521,63814,-16890,1707
15091,46960,63826,65521,63845,-16866,1676
15107,46978,63825,65521,63847,-16847,1674
15124,46937,63775,65521,63793,-16838,1728
15141,46929,63779,65521,63792,-16850,1729
15157,46964,63790,65521,63812,-16826,1709
15174,46971,63791,65521,63809,-16820,1712
15191,46975,63770,65521,63792,-16795,1729
15208,46982,63771,65521,63793,-16789,1728
15223,46973,63749,65521,63758,-16776,1763
15240,46988,63744,65521,63767,-16756,1754
15257,47059,63780,65521,63813,-16721,1708
15273,47135,63822,65521,63854,-16687,1667
15290,47145,63821,65521,63838,-16676,1683
15307,47130,63784,65521,63802,-16654,1719
15323,47082,63714,65521,63732,-16632,1789
15340,47041,63651,65521,63672,-16610,1849
15357,47076,63664,65521,63690,-16588,1831
15373,47163,63746,65521,63764,-16583,1757
15390,47250,63796,65521,63809,-16546,1712
15407,47268,63801,65521,63812,-16533,1709
15423,47241,63745,65521,63774,-16504,1747
15440,47205,63689,65521,63720,-16484,1801
15457,47179,63687,65521,63717,-16508,1804
15473,47172,63730,65521,63752,-16558,1769
15490,47098,63759,65521,63770,-16661,1751
15507,46976,63765,65521,63773,-16789,1748
15523,46848,63708,65521,63733,-16860,1788
15540,46746,63655,65521,63673,-16909,1848
15557,46744,63668,65521,63694,-16924,1827
15573,46822,63734,65521,63753,-16912,1768
15590,46928,63819,65521,63845,-16891,1676
15607,46973,63839,65521,63857,-16866,1664
15623,46925,63761,65521,63781,-16836,1740
15640,46834,63653,65521,63664,-16819,1857
15657,46784,63575,65521,63603,-16791,1918
15673,46790,63553,65521,63578,-16763,1943
15690,46835,63592,65521,63617,-16757,1904
15707,46883,63638,65521,63648,-16755,1873
15723,46881,63608,65521,63640,-16727,1881
15740,46876,63593,65521,63612,-16717,1909
15757,46921,63620,65521,63650,-16699,1871
15773,46977,63669,65521,63685,-16692,1836
15790,47024,63710,65521,63725,-16686,1796
15807,47102,63770,65521,63779,-16668,1742
15823,47102,63754,65521,63773,-16652,1748
15840,47065,63698,65521,63718,-16633,1803
15857,47047,63660,65521,63691,-16613,1830
15873,47062,63653,65521,63665,-16591,1856
15890,47072,63657,65521,63679,-16585,1842
15907,47111,63679,65521,63687,-16568,1834
15923,47102,63657,65521,63675,-16555,1846
15940,47081,63607,65521,63625,-16526,1896
15957,47065,63567,65521,63597,-16502,1924
15973,47069,63563,65521,63579,-16494,1942
15990,47096,63563,65521,63578,-16467,1943
16007,47143,63602,65521,63609,-16459,1912
16023,47209,63645,65521,63670,-16436,1851
16040,47241,63649,65521,63671,-16408,1850
16057,47228,63651,65521,63678,-16423,1843
16073,47148,63650,65521,63666,-16502,1855
16090,47030,63655,65521,63662,-16625,1859
16107,46915,63638,65521,63652,-16723,1869
16123,46791,63597,65521,63625,-16806,1896
16140,46705,63559,65521,63580,-16854,1941
16157,46735,63587,65521,63614,-16852,1907
16173,46787,63630,65521,63646,-16843,1875
16190,46847,63674,65521,63686,-16827,1835
16207,46890,63694,65521,63707,-16804,1814
16224,46844,63629,65521,63646,-16785,1875
16239,46793,63561,65521,63582,-16768,1939
16256,46825,63568,65521,63576,-16743,1945
16273,46813,63536,65521,63568,-16723,1953
16289,46823,63542,65521,63554,-16719,1967
16306,46812,63514,65521,63531,-16702,1990
16323,46755,63465,65521,63475,-16710,2046
16339,46711,63406,65521,63423,-16695,2098
16356,46748,63430,65521,63439,-16682,2082
16373,46770,63439,65521,63462,-16669,2059
16389,46825,63495,65521,63517,-16670,2004
16406,46877,63517,65521,63539,-16640,1982
16423,46865,63505,65521,63515,-16640,2006
16439,46830,63442,65521,63462,-16612,2059
16456,46839,63442,65521,63459,-16603,2062
16473,46875,63447,65521,63473,-16572,2048
16489,46928,63482,65521,63503,-16554,2018
16506,46974,63498,65521,63526,-16524,1995
16523,46965,63487,65521,63501,-16522,2020
16539,46925,63425,65521,63449,-16500,2072
16556,46906,63389,65521,63408,-16483,2113
16573,46930,63403,65521,63414,-16473,2107
16589,46989,63426,65521,63446,-16437,2075
16606,47029,63444,65521,63466,-16415,2055
16623,47037,63436,65521,63446,-16399,2075
16639,47034,63422,65521,63438,-16388,2083
16656,47022,63421,65521,63432,-16399,2089
16673,46991,63387,65521,63417,-16396,2104
16689,46893,63379,65521,63391,-16486,2130
16706,46726,63324,65521,63343,-16598,2178
16723,46550,63269,65521,63280,-16719,2241
16739,46431,63214,65521,63241,-16783,2280
16756,46386,63221,65521,63241,-16835,2280
16773,46382,63209,65521,63242,-16827,2279
16789,46389,63198,65521,63216,-16809,2305
16806,46380,63170,65521,63185,-16790,2336
16823,46362,63148,65521,63165,-16786,2356
16839,46384,63143,65521,63167,-16759,2354
16856,46391,63157,65521,63170,-16766,2351
16873,46388,63124,65521,63141,-16736,2380
16889,46367,63080,65521,63099,-16713,2422
16906,46334,63038,65521,63064,-16704,2457
16923,46315,63016,65521,63032,-16701,2489
16939,46349,63051,65521,63076,-16702,2445
16956,46408,63117,65521,63116,-16709,2405
16973,46455,63129,65521,63148,-16674,2373
16989,46459,63131,65521,63146,-16672,2375
17006,46460,63111,65521,63138,-16651,2383
17023,46478,63121,65521,63129,-16643,2392
17039,46519,63161,65521,63178,-16642,2343
17056,46614,63236,65521,63249,-16622,2272
17073,46644,63233,65521,63263,-16589,2258
17089,46604,63184,65521,63197,-16580,2324
17106,46573,63130,65521,63158,-16557,2363
17123,46538,63102,65521,63118,-16564,2403
17139,46545,63080,65521,63105,-16535,2416
17156,46601,63129,65521,63150,-16528,2371
17173,46646,63150,65521,63168,-16504,2353
17190,46690,63173,65521,63197,-16483,2324
17206,46795,63251,65521,63281,-16456,2240
17223,46841,63307,65521,63318,-16466,2203
17240,46866,63320,65521,63346,-16454,2175
17255,46908,63338,65521,63345,-16430,2176
17272,46885,63290,65521,63306,-16405,2215
17289,46813,63227,65521,63249,-16414,2272
17305,46762,63206,65521,63227,-16444,2294
17322,46609,63150,65521,63169,-16541,2352
17339,46369,63025,65521,63049,-16656,2472
17355,46205,62987,65521,62991,-16782,2530
17372,46112,62968,65521,62986,-16856,2535
17389,46038,62927,65521,62953,-16889,2568
17405,46006,62898,65521,62928,-16892,2593
17422,46078,62933,65521,62960,-16855,2561
17439,46098,62937,65521,62961,-16839,2560
17455,46116,62933,65521,62947,-16817,2574
17472,46108,62924,65521,62931,-16816,2590
17489,46084,62866,65521,62892,-16782,2629
17505,46066,62840,65521,62861,-16774,2660
17522,46155,62888,65521,62925,-16733,2596
17539,46269,63017,65521,63023,-16748,2498
17555,46372,63076,65521,63086,-16704,2435
17572,46370,63089,65521,63100,-16719,2421
17589,46385,63087,65521,63113,-16702,2408
17605,46370,63067,65521,63087,-16697,2434
17622,46366,63040,65521,63069,-16674,2452
17639,46376,63058,65521,63073,-16682,2448
17655,46397,63055,65521,63065,-16658,2456
17672,46446,63092,65521,63099,-16646,2422
17689,46423,63044,65521,63069,-16621,2452
17705,46363,62965,65521,62985,-16602,2536
17722,46316,62889,65521,62912,-16573,2609
17739,46285,62866,65521,62881,-16581,2640
17755,46303,62844,65521,62853,-16541,2668
17772,46305,62836,65521,62849,-16531,2672
17789,46378,62884,65521,62908,-16506,2613
17805,46496,62971,65521,63011,-16475,2510
17822,46642,63063,65521,63097,-16421,2424
17839,46817,63235,65521,63233,-16418,2288
17855,47061,63438,65521,63465,-16377,2056
17872,47320,63656,65521,63681,-16336,1840
17889,47471,63782,65521,63802,-16311,1719
17905,47489,63795,65521,63813,-16306,1708
17922,47321,63685,65521,63698,-16364,1823
17939,47114,63570,65521,63588,-16456,1933
17955,46966,63532,65521,63545,-16566,1976
17972,46830,63514,65521,63532,-16684,1989
17989,46780,63512,65521,63532,-16732,1989
18005,46695,63460,65521,63475,-16765,2046
18022,46588,63341,65521,63357,-16753,2164
18039,46502,63260,65521,63283,-16758,2238
18055,46514,63246,65521,63256,-16732,2265
18072,46513,63234,65521,63253,-16721,2268
18089,46523,63218,65521,63236,-16695,2285
18105,46499,63173,65521,63195,-16674,2326
18122,46473,63116,65521,63140,-16643,2381
18139,46454,63101,65521,63125,-16647,2396
18155,46491,63111,65521,63127,-16620,2394
18172,46515,63132,65521,63147,-16617,2374
18189,46551,63144,65521,63168,-16593,2353
18206,46539,63138,65521,63159,-16599,2362
18222,46500,63098,65521,63107,-16598,2414
18239,46488,63085,65521,63092,-16597,2429
18256,46511,63080,65521,63093,-16569,2428
18271,46514,63056,65521,63074,-16542,2447
18288,46472,63022,65521,63040,-16550,2481
18305,46472,63007,65521,63026,-16535,2495
18321,46466,62998,65521,63017,-16532,2504
18338,46511,63013,65521,63032,-16502,2489
18355,46592,63070,65521,63092,-16478,2429
18371,46606,63063,65521,63075,-16457,2446
18388,46566,63019,65521,63029,-16453,2492
18405,46514,62943,65521,62958,-16429,2563
18421,46436,62860,65521,62882,-16424,2639
18438,46504,62901,65521,62925,-16397,2596
18455,46711,63104,65521,63117,-16393,2404
18471,46887,63268,65521,63289,-16381,2232
18488,46955,63330,65521,63345,-16375,2176
18505,46850,63198,65521,63225,-16348,2296
18521,46593,62962,65521,62974,-16369,2547
18538,46301,62764,65521,62773,-16463,2748
18555,46153,62701,65521,62726,-16548,2795
18571,46128,62810,65521,62829,-16682,2692
18588,46141,62897,65521,62925,-16756,2596
18605,46094,62908,65521,62926,-16814,2595
18621,45995,62825,65521,62846,-16830,2675
18638,45943,62759,65521,62774,-16816,2747
18655,45998,62795,65521,62811,-16797,2710
18671,46106,62891,65521,62907,-16785,2614
18688,46220,62978,65521,62998,-16758,2523
18705,46255,63002,65521,63018,-16747,2503
18721,46232,62968,65521,62986,-16736,2535
18738,46180,62912,65521,62929,-16732,2592
18755,46255,62971,65521,62988,-16716,2533
18771,46425,63112,65521,63137,-16687,2384
18788,46602,63264,65521,63293,-16662,2228
18805,46716,63392,65521,63398,-16676,2123
18821,46724,63393,65521,63425,-16669,2096
18838,46660,63329,65521,63336,-16669,2185
18855,46616,63243,65521,63274,-16627,2247
18871,46601,63216,65521,63223,-16615,2298
18888,46666,63248,65521,63280,-16582,2241
18905,46819,63419,65521,63421,-16600,2100
18921,46945,63535,65521,63561,-16590,1960
18938,46993,63558,65521,63577,-16565,1944
18955,47027,63561,65521,63587,-16534,1934
18971,47040,63558,65521,63578,-16518,1943
18988,47093,63586,65521,63616,-16493,1905
19005,47204,63697,65521,63702,-16493,1819
19021,47272,63743,65521,63778,-16471,1743
19038,47295,63754,65521,63764,-16459,1757
19055,47262,63678,65521,63715,-16416,1806
19071,47185,63593,65521,63602,-16408,1919
19088,47126,63520,65521,63545,-16394,1976
19105,47139,63539,65521,63546,-16400,1975
19121,47194,63566,65521,63605,-16372,1916
19138,47250,63621,65521,63643,-16371,1878
19155,47181,63584,65521,63614,-16403,1907
19171,47017,63503,65521,63509,-16486,2012
19188,46817,63420,65521,63452,-16603,2069
19205,46645,63371,65521,63379,-16726,2142
19221,46543,63342,65521,63376,-16799,2145
19238,46507,63341,65521,63362,-16834,2159
19255,46536,63366,65521,63394,-16830,2127
19272,46605,63421,65521,63441,-16816,2080
19287,46660,63468,65521,63493,-16808,2028
19304,46719,63487,65521,63515,-16768,2006
19321,46709,63490,65521,63501,-16781,2020
19337,46720,63491,65521,63508,-16771,2013
19354,46740,63504,65521,63519,-16764,2002
19371,46751,63500,65521,63521,-16749,2000
19387,46746,63491,65521,63506,-16745,2015
19404,46709,63446,65521,63467,-16737,2054
19421,46631,63368,65521,63387,-16737,2134
19437,46623,63356,65521,63375,-16733,2146
19454,46690,63409,65521,63431,-16719,2090
19471,46766,63487,65521,63508,-16721,2013
19487,46847,63551,65521,63573,-16704,1948
19504,46890,63571,65521,63595,-16681,1926
19521,46917,63578,65521,63592,-16661,1929
19537,46979,63627,65521,63649,-16648,1872
19554,47113,63727,65521,63749,-16614,1772
19571,47215,63809,65521,63831,-16594,1690
19587,47286,63859,65521,63874,-16573,1647
19604,47302,63838,65521,63867,-16536,1654
19621,47289,63814,65521,63829,-16525,1692
19637,47329,63831,65521,63849,-16502,1672
19654,47410,63885,65521,63904,-16475,1617
19671,47477,63934,65521,63955,-16457,1566
19687,47536,63973,65521,64000,-16437,1521
19704,47547,63962,65521,63979,-16415,1542
19721,47562,63955,65521,63968,-16393,1553
19737,47611,63978,65521,64007,-16367,1514
19754,47692,64051,65521,64065,-16359,1456
19771,47739,64062,65521,64087,-16323,1434
19787,47714,64030,65521,64039,-16316,1482
19804,47514,63875,65521,63893,-16361,1628
19821,47271,63722,65521,63739,-16451,1782
19837,47066,63636,65521,63639,-16570,1882
19854,46920,63618,65521,63625,-16698,1896
19871,46811,63562,65521,63588,-16751,1933
19887,46673,63454,65521,63461,-16781,2060
19904,46497,63291,65521,63303,-16794,2218
19921,46363,63150,65521,63168,-16787,2353
19937,46288,63049,65521,63069,-16761,2452
19954,46211,62988,65521,62998,-16777,2523
19971,46138,62873,65521,62906,-16735,2615
19987,46055,62780,65521,62792,-16725,2729
20004,45962,62672,65521,62690,-16710,2831
20021,45909,62608,65521,62620,-16699,2901
20037,45915,62613,65521,62623,-16698,2898
20054,45891,62558,65521,62590,-16667,2931
20071,45869,62540,65521,62568,-16671,2953
20087,45881,62555,65521,62577,-16674,2944
20104,45941,62603,65521,62614,-16662,2907
20121,45955,62604,65521,62620,-16649,2901
20137,45997,62617,65521,62640,-16620,2881
20154,46024,62635,65521,62663,-16611,2858
20171,45981,62555,65521,62582,-16574,2939
20187,45909,62492,65521,62501,-16583,3020
20204,45880,62438,65521,62456,-16558,3065
20221,45822,62356,65521,62374,-16534,3147
20238,45862,62369,65521,62387,-16507,3134
20254,45909,62385,65521,62412,-16476,3109
20271,45896,62356,65521,62389,-16460,3132
20288,45864,62303,65521,62320,-16439,3201
20303,45760,62189,65521,62206,-16429,3315
20320,45641,62051,65521,62061,-16410,3460
20337,45560,61946,65521,61974,-16386,3547
20353,45520,61890,65521,61893,-16370,3628
20370,45459,61816,65521,61821,-16357,3700
20387,45430,61747,65521,61756,-16317,3765
20403,45395,61695,65521,61705,-16300,3816
20420,45354,61642,65521,61663,-16288,3858
20437,45295,61628,65521,61652,-16333,3869
20453,45243,61683,65521,61691,-16440,3830
20470,45156,61712,65521,61731,-16556,3790
20487,45067,61710,65521,61722,-16643,3799
20503,44974,61673,65521,61696,-16699,3825
20520,44905,61621,65521,61640,-16716,3881
20537,44952,61672,65521,61689,-16720,3832
20553,45115,61814,65521,61839,-16699,3682
20570,45272,61935,65521,61954,-16663,3567
20587,45327,61990,65521,61996,-16663,3525
20603,45293,61921,65521,61942,-16628,3579
20620,45209,61813,65521,61829,-16604,3692
20637,45181,61780,65521,61791,-16599,3730
20653,45280,61856,65521,61872,-16576,3649
20670,45393,61947,65521,61973,-16554,3548
20687,45459,62009,65521,62018,-16550,3503
20703,45434,61980,65521,62000,-16546,3521
20720,45368,61911,65521,61927,-16543,3594
20737,45339,61869,65521,61895,-16530,3626
20753,45373,61899,65521,61912,-16526,3609
20770,45384,61907,65521,61920,-16523,3601
20787,45374,61874,65521,61889,-16500,3632
20803,45308,61802,65521,61813,-16494,3708
20820,45263,61738,65521,61753,-16475,3768
20837,45265,61726,65521,61752,-16461,3769
20853,45298,61747,65521,61756,-16449,3765
20870,45237,61691,65521,61705,-16454,3816
20887,45157,61584,65521,61605,-16427,3916
20903,45046,61462,65521,61472,-16416,4049
20920,44958,61363,65521,61366,-16405,4155
20937,45025,61402,65521,61414,-16377,4107
20953,45197,61554,65521,61574,-16357,3947
20970,45332,61662,65521,61678,-16330,3843
20987,45423,61736,65521,61746,-16313,3775
21003,45464,61753,65521,61770,-16289,3751
21020,45443,61713,65521,61725,-16270,3796
21037,45340,61603,65521,61637,-16263,3884
21053,45198,61506,65521,61518,-16308,4003
21070,44946,61354,65521,61394,-16408,4127
21087,44714,61247,65521,61268,-16533,4253
21103,44465,61125,65521,61131,-16660,4390
21120,44232,60969,65521,60980,-16737,4541
21137,44123,60883,65521,60914,-16760,4607
21153,44090,60857,65521,60869,-16767,4652
21170,44057,60812,65521,60838,-16755,4683
21187,44007,60745,65521,60767,-16738,4754
21203,43913,60646,65521,60661,-16733,4860
21220,43866,60601,65521,60608,-16735,4913
21237,43905,60625,65521,60641,-16720,4880
21253,44050,60761,65521,60779,-16711,4742
21270,44204,60902,65521,60914,-16698,4607
21287,44326,60999,65521,61007,-16673,4514
21304,44388,61055,65521,61077,-16667,4444
21319,44480,61128,65521,61150,-16648,4371
21336,44615,61244,65521,61259,-16629,4262
21353,44770,61389,65521,61399,-16619,4122
21369,44910,61512,65521,61528,-16602,3993
21386,45003,61572,65521,61606,-16569,3915
21403,45056,61640,65521,61638,-16584,3883
21419,45088,61642,65521,61660,-16554,3861
21436,45136,61671,65521,61681,-16535,3840
21453,45246,61746,65521,61764,-16500,3757
21469,45340,61822,65521,61833,-16482,3688
21486,45426,61869,65521,61902,-16443,3619
21503,45468,61923,65521,61924,-16455,3597
21519,45481,61902,65521,61921,-16421,3600
21536,45464,61881,65521,61889,-16417,3632
21553,45487,61870,65521,61892,-16383,3629
21569,45456,61824,65521,61833,-16368,3688
21586,45414,61766,65521,61787,-16352,3734
21603,45399,61750,65521,61761,-16351,3760
21619,45385,61714,65521,61728,-16329,3793
21636,45394,61711,65521,61720,-16317,3801
21653,45469,61756,65521,61771,-16287,3750
21669,45510,61789,65521,61807,-16279,3714
21686,45522,61826,65521,61855,-16304,3666
21703,45504,61926,65521,61929,-16422,3592
21719,45452,61976,65521,61996,-16524,3525
21736,45356,62004,65521,62016,-16648,3505
21753,45300,61996,65521,62019,-16696,3502
21769,45281,62018,65521,62040,-16737,3481
21786,45376,62077,65521,62101,-16701,3420
21803,45455,62162,65521,62176,-16707,3345
21819,45510,62200,65521,62214,-16690,3307
21836,45532,62173,65521,62200,-16641,3321
21853,45502,62124,65521,62149,-16622,3372
21869,45466,62070,65521,62086,-16604,3435
21886,45441,62031,65521,62051,-16590,3470
21903,45440,62016,65521,62026,-16576,3495
21919,45486,62065,65521,62087,-16579,3434
21936,45575,62116,65521,62143,-16541,3378
21953,45637,62180,65521,62202,-16543,3319
21969,45689,62229,65521,62245,-16540,3276
21986,45707,62245,65521,62259,-16538,3262
22003,45701,62231,65521,62243,-16530,3278
22019,45685,62213,65521,62233,-16528,3288
22036,45649,62149,65521,62181,-16500,3340
22053,45593,62089,65521,62115,-16496,3406
22069,45552,62040,65521,62056,-16488,3465
22086,45541,62000,65521,62027,-16459,3494
22103,45549,62012,65521,62018,-16463,3503
22119,45620,62067,65521,62092,-16447,3429
22136,45697,62104,65521,62128,-16407,3393
22153,45733,62128,65521,62148,-16395,3373
22169,45793,62159,65521,62178,-16366,3343
22186,45830,62190,65521,62203,-16360,3318
22203,45897,62247,65521,62257,-16350,3264
22219,45990,62319,65521,62341,-16329,3180
22236,46039,62353,65521,62379,-16314,3142
22253,46064,62343,65521,62376,-16279,3145
22269,46089,62343,65521,62358,-16254,3163
22286,46055,62313,65521,62328,-16258,3193
22303,46012,62273,65521,62288,-16261,3233
22320,45943,62273,65521,62290,-16330,3231
22335,45839,62253,65521,62266,-16414,3255
22352,45656,62213,65521,62221,-16557,3300
22369,45548,62183,65521,62196,-16635,3325
22385,45446,62137,65521,62161,-16691,3360
22402,45442,62142,65521,62170,-16700,3351
22419,45509,62232,65521,62242,-16723,3279
22435,45611,62311,65521,62324,-16700,3197
22452,45688,62367,65521,62386,-16679,3135
22469,45738,62385,65521,62409,-16647,3112
22485,45718,62352,65521,62378,-16634,3143
22502,45785,62376,65521,62398,-16591,3123
22519,45806,62398,65521,62410,-16592,3111
22535,45866,62428,65521,62444,-16562,3077
22552,45941,62482,65521,62502,-16541,3019
22569,45965,62494,65521,62516,-16529,3005
22585,45965,62484,65521,62511,-16519,3010
22602,45998,62494,65521,62514,-16496,3007
