Tiempo (ms),IR,AMB_IR,RED,AMB_RED,IR_net,RED_net
6329,55067,1138,60550,1097,53929,59453
6346,55088,1141,60579,1106,53947,59473
6363,55109,1138,60575,1108,53971,59467
6379,55126,1151,60622,1114,53975,59508
6396,55133,1143,60630,1107,53990,59523
6413,55164,1157,60661,1124,54007,59537
6429,55173,1159,60677,1120,54014,59557
6446,55179,1147,60685,1118,54032,59567
6463,55182,1132,60699,1100,54050,59599
6479,55231,1171,60746,1135,54060,59611
6496,55250,1172,60758,1142,54078,59616
6513,55226,1155,60752,1118,54071,59634
6529,55242,1174,60742,1139,54068,59603
6546,55173,1140,60639,1108,54033,59531
6563,55113,1132,60590,1106,53981,59484
6579,55063,1135,60509,1098,53928,59411
6596,55040,1149,60482,1117,53891,59365
6613,55015,1135,60446,1109,53880,59337
6629,55030,1156,60477,1119,53874,59358
6646,55035,1153,60482,1119,53882,59363
6663,55036,1130,60448,1086,53906,59362
6679,55094,1162,60548,1125,53932,59423
6696,55095,1138,60554,1102,53957,59452
6713,55152,1163,60610,1132,53989,59478
6729,55146,1131,60610,1098,54015,59512
6746,55172,1141,60658,1106,54031,59552
6763,55212,1162,60706,1122,54050,59584
6779,55236,1167,60724,1133,54069,59591
6796,55243,1152,60748,1122,54091,59626
6813,55268,1163,60773,1123,54105,59650
6829,55262,1145,60781,1104,54117,59677
6846,55275,1140,60781,1099,54135,59682
6863,55282,1142,60794,1111,54140,59683
6879,55303,1160,60815,1124,54143,59691
6896,55320,1165,60826,1134,54155,59692
6913,55326,1163,60818,1121,54163,59697
6929,55316,1147,60830,1111,54169,59719
6946,55323,1148,60827,1113,54175,59714
6963,55334,1141,60843,1110,54193,59733
6979,55345,1142,60864,1106,54203,59758
6996,55343,1141,60857,1111,54202,59746
7013,55340,1143,60848,1104,54197,59744
7029,55307,1137,60798,1098,54170,59700
7046,55282,1152,60726,1116,54130,59610
7063,55225,1158,60676,1117,54067,59559
7080,55176,1143,60621,1105,54033,59516
7095,55160,1137,60623,1107,54023,59516
7112,55177,1149,60628,1107,54028,59521
7129,55192,1156,60666,1120,54036,59546
7145,55203,1146,60663,1102,54057,59561
7162,55244,1158,60711,1114,54086,59597
7179,55272,1156,60734,1121,54116,59613
7195,55275,1133,60758,1100,54142,59658
7212,55327,1164,60818,1128,54163,59690
7229,55355,1152,60844,1119,54203,59725
7245,55339,1138,60815,1092,54201,59723
7262,55380,1148,60878,1103,54232,59775
7279,55404,1160,60919,1125,54244,59794
7295,55430,1163,60944,1132,54267,59812
7312,55431,1154,60958,1123,54277,59835
7329,55454,1161,60975,1127,54293,59848
7345,55460,1154,60992,1120,54306,59872
7362,55466,1148,61007,1115,54318,59892
7379,55485,1166,61022,1124,54319,59898
7395,55505,1160,61045,1125,54345,59920
7412,55506,1150,61047,1123,54356,59924
7429,55494,1133,61041,1101,54361,59940
7445,55505,1131,61036,1091,54374,59945
7462,55522,1145,61038,1096,54377,59942
7479,55521,1168,61075,1124,54353,59951
7495,55519,1162,61038,1134,54357,59904
7512,55482,1171,60970,1138,54311,59832
7529,55388,1163,60859,1130,54225,59729
7545,55333,1163,60787,1133,54170,59654
7562,55292,1165,60715,1129,54127,59586
7579,55286,1176,60726,1144,54110,59582
7595,55298,1177,60747,1142,54121,59605
7612,55293,1168,60778,1140,54125,59638
7629,55323,1167,60788,1128,54156,59660
7645,55331,1150,60788,1119,54181,59669
7662,55356,1153,60832,1117,54203,59715
7679,55410,1178,60898,1138,54232,59760
7695,55438,1174,60915,1142,54264,59773
7712,55436,1157,60944,1128,54279,59816
7729,55450,1148,60943,1119,54302,59824
7745,55488,1170,60980,1134,54318,59846
7762,55514,1172,61010,1137,54342,59873
7779,55501,1152,61003,1115,54349,59888
7795,55552,1185,61040,1149,54367,59891
7812,55545,1164,61066,1131,54381,59935
7829,55577,1179,61087,1142,54398,59945
7845,55590,1172,61109,1129,54418,59980
7862,55599,1168,61117,1133,54431,59984
7879,55608,1167,61131,1124,54441,60007
7895,55639,1175,61162,1144,54464,60018
7912,55657,1179,61177,1142,54478,60035
7929,55675,1177,61208,1143,54498,60065
7945,55678,1178,61203,1139,54500,60064
7962,55647,1146,61178,1117,54501,60061
7979,55636,1152,61162,1127,54484,60035
7995,55582,1157,61083,1122,54425,59961
8012,55511,1158,61001,1124,54353,59877
8029,55462,1162,60946,1124,54300,59822
8045,55458,1180,60944,1143,54278,59801
8062,55419,1155,60924,1126,54264,59798
8079,55454,1180,60966,1145,54274,59821
8096,55463,1175,60977,1141,54288,59836
8111,55487,1178,60999,1143,54309,59856
8128,55489,1169,61005,1135,54320,59870
8145,55535,1176,61033,1141,54359,59892
8161,55544,1159,61059,1127,54385,59932
8178,55587,1167,61129,1125,54420,60004
8195,55610,1185,61185,1142,54425,60043
8211,55636,1182,61203,1147,54454,60056
8228,55651,1182,61213,1151,54469,60062
8245,55662,1176,61217,1144,54486,60073
8261,55676,1184,61242,1147,54492,60095
8278,55696,1184,61271,1154,54512,60117
8295,55707,1175,61290,1147,54532,60143
8311,55712,1165,61291,1123,54547,60168
8328,55736,1171,61353,1139,54565,60214
8345,55761,1185,61369,1149,54576,60220
8361,55780,1186,61398,1150,54594,60248
8378,55766,1158,61393,1127,54608,60266
8395,55811,1190,61437,1152,54621,60285
8411,55807,1183,61430,1143,54624,60287
8428,55808,1169,61437,1137,54639,60300
8445,55819,1167,61444,1142,54652,60302
8461,55784,1164,61393,1121,54620,60272
8478,55788,1181,61381,1147,54607,60234
8495,55739,1194,61311,1157,54545,60154
8511,55668,1177,61231,1140,54491,60091
8528,55646,1186,61218,1147,54460,60071
8545,55624,1179,61187,1141,54445,60046
8561,55697,1186,61338,1150,54511,60188
8578,55737,1180,61411,1153,54557,60258
8595,55765,1189,61430,1152,54576,60278
8611,55748,1165,61424,1126,54583,60298
8628,55774,1167,61455,1131,54607,60324
8645,55805,1171,61477,1132,54634,60345
8661,55849,1192,61537,1159,54657,60378
8678,55856,1176,61535,1145,54680,60390
8695,55875,1188,61530,1153,54687,60377
8711,55867,1174,61543,1140,54693,60403
8728,55879,1187,61532,1133,54692,60399
8745,55876,1165,61536,1140,54711,60396
8761,55901,1192,61543,1152,54709,60391
8778,55920,1189,61583,1151,54731,60432
8795,55913,1169,61561,1133,54744,60428
8811,55951,1191,61613,1155,54760,60458
8828,55966,1193,61630,1161,54773,60469
8845,55974,1183,61625,1145,54791,60480
8861,55980,1182,61654,1142,54798,60512
8878,55978,1183,61644,1155,54795,60489
8895,55993,1190,61657,1151,54803,60506
8911,56002,1191,61652,1155,54811,60497
8928,55993,1190,61623,1152,54803,60471
8945,55985,1185,61634,1148,54800,60486
8961,55958,1180,61597,1142,54778,60455
8978,55929,1187,61541,1157,54742,60384
8995,55899,1195,61546,1157,54704,60389
9011,55889,1194,61537,1161,54695,60376
9028,55879,1191,61525,1152,54688,60373
9045,55875,1170,61537,1143,54705,60394
9061,55896,1177,61544,1149,54719,60395
9078,55920,1196,61576,1156,54724,60420
9095,55925,1189,61557,1148,54736,60409
9112,55923,1180,61568,1137,54743,60431
9127,55950,1183,61553,1145,54767,60408
9144,55975,1184,61618,1151,54791,60467
9161,55990,1168,61637,1133,54822,60504
9177,56042,1199,61698,1165,54843,60533
9194,56040,1181,61716,1146,54859,60570
9211,56043,1182,61714,1141,54861,60573
9227,56058,1187,61717,1145,54871,60572
9244,56040,1159,61697,1120,54881,60577
9261,56058,1177,61722,1128,54881,60594
9277,56100,1190,61768,1152,54910,60616
9294,56125,1199,61782,1167,54926,60615
9311,56128,1191,61805,1153,54937,60652
9327,56142,1192,61829,1155,54950,60674
9344,56160,1190,61825,1149,54970,60676
9361,56183,1191,61882,1160,54992,60722
9377,56198,1194,61912,1155,55004,60757
9394,56185,1168,61888,1139,55017,60749
9411,56205,1191,61915,1159,55014,60756
9427,56186,1191,61860,1152,54995,60708
9444,56132,1190,61828,1155,54942,60673
9461,56065,1188,61739,1148,54877,60591
9477,56028,1185,61695,1154,54843,60541
9494,56011,1201,61674,1160,54810,60514
9511,55999,1191,61655,1149,54808,60506
9527,55987,1173,61671,1135,54814,60536
9544,56011,1175,61680,1131,54836,60549
9561,56052,1189,61693,1153,54863,60540
9577,56079,1189,61755,1151,54890,60604
9594,56101,1193,61763,1158,54908,60605
9611,56120,1194,61775,1152,54926,60623
9627,56126,1183,61807,1144,54943,60663
9644,56128,1161,61803,1129,54967,60674
9661,56147,1162,61825,1124,54985,60701
9677,56196,1198,61872,1167,54998,60705
9694,56198,1192,61872,1159,55006,60713
9711,56197,1174,61863,1145,55023,60718
9727,56208,1181,61872,1138,55027,60734
9744,56242,1189,61914,1149,55053,60765
9761,56253,1189,61939,1157,55064,60782
9777,56279,1200,61980,1161,55079,60819
9794,56296,1198,61985,1161,55098,60824
9811,56309,1194,61986,1158,55115,60828
9827,56304,1180,62002,1146,55124,60856
9844,56329,1185,62030,1150,55144,60880
9861,56313,1165,62010,1125,55148,60885
9877,56355,1201,62058,1166,55154,60892
9894,56340,1198,62006,1159,55142,60847
9911,56272,1168,61958,1136,55104,60822
9927,56218,1188,61859,1151,55030,60708
9944,56142,1171,61788,1141,54971,60647
9961,56092,1175,61727,1137,54917,60590
9977,56088,1194,61710,1156,54894,60554
9994,56072,1183,61694,1155,54889,60539
10011,56089,1186,61715,1151,54903,60564
10027,56096,1175,61718,1142,54921,60576
10044,56112,1158,61755,1126,54954,60629
10061,56177,1189,61825,1158,54988,60667
10077,56197,1187,61843,1144,55010,60699
10094,56248,1200,61894,1167,55048,60727
10111,56261,1188,61931,1152,55073,60779
10128,56253,1164,61957,1136,55089,60821
10143,56296,1184,61965,1152,55112,60813
10160,56290,1169,61958,1134,55121,60824
10177,56322,1189,62004,1155,55133,60849
10193,56335,1197,62012,1165,55138,60847
10210,56309,1163,61981,1131,55146,60850
10227,56348,1181,62023,1149,55167,60874
10243,56366,1188,62030,1153,55178,60877
10260,56392,1199,62075,1157,55193,60918
10277,56394,1185,62072,1146,55209,60926
10293,56400,1172,62046,1129,55228,60917
10310,56436,1193,62114,1162,55243,60952
10327,56417,1160,62121,1133,55257,60988
10343,56457,1198,62144,1158,55259,60986
10360,56440,1181,62137,1141,55259,60996
10377,56447,1187,62146,1153,55260,60993
10393,56428,1182,62126,1152,55246,60974
10410,56378,1188,62073,1151,55190,60922
10427,56319,1190,61971,1151,55129,60820
10443,56273,1195,61926,1155,55078,60771
10460,56240,1193,61870,1148,55047,60722
10477,56235,1183,61867,1149,55052,60718
10493,56232,1184,61862,1153,55048,60709
10510,56236,1185,61859,1154,55051,60705
10527,56258,1186,61849,1154,55072,60695
10543,56273,1190,61860,1162,55083,60698
10560,56288,1181,61876,1147,55107,60729
10577,56320,1193,61910,1161,55127,60749
10593,56345,1197,61924,1157,55148,60767
10610,56357,1196,61956,1162,55161,60794
10627,56366,1178,61925,1146,55188,60779
10643,56378,1172,61997,1135,55206,60862
10660,56419,1202,62033,1161,55217,60872
10677,56430,1192,62056,1157,55238,60899
10693,56459,1200,62062,1166,55259,60896
10710,56478,1194,62108,1159,55284,60949
10727,56491,1189,62127,1149,55302,60978
10743,56506,1194,62143,1150,55312,60993
10760,56523,1192,62168,1156,55331,61012
10777,56505,1168,62175,1134,55337,61041
10793,56537,1183,62170,1157,55354,61013
10810,56546,1187,62176,1147,55359,61029
10827,56533,1178,62175,1133,55355,61042
10843,56538,1169,62179,1137,55369,61042
10860,56539,1171,62167,1137,55368,61030
10877,56522,1171,62177,1134,55351,61043
10893,56518,1191,62152,1150,55327,61002
10910,56474,1189,62069,1157,55285,60912
10927,56398,1179,61984,1141,55219,60843
10943,56362,1177,61943,1140,55185,60803
10960,56351,1176,61922,1139,55175,60783
10977,56367,1182,61940,1152,55185,60788
10993,56382,1195,61960,1155,55187,60805
11010,56404,1195,61952,1161,55209,60791
11027,56389,1164,61949,1131,55225,60818
11043,56429,1184,62037,1150,55245,60887
11060,56478,1201,62093,1161,55277,60932
11077,56503,1196,62120,1163,55307,60957
11093,56508,1183,62135,1143,55325,60992
11110,56537,1193,62155,1158,55344,60997
11127,56544,1193,62158,1159,55351,60999
11144,56558,1196,62209,1160,55362,61049
11159,56577,1198,62227,1164,55379,61063
11176,56581,1196,62234,1155,55385,61079
11193,56592,1201,62214,1158,55391,61056
11209,56600,1199,62248,1161,55401,61087
11226,56615,1193,62253,1159,55422,61094
11243,56614,1177,62265,1147,55437,61118
11259,56643,1186,62273,1154,55457,61119
11276,56666,1197,62382,1165,55469,61217
11293,56676,1190,62333,1153,55486,61180
11309,56666,1173,62374,1139,55493,61235
11326,56663,1159,62323,1124,55504,61199
11343,56671,1172,62355,1137,55499,61218
11359,56673,1183,62311,1147,55490,61164
11376,56655,1176,62274,1134,55479,61140
11393,56625,1203,62277,1169,55422,61108
11409,56549,1173,62130,1138,55376,60992
11426,56526,1190,62119,1160,55336,60959
11443,56497,1190,62092,1151,55307,60941
11459,56469,1171,62081,1130,55298,60951
11476,56512,1206,62088,1169,55306,60919
11493,56523,1192,62130,1158,55331,60972
11509,56553,1197,62148,1159,55356,60989
11526,56571,1178,62185,1145,55393,61040
11543,56621,1195,62274,1160,55426,61114
11559,56663,1194,62358,1158,55469,61200
11576,56688,1193,62416,1160,55495,61256
11593,56722,1204,62437,1165,55518,61272
11609,56734,1190,62465,1148,55544,61317
11626,56729,1166,62487,1129,55563,61358
11643,56783,1188,62525,1156,55595,61369
11659,56795,1182,62555,1146,55613,61409
11676,56799,1169,62628,1134,55630,61494
11693,56856,1199,62677,1161,55657,61516
11709,56855,1185,62677,1145,55670,61532
11726,56876,1184,62710,1141,55692,61569
11743,56887,1178,62755,1131,55709,61624
11759,56916,1196,62791,1157,55720,61634
11776,56927,1203,62759,1167,55724,61592
11793,56929,1196,62777,1163,55733,61614
11809,56947,1181,62846,1143,55766,61703
11826,56968,1186,62838,1148,55782,61690
11843,56943,1194,62783,1155,55749,61628
11859,56904,1196,62725,1155,55708,61570
11876,56865,1202,62657,1162,55663,61495
11893,56790,1191,62565,1161,55599,61404
11909,56715,1174,62494,1140,55541,61354
11926,56684,1154,62481,1122,55530,61359
11943,56685,1156,62497,1120,55529,61377
11959,56716,1168,62595,1131,55548,61464
11976,56774,1199,62634,1169,55575,61465
11993,56780,1179,62676,1144,55601,61532
12009,56826,1196,62652,1160,55630,61492
12026,56865,1191,62680,1155,55674,61525
12043,56879,1183,62727,1142,55696,61585
12059,56901,1190,62737,1149,55711,61588
12076,56927,1201,62772,1164,55726,61608
12093,56922,1185,62745,1147,55737,61598
12109,56950,1192,62800,1158,55758,61642
12126,56942,1181,62784,1138,55761,61646
12143,56974,1185,62811,1146,55789,61665
12160,56997,1196,62822,1160,55801,61662
12175,57014,1196,62888,1165,55818,61723
12192,57027,1196,62874,1162,55831,61712
12209,57018,1184,62861,1142,55834,61719
12225,57015,1154,62851,1129,55861,61722
12242,57055,1193,62914,1153,55862,61761
12259,57076,1194,62921,1157,55882,61764
12275,57095,1201,62933,1165,55894,61768
12292,57095,1196,62940,1163,55899,61777
12309,57097,1190,62892,1149,55907,61743
12325,57052,1176,62841,1130,55876,61711
12342,57031,1172,62748,1141,55859,61607
12359,56978,1183,62664,1141,55795,61523
12375,56902,1176,62519,1141,55726,61378
12392,56817,1166,62396,1130,55651,61266
12409,56765,1191,62322,1157,55574,61165
12425,56732,1188,62310,1159,55544,61151
12442,56739,1201,62308,1161,55538,61147
12459,56750,1197,62302,1167,55553,61135
12475,56762,1205,62353,1169,55557,61184
12492,56776,1188,62299,1160,55588,61139
12509,56824,1202,62380,1165,55622,61215
12525,56800,1171,62369,1127,55629,61242
12542,56840,1200,62338,1159,55640,61179
12559,56831,1188,62374,1149,55643,61225
12575,56851,1182,62416,1151,55669,61265
12592,56891,1197,62491,1156,55694,61335
12609,56902,1179,62499,1139,55723,61360
12625,56919,1183,62536,1145,55736,61391
12642,56937,1185,62522,1147,55752,61375
12659,56968,1202,62555,1166,55766,61389
12675,56983,1203,62552,1169,55780,61383
12692,56978,1168,62562,1139,55810,61423
12709,57039,1192,62660,1159,55847,61501
12725,57068,1194,62711,1164,55874,61547
12742,57082,1191,62726,1156,55891,61570
12759,57096,1177,62786,1135,55919,61651
12775,57142,1203,62815,1165,55939,61650
12792,57137,1187,62788,1158,55950,61630
12809,57158,1191,62803,1158,55967,61645
12825,57143,1189,62789,1158,55954,61631
12842,57109,1198,62741,1157,55911,61584
12859,57073,1185,62658,1158,55888,61500
12875,57022,1201,62559,1152,55821,61407
12892,56964,1204,62524,1168,55760,61356
12909,56925,1196,62474,1151,55729,61323
12925,56902,1191,62439,1162,55711,61277
12942,56909,1192,62478,1155,55717,61323
12959,56916,1188,62458,1145,55728,61313
12975,56947,1190,62567,1157,55757,61410
12992,56998,1193,62614,1165,55805,61449
13009,57017,1194,62622,1147,55823,61475
13025,57019,1172,62633,1143,55847,61490
13042,57054,1189,62656,1142,55865,61514
13059,57109,1199,62742,1166,55910,61576
13075,57143,1203,62764,1171,55940,61593
13092,57157,1191,62806,1155,55966,61651
13109,57166,1192,62818,1149,55974,61669
13126,57187,1195,62860,1160,55992,61700
13142,57182,1176,62837,1143,56006,61694
13159,57202,1182,62883,1153,56020,61730
13176,57229,1205,62904,1167,56024,61737
13191,57246,1207,62896,1166,56039,61730
13208,57221,1179,62888,1136,56042,61752
13225,57258,1195,62915,1156,56063,61759
13241,57254,1178,62904,1140,56076,61764
13258,57279,1191,62895,1140,56088,61755
13275,57303,1208,62928,1177,56095,61751
13291,57290,1190,62939,1157,56100,61782
13308,57273,1167,62952,1138,56106,61814
13325,57298,1190,62942,1152,56108,61790
13341,57309,1196,62931,1162,56113,61769
13358,57277,1205,62902,1169,56072,61733
13375,57231,1201,62797,1171,56030,61626
13391,57152,1195,62735,1155,55957,61580
13408,57082,1189,62669,1154,55893,61515
13425,57045,1185,62588,1143,55860,61445
13441,57040,1192,62592,1147,55848,61445
13458,57050,1190,62596,1155,55860,61441
13475,57055,1176,62628,1140,55879,61488
13491,57090,1190,62641,1168,55900,61473
13508,57107,1191,62696,1158,55916,61538
13525,57145,1189,62726,1152,55956,61574
13541,57183,1188,62763,1148,55995,61615
13558,57235,1202,62854,1158,56033,61696
13575,57252,1207,62909,1169,56045,61740
13591,57261,1201,62890,1164,56060,61726
13608,57264,1195,62896,1159,56069,61737
13625,57275,1191,62897,1158,56084,61739
13641,57257,1169,62885,1136,56088,61749
13658,57293,1208,62897,1164,56085,61733
13675,57298,1191,62901,1171,56107,61730
13691,57317,1206,62909,1169,56111,61740
13708,57311,1195,62899,1164,56116,61735
13725,57309,1184,62904,1157,56125,61747
13741,57321,1196,62900,1155,56125,61745
13758,57311,1191,62890,1151,56120,61739
13775,57325,1179,62895,1143,56146,61752
13791,57359,1205,62925,1173,56154,61752
13808,57351,1188,62918,1151,56163,61767
13825,57363,1190,62983,1154,56173,61829
13841,57338,1173,62903,1137,56165,61766
13858,57338,1204,62921,1166,56134,61755
13875,57293,1210,62866,1178,56083,61688
13891,57221,1207,62792,1175,56014,61617
13908,57161,1193,62741,1158,55968,61583
13925,57112,1177,62674,1135,55935,61539
13941,57125,1190,62675,1146,55935,61529
13958,57133,1206,62717,1172,55927,61545
13975,57142,1201,62702,1158,55941,61544
13991,57150,1193,62674,1151,55957,61523
14008,57180,1197,62746,1165,55983,61581
14025,57203,1193,62741,1154,56010,61587
14041,57226,1188,62774,1139,56038,61635
14058,57258,1213,62820,1172,56045,61648
14075,57283,1208,62831,1175,56075,61656
14091,57264,1179,62826,1150,56085,61676
14108,57284,1184,62830,1144,56100,61686
14125,57294,1180,62838,1144,56114,61694
14142,57327,1197,62902,1161,56130,61741
14158,57328,1190,62894,1143,56138,61751
14175,57372,1211,62960,1167,56161,61793
14192,57374,1189,62931,1149,56185,61782
14207,57398,1205,62974,1168,56193,61806
14224,57408,1201,62972,1163,56207,61809
14241,57389,1175,62992,1141,56214,61851
14257,57441,1213,63012,1172,56228,61840
14274,57418,1187,62993,1152,56231,61841
14291,57448,1199,63024,1160,56249,61864
14307,57460,1204,63037,1160,56256,61877
14324,57458,1196,63030,1158,56262,61872
14341,57424,1169,62982,1132,56255,61850
14357,57402,1175,62935,1146,56227,61789
14374,57366,1205,62886,1167,56161,61719
14391,57289,1204,62824,1167,56085,61657
14407,57221,1188,62716,1147,56033,61569
14424,57199,1193,62681,1156,56006,61525
14441,57193,1201,62684,1170,55992,61514
14457,57188,1193,62639,1161,55995,61478
14474,57206,1197,62647,1161,56009,61486
14491,57217,1202,62641,1161,56015,61480
14507,57216,1173,62637,1137,56043,61500
14524,57255,1205,62706,1167,56050,61539
14541,57257,1179,62716,1140,56078,61576
14557,57300,1207,62702,1168,56093,61534
14574,57326,1210,62760,1172,56116,61588
14591,57308,1185,62728,1139,56123,61589
14607,57331,1192,62771,1147,56139,61624
14624,57347,1203,62751,1164,56144,61587
14641,57350,1202,62778,1169,56148,61609
14657,57343,1193,62727,1157,56150,61570
14674,57344,1201,62705,1150,56143,61555
14691,57357,1187,62744,1162,56170,61582
14707,57379,1201,62775,1167,56178,61608
14724,57382,1207,62759,1171,56175,61588
14741,57394,1209,62765,1172,56185,61593
14757,57405,1207,62775,1170,56198,61605
14774,57421,1209,62790,1170,56212,61620
14791,57423,1204,62786,1162,56219,61624
14807,57405,1175,62794,1145,56230,61649
14824,57439,1201,62781,1164,56238,61617
14841,57440,1194,62831,1161,56246,61670
14857,57437,1211,62761,1174,56226,61587
14874,57388,1208,62787,1168,56180,61619
14891,57325,1205,62662,1168,56120,61494
14907,57278,1206,62595,1171,56072,61424
14924,57217,1178,62477,1143,56039,61334
14941,57222,1202,62512,1173,56020,61339
14957,57230,1215,62510,1175,56015,61335
14974,57238,1205,62496,1173,56033,61323
14991,57245,1200,62534,1161,56045,61373
15007,57241,1175,62542,1142,56066,61400
15024,57298,1199,62581,1162,56099,61419
15041,57317,1195,62599,1160,56122,61439
15057,57355,1206,62664,1175,56149,61489
15074,57389,1211,62702,1178,56178,61524
15091,57394,1208,62734,1170,56186,61564
15107,57424,1206,62781,1169,56218,61612
15124,57411,1174,62775,1146,56237,61629
15141,57451,1206,62746,1177,56245,61569
15158,57457,1209,62792,1171,56248,61621
15174,57467,1209,62762,1172,56258,61590
15191,57450,1200,62737,1162,56250,61575
15208,57452,1184,62756,1154,56268,61602
15223,57470,1201,62797,1163,56269,61634
15240,57468,1189,62743,1146,56279,61597
15257,57486,1202,62787,1158,56284,61629
15273,57502,1220,62824,1179,56282,61645
15290,57496,1203,62787,1164,56293,61623
15307,57502,1207,62793,1165,56295,61628
15323,57461,1175,62743,1149,56286,61594
15340,57453,1179,62686,1147,56274,61539
15357,57466,1218,62744,1174,56248,61570
15373,57419,1195,62683,1153,56224,61530
15390,57430,1213,62695,1170,56217,61525
15407,57372,1205,62618,1168,56167,61450
15423,57321,1187,62569,1152,56134,61417
15440,57324,1209,62528,1171,56115,61357
15457,57326,1217,62575,1180,56109,61395
15473,57335,1202,62565,1168,56133,61397
15490,57360,1208,62577,1167,56152,61410
15507,57379,1209,62620,1174,56170,61446
15523,57372,1188,62628,1153,56184,61475
15540,57401,1201,62671,1152,56200,61519
15557,57421,1182,62690,1151,56239,61539
15573,57459,1196,62746,1163,56263,61583
15590,57490,1205,62777,1173,56285,61604
15607,57459,1174,62739,1136,56285,61603
15623,57497,1208,62778,1166,56289,61612
15640,57483,1186,62755,1139,56297,61616
15657,57531,1215,62819,1176,56316,61643
15673,57518,1189,62819,1156,56329,61663
15690,57548,1199,62844,1163,56349,61681
15707,57562,1211,62886,1167,56351,61719
15723,57549,1176,62856,1132,56373,61724
15740,57595,1213,62916,1172,56382,61744
15757,57606,1197,62945,1158,56409,61787
15773,57626,1212,62957,1176,56414,61781
15790,57628,1201,62963,1164,56427,61799
15807,57636,1204,62966,1166,56432,61800
15823,57646,1200,62979,1156,56446,61823
15840,57624,1178,62954,1142,56446,61812
15857,57625,1192,62974,1154,56433,61820
15873,57597,1196,62904,1165,56401,61739
15890,57534,1192,62826,1164,56342,61662
15907,57493,1206,62749,1166,56287,61583
15923,57426,1188,62694,1145,56238,61549
15940,57390,1178,62662,1139,56212,61523
15957,57414,1197,62663,1165,56217,61498
15973,57440,1213,62697,1180,56227,61517
15990,57452,1202,62710,1169,56250,61541
16007,57470,1199,62712,1158,56271,61554
16023,57506,1209,62779,1170,56297,61609
