Tiempo (ms),IR,AMB_IR,RED,AMB_RED,IR_net,RED_net
16939,28133,5826,2779,5797,22307,-3018
16956,28204,5925,2966,5921,22279,-2955
16973,28243,5929,3024,5915,22314,-2891
16989,28421,6028,3128,5949,22393,-2821
17006,28447,6018,3276,6032,22429,-2756
17023,28327,5918,3150,5858,22409,-2708
17039,28399,5860,3187,5831,22539,-2644
17056,28448,5953,3364,5949,22495,-2585
17073,28482,5960,3395,5955,22522,-2560
17089,28644,6063,3462,5981,22581,-2519
17106,28646,6039,3588,6076,22607,-2488
17123,28508,5946,3431,5880,22562,-2449
17139,28589,5891,3466,5853,22698,-2387
17156,28630,5969,3649,5975,22661,-2326
17173,28676,5975,3719,5964,22701,-2245
17189,28869,6076,3819,5991,22793,-2172
17206,28877,6047,3962,6085,22830,-2123
17223,28736,5960,3923,5895,22776,-1972
17240,28804,5914,3800,5867,22890,-2067
17255,28734,5982,3792,5978,22752,-2186
17272,28609,5985,3509,5960,22624,-2451
17289,28495,6057,3307,6097,22438,-2790
17305,28144,5986,2839,6033,22158,-3194
17322,27856,5793,2358,5822,22063,-3464
17339,27824,5829,2285,5895,21995,-3610
17355,27747,5889,2147,5885,21858,-3738
17372,27723,5884,2067,5863,21839,-3796
17389,27807,5962,2187,6009,21845,-3822
17405,27663,5908,2113,5964,21755,-3851
17422,27614,5735,1957,5756,21879,-3799
17439,27719,5782,2157,5851,21937,-3694
17455,27776,5851,2256,5846,21925,-3590
17472,27833,5855,2350,5833,21978,-3483
17489,28017,5942,2564,5989,22075,-3425
17505,27883,5892,2517,5945,21991,-3428
17522,27806,5721,2313,5738,22085,-3425
17539,27881,5760,2445,5830,22121,-3385
17555,27883,5826,2444,5823,22057,-3379
17572,27899,5829,2466,5805,22070,-3339
17589,28052,5914,2677,5948,22138,-3271
17605,27952,5844,2645,5907,22108,-3262
17622,27903,5689,2492,5704,22214,-3212
17639,28026,5736,2687,5799,22290,-3112
17655,28057,5793,2760,5799,22264,-3039
17672,28104,5812,2841,5785,22292,-2944
17689,28299,5900,3072,5938,22399,-2866
17705,28197,5824,3087,5891,22373,-2804
17722,28158,5674,2955,5693,22484,-2738
17739,28288,5738,3128,5785,22550,-2657
17755,28306,5793,3198,5789,22513,-2591
17772,28343,5801,3252,5771,22542,-2519
17789,28524,5887,3453,5934,22637,-2481
17805,28400,5820,3433,5888,22580,-2455
17822,28345,5662,3258,5681,22683,-2423
17839,28447,5738,3424,5778,22709,-2354
17855,28473,5767,3483,5776,22706,-2293
17872,28522,5780,3551,5761,22742,-2210
17889,28713,5886,3773,5922,22827,-2149
17905,28613,5799,3788,5874,22814,-2086
17922,28575,5660,3662,5670,22915,-2008
17939,28693,5738,3827,5779,22955,-1952
17955,28695,5776,3839,5774,22919,-1935
17972,28630,5778,3750,5755,22852,-2005
17989,28645,5875,3658,5907,22770,-2249
18005,28301,5754,3205,5839,22547,-2634
18022,27979,5599,2661,5607,22380,-2946
18039,27899,5673,2490,5695,22226,-3205
18055,27769,5681,2283,5681,22088,-3398
18072,27698,5687,2181,5656,22011,-3475
18089,27805,5787,2211,5802,22018,-3591
18105,27650,5665,2195,5739,21985,-3544
18122,27579,5531,2027,5535,22048,-3508
18139,27696,5626,2141,5638,22070,-3497
18155,27746,5640,2329,5635,22106,-3306
18172,27818,5653,2444,5625,22165,-3181
18189,28016,5779,2621,5786,22237,-3165
18205,27902,5644,2656,5714,22258,-3058
18222,27828,5521,2487,5518,22307,-3031
18239,27916,5619,2520,5625,22297,-3105
18256,27910,5616,2578,5611,22294,-3033
18271,27936,5633,2626,5601,22303,-2975
18288,28034,5714,2771,5759,22320,-2988
18305,27948,5610,2636,5577,22338,-2941
18321,27851,5486,2617,5475,22365,-2858
18338,28015,5594,2789,5593,22421,-2804
18355,28051,5592,2849,5583,22459,-2734
18371,28105,5609,2936,5576,22496,-2640
18388,28285,5696,3144,5744,22589,-2600
18405,28184,5596,3055,5562,22588,-2507
18421,28104,5469,3060,5460,22635,-2400
18438,28278,5583,3239,5578,22695,-2339
18455,28303,5580,3300,5563,22723,-2263
18471,28350,5600,3375,5569,22750,-2194
18488,28515,5680,3549,5726,22835,-2177
18505,28405,5582,3433,5549,22823,-2116
18521,28299,5461,3385,5439,22838,-2054
18538,28447,5567,3538,5569,22880,-2031
18555,28467,5577,3572,5560,22890,-1988
18571,28514,5587,3643,5565,22927,-1922
18588,28686,5677,3822,5731,23009,-1909
18605,28589,5581,3726,5539,23008,-1813
18621,28513,5453,3756,5446,23060,-1690
18638,28685,5574,3950,5575,23111,-1625
18655,28715,5575,3995,5558,23140,-1563
18671,28752,5593,4053,5565,23159,-1512
18688,28867,5661,4116,5729,23206,-1613
18705,28615,5567,3771,5531,23048,-1760
18721,28297,5436,3333,5414,22861,-2081
18738,28175,5528,3064,5527,22647,-2463
18755,27970,5514,2743,5503,22456,-2760
18771,27867,5515,2521,5500,22352,-2979
18788,27920,5591,2515,5647,22329,-3132
18805,27737,5497,2311,5455,22240,-3144
18821,27614,5366,2241,5357,22248,-3116
18838,27757,5487,2389,5481,22270,-3092
18855,27786,5482,2458,5478,22304,-3020
18871,27864,5506,2597,5491,22358,-2894
18888,28085,5600,2819,5648,22485,-2829
18905,27999,5502,2769,5467,22497,-2698
18921,27921,5385,2792,5374,22536,-2582
18938,28070,5512,2919,5507,22558,-2588
18955,28071,5511,2929,5506,22560,-2577
18971,28100,5533,2962,5515,22567,-2553
18988,28255,5630,3086,5668,22625,-2582
19005,28115,5532,3025,5492,22583,-2467
19021,28024,5410,2933,5406,22614,-2473
19038,28185,5538,3099,5540,22647,-2441
19055,28218,5542,3151,5539,22676,-2388
19071,28266,5565,3235,5551,22701,-2316
19088,28457,5662,3413,5699,22795,-2286
19105,28348,5563,3404,5527,22785,-2123
19121,28284,5445,3369,5445,22839,-2076
19138,28469,5585,3556,5576,22884,-2020
19155,28516,5593,3639,5582,22923,-1943
19171,28584,5611,3733,5603,22973,-1870
19188,28768,5714,3893,5748,23054,-1855
19205,28645,5605,3863,5575,23040,-1712
19221,28556,5502,3797,5495,23054,-1698
19238,28720,5628,3949,5622,23092,-1673
19255,28744,5637,3993,5628,23107,-1635
19272,28801,5658,4064,5641,23143,-1577
19287,28905,5748,4197,5782,23157,-1585
19304,28848,5563,4098,5610,23285,-1512
19321,28777,5541,4232,5576,23236,-1344
19337,28958,5669,4337,5658,23289,-1321
19354,29021,5668,4420,5670,23353,-1250
19371,29102,5698,4648,5776,23404,-1128
19387,29195,5803,4668,5819,23392,-1151
19404,29052,5608,4420,5654,23444,-1234
19421,28783,5561,4212,5617,23222,-1405
19437,28677,5675,3776,5669,23002,-1893
19454,28425,5654,3365,5650,22771,-2285
19471,28274,5667,3199,5741,22607,-2542
19487,28200,5745,2936,5762,22455,-2826
19504,28027,5539,2675,5594,22488,-2919
19521,27901,5512,2702,5567,22389,-2865
19537,28012,5646,2691,5640,22366,-2949
19554,28028,5638,2728,5638,22390,-2910
19571,28122,5667,2937,5741,22455,-2804
19587,28220,5764,3010,5783,22456,-2773
19604,28198,5580,2966,5624,22618,-2658
19621,28160,5566,3139,5624,22594,-2485
19637,28326,5699,3214,5689,22627,-2475
19654,28351,5695,3249,5696,22656,-2447
19671,28428,5720,3415,5804,22708,-2389
19687,28455,5816,3383,5824,22639,-2441
19704,28359,5620,3222,5666,22739,-2444
19721,28283,5595,3316,5659,22688,-2343
19737,28419,5717,3349,5715,22702,-2366
19754,28446,5711,3391,5713,22735,-2322
19771,28553,5735,3591,5828,22818,-2237
19787,28606,5820,3628,5837,22786,-2209
19804,28547,5629,3539,5672,22918,-2133
19821,28514,5610,3683,5686,22904,-2003
19837,28663,5734,3767,5726,22929,-1959
19854,28714,5722,3843,5725,22992,-1882
19871,28845,5751,3946,5848,23094,-1902
19887,28883,5839,4109,5840,23044,-1731
19904,28832,5638,3996,5683,23194,-1687
19921,28800,5622,4032,5717,23178,-1685
19937,28926,5744,4198,5746,23182,-1548
19954,28954,5734,4240,5739,23220,-1499
19971,29088,5765,4318,5875,23323,-1557
19987,29094,5846,4453,5856,23248,-1403
20004,29026,5652,4328,5689,23374,-1361
20021,29022,5624,4369,5742,23398,-1373
20037,29148,5761,4560,5754,23387,-1194
20054,29207,5750,4650,5753,23457,-1103
20071,29358,5785,4774,5900,23573,-1126
20087,29370,5857,4937,5873,23513,-936
20104,29308,5762,4780,5704,23546,-924
20121,29194,5631,4628,5762,23563,-1134
20137,29102,5749,4419,5745,23353,-1326
20154,28818,5731,3977,5726,23087,-1749
20171,28672,5741,3538,5861,22931,-2323
20187,28454,5781,3356,5793,22673,-2437
20204,28226,5667,2967,5608,22559,-2641
20221,28127,5535,2834,5664,22592,-2830
20237,28171,5660,2921,5660,22511,-2739
20254,28172,5661,2925,5653,22511,-2728
20271,28289,5696,2994,5807,22593,-2813
20288,28285,5751,3190,5765,22534,-2575
20303,28185,5549,3091,5591,22636,-2500
20320,28307,5672,3286,5666,22635,-2380
20337,28423,5670,3379,5660,22753,-2281
20353,28478,5666,3446,5663,22812,-2217
20370,28583,5826,3626,5810,22757,-2184
20387,28531,5756,3494,5665,22775,-2171
20403,28389,5545,3412,5584,22844,-2172
20420,28436,5671,3506,5660,22765,-2154
20437,28513,5659,3518,5658,22854,-2140
20453,28544,5662,3555,5649,22882,-2094
20470,28658,5811,3750,5798,22847,-2048
20487,28619,5734,3656,5646,22885,-1990
20503,28517,5528,3655,5566,22989,-1911
20520,28623,5656,3821,5643,22967,-1822
20537,28720,5647,3894,5640,23073,-1746
20553,28785,5651,3988,5625,23134,-1637
20570,28939,5809,4233,5795,23130,-1562
20587,28904,5743,4165,5646,23161,-1481
20603,28809,5532,4159,5564,23277,-1405
20620,28920,5652,4321,5644,23268,-1323
20637,29001,5653,4376,5642,23348,-1266
20653,29048,5654,4435,5642,23394,-1207
20670,29180,5806,4626,5794,23374,-1168
20687,29113,5728,4522,5642,23385,-1120
20703,29007,5521,4484,5560,23486,-1076
20720,29116,5652,4637,5640,23464,-1003
20737,29191,5644,4699,5630,23547,-931
20753,29263,5652,4780,5642,23611,-862
20770,29431,5805,5040,5790,23626,-750
20787,29383,5742,5087,5644,23641,-557
20803,29303,5529,4965,5573,23774,-608
20820,29415,5665,5094,5655,23750,-561
20837,29373,5656,4975,5646,23717,-671
20853,29232,5657,4668,5639,23575,-971
20870,29078,5790,4415,5772,23288,-1357
20887,28724,5688,3908,5609,23036,-1701
20903,28417,5472,3421,5504,22945,-2083
20920,28399,5596,3367,5587,22803,-2220
20937,28356,5581,3287,5573,22775,-2286
20953,28374,5590,3275,5573,22784,-2298
20970,28522,5692,3489,5735,22830,-2246
20987,28450,5666,3521,5593,22784,-2072
21003,28393,5495,3446,5518,22898,-2072
21020,28593,5545,3691,5621,23048,-1930
21037,28680,5644,3840,5635,23036,-1795
21053,28765,5671,3921,5645,23094,-1724
21070,28938,5773,4146,5824,23165,-1678
21087,28825,5754,4109,5683,23071,-1574
21103,28719,5590,3930,5613,23129,-1683
21120,28855,5653,4055,5723,23202,-1668
21137,28874,5739,4081,5726,23135,-1645
21153,28921,5757,4119,5737,23164,-1618
21170,29088,5863,4330,5905,23225,-1575
21187,28990,5820,4336,5758,23170,-1422
21203,28908,5662,4204,5687,23246,-1483
21220,29074,5722,4393,5786,23352,-1393
21237,29119,5802,4475,5787,23317,-1312
21254,29193,5811,4556,5788,23382,-1232
21270,29377,5909,4805,5942,23468,-1137
21287,29289,5854,4828,5794,23435,-966
21304,29217,5696,4711,5720,23521,-1009
21319,29377,5830,4899,5822,23547,-923
21336,29431,5831,4970,5826,23600,-856
21353,29493,5852,5071,5846,23641,-775
21369,29608,5974,5246,5984,23634,-738
21386,29536,5807,5117,5833,23729,-716
21403,29450,5727,5056,5720,23723,-664
21419,29589,5848,5233,5846,23741,-613
21436,29635,5845,5289,5840,23790,-551
21453,29701,5870,5410,5867,23831,-457
21469,29830,5985,5614,5996,23845,-382
21486,29792,5817,5538,5851,23975,-313
21503,29725,5750,5507,5737,23975,-230
21519,29861,5869,5686,5867,23992,-181
21536,29835,5865,5620,5852,23970,-232
21553,29719,5867,5449,5866,23852,-417
21569,29568,5974,5102,5985,23594,-883
21586,29178,5773,4489,5808,23405,-1319
21603,28850,5678,4042,5666,23172,-1624
21619,28823,5781,3914,5771,23042,-1857
21636,28748,5773,3812,5759,22975,-1947
21653,28746,5788,3845,5783,22958,-1938
21669,28837,5888,3956,5917,22949,-1961
21686,28778,5728,3854,5762,23050,-1908
21703,28714,5663,3871,5646,23051,-1775
21719,28896,5784,4110,5782,23112,-1672
21736,28967,5787,4211,5775,23180,-1564
21753,29038,5802,4312,5802,23236,-1490
21769,29149,5911,4519,5929,23238,-1410
21786,29056,5734,4336,5772,23322,-1436
21803,28933,5672,4241,5648,23261,-1407
21819,29050,5782,4356,5778,23268,-1422
21836,29048,5780,4355,5759,23268,-1404
21853,29073,5789,4386,5776,23284,-1390
21869,29180,5884,4562,5914,23296,-1352
21886,29102,5710,4425,5755,23392,-1330
21903,29010,5657,4385,5630,23353,-1245
21919,29156,5764,4559,5754,23392,-1195
21936,29194,5753,4608,5740,23441,-1132
21953,29245,5768,4701,5750,23477,-1049
21969,29365,5846,4913,5874,23519,-961
21986,29301,5734,4815,5703,23567,-888
22003,29219,5598,4788,5575,23621,-787
22019,29365,5703,4966,5688,23662,-722
22036,29391,5677,5020,5671,23714,-651
22053,29434,5698,5072,5684,23736,-612
22069,29543,5781,5244,5810,23762,-566
22086,29460,5668,5106,5641,23792,-535
22103,29360,5546,5056,5514,23814,-458
22119,29500,5652,5209,5650,23848,-441
22136,29528,5648,5256,5623,23880,-367
22153,29571,5664,5325,5664,23907,-339
22169,29700,5756,5537,5789,23944,-252
22186,29655,5656,5446,5625,23999,-179
22203,29586,5539,5456,5507,24047,-51
22219,29721,5648,5589,5645,24073,-56
22236,29663,5644,5491,5634,24019,-143
22253,29510,5654,5160,5663,23856,-503
22269,29334,5723,4841,5762,23611,-921
22286,28933,5597,4235,5564,23336,-1329
22303,28610,5460,3778,5436,23150,-1658
22320,28591,5557,3688,5551,23034,-1863
22335,28510,5544,3585,5533,22966,-1948
22352,28503,5695,3649,5566,22808,-1917
22369,28597,5644,3611,5616,22953,-2005
22385,28419,5466,3584,5510,22953,-1926
22402,28440,5539,3624,5417,22901,-1793
22419,28616,5546,3787,5533,23070,-1746
22435,28672,5539,3904,5538,23133,-1634
22452,28746,5704,4096,5593,23042,-1497
22469,28870,5662,4097,5633,23208,-1536
22485,28682,5478,4040,5533,23204,-1493
22502,28654,5554,4008,5431,23100,-1423
22519,28765,5549,4030,5538,23216,-1508
22535,28755,5545,4052,5532,23210,-1480
22552,28783,5695,4154,5587,23088,-1433
22569,28872,5641,4204,5616,23231,-1412
22585,28696,5448,4078,5506,23248,-1428
22602,28697,5529,4100,5400,23168,-1300
22619,28850,5526,4213,5516,23324,-1303
22635,28867,5526,4277,5510,23341,-1233
22652,28937,5671,4452,5568,23266,-1116
22669,29060,5621,4552,5593,23439,-1041
22685,28907,5439,4472,5479,23468,-1007
22702,28924,5517,4531,5392,23407,-861
22719,29097,5507,4641,5505,23590,-864
22735,29106,5502,4693,5498,23604,-805
22752,29163,5657,4852,5571,23506,-719
22769,29278,5610,4904,5583,23668,-679
22785,29105,5433,4792,5470,23672,-678
22802,29106,5511,4830,5403,23595,-573
22819,29264,5526,4933,5515,23738,-582
22835,29286,5519,4982,5515,23767,-533
22852,29367,5552,5168,5608,23815,-440
22869,29492,5639,5256,5605,23853,-349
22885,29341,5457,5181,5508,23884,-327
22902,29370,5438,5260,5449,23932,-189
22919,29489,5556,5270,5547,23933,-277
22935,29383,5545,5078,5548,23838,-470
22952,29177,5565,4849,5635,23612,-786
22969,28992,5636,4353,5592,23356,-1239
22985,28575,5429,3822,5482,23146,-1660
23002,28376,5388,3618,5410,22988,-1792
23019,28405,5500,3467,5499,22905,-2032
23035,28354,5487,3393,5489,22867,-2096
23052,28366,5497,3524,5570,22869,-2046
23069,28441,5592,3524,5549,22849,-2025
23085,28285,5399,3422,5451,22886,-2029
23102,28317,5381,3556,5410,22936,-1854
23119,28499,5505,3683,5515,22994,-1832
23135,28554,5503,3767,5501,23051,-1734
23152,28621,5529,3980,5601,23092,-1621
23169,28712,5636,3986,5575,23076,-1589
23185,28519,5431,3829,5479,23088,-1650
23202,28503,5404,3882,5450,23099,-1568
23219,28620,5524,3863,5525,23096,-1662
23235,28632,5517,3871,5514,23115,-1643
23252,28668,5535,4038,5610,23133,-1572
23269,28740,5625,4038,5573,23115,-1535
23285,28567,5430,3913,5483,23137,-1570
23302,28599,5414,4027,5453,23185,-1426
23319,28757,5532,4103,5521,23225,-1418
23336,28792,5520,4160,5525,23272,-1365
23351,28993,5688,4392,5627,23305,-1235
23368,28975,5544,4331,5570,23431,-1239
23385,28817,5455,4282,5420,23362,-1138
23401,28983,5549,4469,5476,23434,-1007
23418,29016,5542,4525,5539,23474,-1014
23435,29048,5542,4605,5562,23506,-957
23451,29230,5700,4769,5645,23530,-876
23468,29182,5554,4685,5585,23628,-900
23485,29012,5472,4653,5442,23540,-789
23501,29166,5568,4762,5505,23598,-743
23518,29196,5564,4821,5562,23632,-741
23535,29243,5562,4885,5581,23681,-696
23551,29443,5730,5122,5687,23713,-565
23568,29422,5579,5063,5608,23843,-545
23585,29266,5501,5047,5476,23765,-429
23601,29401,5599,5139,5555,23802,-416
23618,29359,5597,5072,5589,23762,-517
23635,29230,5588,4795,5605,23642,-810
23651,29164,5743,4587,5691,23421,-1104
23668,28839,5565,4078,5582,23274,-1504
23685,28462,5456,3664,5448,23006,-1784
23701,28463,5563,3549,5521,22900,-1972
23718,28395,5558,3455,5541,22837,-2086
23735,28381,5542,3420,5561,22839,-2141
23751,28529,5710,3602,5677,22819,-2075
23768,28491,5663,3515,5576,22828,-2061
23785,28354,5471,3545,5457,22883,-1912
23801,28535,5580,3729,5563,22955,-1834
23818,28608,5599,3830,5581,23009,-1751
23835,28665,5592,3927,5616,23073,-1689
23851,28836,5757,4120,5739,23079,-1619
23868,28768,5711,3992,5635,23057,-1643
23885,28588,5507,3903,5505,23081,-1602
23901,28712,5630,3983,5620,23082,-1637
23918,28712,5630,3992,5620,23082,-1628
23935,28732,5628,4024,5645,23104,-1621
23951,28887,5796,4199,5782,23091,-1583
23968,28834,5740,4095,5653,23094,-1558
23985,28692,5535,4080,5537,23157,-1457
24001,28844,5667,4225,5662,23177,-1437
24018,28893,5671,4280,5665,23222,-1385
24035,28950,5677,4363,5698,23273,-1335
24051,29127,5845,4591,5835,23282,-1244
24068,29098,5792,4524,5695,23306,-1171
24085,28970,5594,4515,5594,23376,-1079
24101,29127,5722,4663,5712,23405,-1049
24118,29159,5724,4702,5716,23435,-1014
24135,29194,5726,4741,5744,23468,-1003
24151,29346,5887,4938,5872,23459,-934
24168,29284,5826,4824,5740,23458,-916
24185,29156,5624,4798,5634,23532,-836
24201,29311,5756,4931,5746,23555,-815
24218,29347,5768,4983,5753,23579,-770
24235,29401,5767,5053,5778,23634,-725
24251,29552,5927,5271,5914,23625,-643
24268,29495,5859,5184,5772,23636,-588
24285,29368,5660,5121,5661,23708,-540
24301,29462,5775,5164,5775,23687,-611
24318,29339,5770,4974,5763,23569,-789
24335,29166,5755,4613,5769,23411,-1156
24352,29057,5893,4413,5881,23164,-1468
24367,28693,5698,3947,5721,22995,-1774
24384,28463,5600,3617,5584,22863,-1967
24401,28499,5691,3601,5682,22808,-2081
24417,28459,5676,3546,5670,22783,-2124
24434,28473,5746,3572,5685,22727,-2113
24451,28596,5824,3771,5779,22772,-2008
24467,28482,5651,3707,5676,22831,-1969
24484,28492,5590,3706,5564,22902,-1858
24501,28659,5693,3948,5679,22966,-1731
24517,28706,5691,4023,5686,23015,-1663
24534,28764,5786,4076,5706,22978,-1630
24551,28856,5850,4231,5789,23006,-1558
24567,28690,5660,4063,5690,23030,-1627
24584,28643,5602,3945,5563,23041,-1618
24601,28747,5692,4075,5685,23055,-1610
24617,28744,5680,4074,5679,23064,-1605
24634,28787,5704,4134,5705,23083,-1571
24651,28892,5842,4312,5783,23050,-1471
24667,28756,5667,4196,5689,23089,-1493
24684,28743,5574,4121,5577,23169,-1456
24701,28883,5699,4327,5689,23184,-1362
24717,28908,5698,4367,5691,23210,-1324
24734,28985,5711,4468,5713,23274,-1245
24751,29108,5840,4679,5797,23268,-1118
24767,28978,5673,4587,5700,23305,-1113
24784,28972,5592,4523,5576,23380,-1053
24801,29104,5702,4697,5694,23402,-997
24817,29116,5698,4727,5687,23418,-960
24834,29165,5708,4782,5705,23457,-923
24851,29265,5833,4956,5792,23432,-836
24867,29114,5654,4818,5687,23460,-869
24884,29093,5579,4748,5566,23514,-818
24901,29226,5691,4923,5671,23535,-748
24917,29260,5683,4979,5672,23577,-693
24934,29323,5694,5073,5688,23629,-615
24951,29432,5815,5248,5778,23617,-530
24967,29257,5632,5075,5662,23625,-587
24984,29148,5547,4864,5537,23601,-673
25001,29100,5652,4675,5642,23448,-967
25017,28870,5633,4281,5612,23237,-1331
25034,28632,5615,3964,5614,23017,-1650
25051,28533,5706,3746,5679,22827,-1933
25067,28210,5522,3406,5554,22688,-2148
25084,28123,5447,3210,5438,22676,-2228
25101,28187,5552,3257,5546,22635,-2289
25117,28156,5539,3241,5530,22617,-2289
25134,28194,5547,3321,5548,22647,-2227
25151,28304,5661,3479,5628,22643,-2149
25167,28173,5483,3400,5515,22690,-2115
25184,28197,5426,3400,5413,22771,-2013
25201,28345,5539,3588,5534,22806,-1946
25217,28368,5543,3616,5531,22825,-1915
25234,28387,5554,3693,5545,22833,-1852
25251,28469,5654,3764,5628,22815,-1864
25267,28284,5491,3591,5526,22793,-1935
25284,28255,5433,3517,5412,22822,-1895
25301,28370,5535,3625,5536,22835,-1911
25317,28374,5534,3644,5530,22840,-1886
25334,28427,5552,3785,5550,22875,-1765
25351,28540,5654,3889,5685,22886,-1796
25368,28473,5501,3788,5535,22972,-1747
25383,28505,5533,3782,5422,22972,-1640
25400,28555,5552,3933,5550,23003,-1617
25417,28589,5565,4013,5549,23024,-1536
25433,28785,5704,4168,5577,23081,-1409
25450,28782,5582,4211,5663,23200,-1452
25467,28626,5524,4176,5471,23102,-1295
25483,28745,5576,4164,5450,23169,-1286
25500,28765,5589,4276,5574,23176,-1298
25517,28780,5587,4291,5580,23193,-1289
25533,28963,5745,4436,5610,23218,-1174
25550,28945,5710,4451,5685,23235,-1234
25567,28791,5546,4426,5485,23245,-1059
25583,28922,5617,4433,5484,23305,-1051
25600,28960,5627,4584,5613,23333,-1029
