Tiempo (ms),IR,AMB_IR,RED,AMB_RED,IR_net,RED_net
14841,30647,676,2882,666,29971,2216
14857,30679,687,2926,658,29992,2268
14874,30709,689,2968,673,30020,2295
14891,30691,676,2977,653,30015,2324
14907,30712,667,3001,642,30045,2359
14924,30740,669,3015,652,30071,2363
14941,30735,678,3020,663,30057,2357
14957,30674,690,2889,663,29984,2226
14974,30541,689,2700,672,29852,2028
14991,30387,674,2498,656,29713,1842
15007,30262,662,2307,645,29600,1662
15024,30170,669,2217,648,29501,1569
15041,30174,675,2178,659,29499,1519
15057,30180,685,2177,660,29495,1517
15074,30205,688,2207,673,29517,1534
15091,30211,676,2222,655,29535,1567
15107,30229,665,2264,644,29564,1620
15124,30264,670,2321,651,29594,1670
15141,30314,684,2386,660,29630,1726
15158,30362,691,2453,668,29671,1785
15174,30395,687,2495,676,29708,1819
15191,30401,686,2510,663,29715,1847
15208,30401,667,2524,647,29734,1877
15223,30417,670,2525,657,29747,1868
15240,30424,682,2546,660,29742,1886
15257,30442,691,2549,671,29751,1878
15273,30458,687,2565,674,29771,1891
15290,30436,672,2594,666,29764,1928
15307,30455,669,2592,646,29786,1946
15323,30489,675,2631,660,29814,1971
15340,30475,684,2679,666,29791,2013
15357,30541,694,2723,673,29847,2050
15373,30573,700,2766,677,29873,2089
15390,30564,671,2783,667,29893,2116
15407,30603,668,2800,658,29935,2142
15423,30623,679,2820,657,29944,2163
15440,30653,685,2870,663,29968,2207
15457,30690,696,2917,682,29994,2235
15473,30672,698,2953,681,29974,2272
15490,30693,675,2965,668,30018,2297
15507,30712,670,2978,653,30042,2325
15523,30755,674,3015,654,30081,2361
15540,30772,687,3055,668,30085,2387
15557,30791,694,3024,682,30097,2342
15573,30734,703,2929,691,30031,2238
15590,30602,678,2785,669,29924,2116
15607,30450,673,2585,648,29777,1937
15623,30360,680,2422,662,29680,1760
15640,30276,686,2330,671,29590,1659
15657,30260,697,2287,681,29563,1606
15673,30260,700,2282,683,29560,1599
15690,30275,670,2275,669,29605,1606
15707,30291,673,2315,652,29618,1663
15723,30329,676,2361,657,29653,1704
15740,30365,686,2426,666,29679,1760
15757,30426,697,2500,687,29729,1813
15773,30426,699,2569,684,29727,1885
15790,30446,673,2588,670,29773,1918
15807,30475,671,2609,655,29804,1954
15823,30498,676,2620,658,29822,1962
15840,30522,687,2656,670,29835,1986
15857,30538,699,2652,680,29839,1972
15873,30550,699,2663,691,29851,1972
15890,30543,677,2681,667,29866,2014
15907,30524,676,2685,651,29848,2034
15923,30565,680,2716,666,29885,2050
15940,30582,688,2754,674,29894,2080
15957,30620,696,2808,678,29924,2130
15973,30650,698,2843,683,29952,2160
15990,30674,676,2854,666,29998,2188
16007,30694,676,2907,659,30018,2248
16023,30721,685,2937,658,30036,2279
16040,30749,681,2968,667,30068,2301
16057,30776,696,3015,677,30080,2338
16073,30803,696,3058,683,30107,2375
16090,30815,674,3078,662,30141,2416
16107,30826,672,3100,653,30154,2447
16123,30850,676,3135,653,30174,2482
16140,30878,685,3165,662,30193,2503
16157,30914,699,3201,682,30215,2519
16174,30933,701,3188,697,30232,2491
16190,30925,669,3234,664,30256,2570
16207,30863,669,3165,647,30194,2518
16224,30804,683,3024,656,30121,2368
16239,30584,687,2821,666,29897,2155
16256,30537,700,2641,674,29837,1967
16273,30429,689,2477,675,29740,1802
16289,30328,667,2361,648,29661,1713
16306,30329,672,2327,649,29657,1678
16323,30338,673,2277,662,29665,1615
16339,30365,682,2395,663,29683,1732
16356,30419,695,2459,683,29724,1776
16373,30391,696,2511,660,29695,1851
16389,30450,671,2556,665,29779,1891
16406,30495,676,2609,652,29819,1957
16423,30552,669,2681,658,29883,2023
16439,30580,684,2727,665,29896,2062
16456,30619,685,2709,679,29934,2030
16473,30632,698,2765,676,29934,2089
16489,30605,671,2759,662,29934,2097
16506,30587,673,2748,644,29914,2104
16523,30620,675,2768,659,29945,2109
16539,30631,684,2778,665,29947,2113
16556,30649,702,2818,679,29947,2139
16573,30666,696,2840,675,29970,2165
16589,30665,659,2835,663,30006,2172
16606,30703,666,2887,646,30037,2241
16623,30734,679,2858,664,30055,2194
16639,30757,682,2963,662,30075,2301
16656,30797,693,2995,681,30104,2314
16673,30752,693,3022,664,30059,2358
16689,30799,669,3057,658,30130,2399
16706,30824,679,3073,654,30145,2419
16723,30864,674,3115,661,30190,2454
16739,30888,686,3156,664,30202,2492
16756,30925,701,3186,681,30224,2505
16773,30939,687,3200,674,30252,2526
16789,30926,672,3222,665,30254,2557
16806,30926,672,3233,646,30254,2587
16823,30963,675,3250,658,30288,2592
16839,30847,689,3199,669,30158,2530
16856,30833,696,3061,675,30137,2386
16873,30703,697,2866,675,30006,2191
16889,30555,659,2609,664,29896,1945
16906,30467,665,2493,653,29802,1840
16923,30431,671,2352,657,29760,1695
16939,30413,679,2424,659,29734,1765
16956,30447,694,2450,683,29753,1767
16973,30371,688,2500,657,29683,1843
16989,30466,668,2546,659,29798,1887
17006,30504,677,2589,647,29827,1942
17023,30567,669,2654,652,29898,2002
17039,30606,678,2716,662,29928,2054
17056,30654,691,2768,672,29963,2096
17073,30679,687,2795,671,29992,2124
17089,30664,659,2811,658,30005,2153
17106,30677,664,2805,647,30013,2158
17123,30689,671,2812,652,30018,2160
17139,30685,677,2829,662,30008,2167
17156,30708,695,2847,672,30013,2175
17173,30727,686,2866,667,30041,2199
17190,30704,666,2875,660,30038,2215
17206,30728,666,2892,645,30062,2247
17223,30762,670,2920,653,30092,2267
17240,30781,677,2970,659,30104,2311
17255,30820,692,3006,666,30128,2340
17272,30826,678,3024,667,30148,2357
17289,30829,662,3038,641,30167,2397
17305,30866,664,3070,637,30202,2433
17322,30889,671,3110,647,30218,2463
17339,30907,674,3147,657,30233,2490
17355,30947,685,3183,666,30262,2517
17372,30959,678,3201,662,30281,2539
17389,30947,658,3203,641,30289,2562
17405,30985,665,3233,638,30320,2595
17422,31008,671,3271,651,30337,2620
17439,31015,673,3300,656,30342,2644
17455,31005,680,3247,663,30325,2584
17472,30896,672,3096,662,30224,2434
17489,30728,656,2870,635,30072,2235
17505,30611,660,2653,639,29951,2014
17522,30500,670,2515,644,29830,1871
17539,30451,671,2450,651,29780,1799
17555,30459,686,2423,665,29773,1758
17572,30461,672,2430,662,29789,1768
17589,30454,653,2451,641,29801,1810
17605,30498,660,2507,636,29838,1871
17622,30542,672,2583,647,29870,1936
17639,30581,672,2653,653,29909,2000
17655,30639,687,2716,667,29952,2049
17672,30666,675,2748,662,29991,2086
17689,30654,657,2763,638,29997,2125
17705,30680,661,2782,641,30019,2141
17722,30693,672,2797,644,30021,2153
17739,30700,671,2824,659,30029,2165
17755,30726,687,2840,667,30039,2173
17772,30728,671,2841,660,30057,2181
17789,30710,658,2837,635,30052,2202
17805,30728,660,2855,636,30068,2219
17822,30755,673,2889,643,30082,2246
17839,30772,668,2918,654,30104,2264
17855,30811,686,2969,664,30125,2305
17872,30837,673,2997,664,30164,2333
17889,30829,655,3015,635,30174,2380
17905,30864,659,3055,637,30205,2418
17922,30898,670,3108,642,30228,2466
17939,30914,668,3149,652,30246,2497
17955,30959,686,3195,665,30273,2530
17972,30979,669,3210,665,30310,2545
17989,30963,655,3229,633,30308,2596
18005,30990,664,3241,643,30326,2598
18022,31013,669,3270,651,30344,2619
18039,31028,672,3294,656,30356,2638
18055,31060,687,3325,665,30373,2660
18072,31057,676,3306,663,30381,2643
18089,30968,657,3210,639,30311,2571
18105,30872,664,3027,642,30208,2385
18122,30729,670,2837,642,30059,2195
18139,30604,668,2643,655,29936,1988
18155,30544,685,2532,664,29859,1868
18172,30496,664,2453,666,29832,1787
18189,30451,659,2427,638,29792,1789
18206,30465,662,2425,640,29803,1785
18222,30500,666,2474,646,29834,1828
18239,30539,666,2532,657,29873,1875
18256,30591,682,2612,666,29909,1946
18271,30612,666,2669,660,29946,2009
18288,30637,656,2715,638,29981,2077
18305,30675,654,2749,640,30021,2109
18321,30702,664,2789,650,30038,2139
18338,30715,677,2798,651,30038,2147
18355,30740,685,2823,665,30055,2158
18371,30724,663,2815,658,30061,2157
18388,30716,651,2798,638,30065,2160
18405,30729,666,2812,640,30063,2172
18421,30742,669,2844,647,30073,2197
18438,30763,678,2879,657,30085,2222
18455,30796,689,2908,667,30107,2241
18471,30799,672,2930,659,30127,2271
18488,30808,660,2937,644,30148,2293
18505,30841,662,2977,645,30179,2332
18521,30868,667,3018,650,30201,2368
18538,30891,687,3060,659,30204,2401
18555,30927,685,3084,666,30242,2418
18571,30938,676,3111,665,30262,2446
18588,30942,661,3125,640,30281,2485
18605,30963,659,3158,646,30304,2512
18621,30995,676,3198,647,30319,2551
18638,31012,683,3236,660,30329,2576
18655,31046,689,3263,670,30357,2593
18671,31053,675,3289,667,30378,2622
18688,31047,659,3287,645,30388,2642
18705,31037,664,3262,644,30373,2618
18721,30970,673,3139,651,30297,2488
18738,30830,687,2952,661,30143,2291
18755,30715,684,2756,666,30031,2090
18771,30598,672,2575,658,29926,1917
18788,30517,661,2470,641,29856,1829
18805,30501,656,2438,644,29845,1794
18821,30518,671,2459,645,29847,1814
18838,30533,680,2488,656,29853,1832
18855,30571,687,2536,667,29884,1869
18871,30588,672,2577,663,29916,1914
18888,30608,659,2610,640,29949,1970
18905,30650,665,2670,640,29985,2030
18921,30698,671,2732,641,30027,2091
18938,30714,680,2777,656,30034,2121
18955,30753,687,2809,673,30066,2136
18971,30748,677,2819,664,30071,2155
18988,30732,659,2807,644,30073,2163
19005,30744,665,2791,643,30079,2148
19021,30757,673,2804,654,30084,2150
19038,30762,683,2831,662,30079,2169
19055,30795,684,2858,670,30111,2188
19071,30797,677,2878,663,30120,2215
19088,30805,658,2893,642,30147,2251
19105,30833,661,2934,643,30172,2291
19121,30875,680,2992,653,30195,2339
19138,30900,674,3028,658,30226,2370
19155,30940,684,3076,672,30256,2404
19171,30946,669,3098,661,30277,2437
19188,30947,654,3110,640,30293,2470
19205,30970,662,3137,640,30308,2497
19222,30999,673,3171,652,30326,2519
19238,31017,668,3202,660,30349,2542
19255,31049,686,3231,671,30363,2560
19272,31054,674,3255,665,30380,2590
19287,31066,657,3267,642,30409,2625
19304,31089,668,3299,639,30421,2660
19321,31100,669,3322,652,30431,2670
19337,31108,686,3305,663,30422,2642
19354,31028,683,3182,670,30345,2512
19371,30881,664,2964,651,30217,2313
19387,30735,657,2741,638,30078,2103
19404,30634,655,2593,638,29979,1955
19421,30588,667,2525,650,29921,1875
19437,30587,678,2497,652,29909,1845
19454,30591,676,2505,665,29915,1840
19471,30589,663,2512,646,29926,1866
19487,30604,654,2545,634,29950,1911
19504,30643,660,2601,634,29983,1967
19521,30691,666,2665,650,30025,2015
19537,30741,673,2730,652,30068,2078
19554,30783,679,2782,663,30104,2119
19571,30791,661,2817,644,30130,2173
19587,30800,651,2832,637,30149,2195
19604,30807,657,2845,636,30150,2209
19621,30822,666,2858,646,30156,2212
19637,30822,673,2851,649,30149,2202
19654,30828,669,2843,657,30159,2186
19671,30814,658,2832,642,30156,2190
19687,30817,648,2847,627,30169,2220
19704,30834,655,2880,633,30179,2247
19721,30868,658,2910,645,30210,2265
19737,30897,667,2965,649,30230,2316
19754,30937,667,3010,656,30270,2354
19771,30939,660,3037,641,30279,2396
19787,30953,649,3055,630,30304,2425
19804,30968,653,3077,634,30315,2443
19821,31000,659,3115,646,30341,2469
19837,31033,674,3155,646,30359,2509
19854,31056,675,3190,659,30381,2531
19871,31049,658,3197,639,30391,2558
19887,31059,647,3200,624,30412,2576
19904,31074,653,3227,633,30421,2594
19921,31103,660,3260,642,30443,2618
19937,31131,675,3296,647,30456,2649
19954,31146,675,3315,659,30471,2656
19971,31099,662,3242,642,30437,2600
19987,30995,653,3084,632,30342,2452
20004,30848,653,2889,632,30195,2257
20021,30728,654,2678,641,30074,2037
20037,30643,671,2544,643,29972,1901
20054,30588,675,2456,654,29913,1802
20071,30559,656,2428,643,29903,1785
20087,30554,649,2424,630,29905,1794
20104,30582,655,2467,632,29927,1835
20121,30619,661,2534,643,29958,1891
20137,30672,673,2601,654,29999,1947
20154,30717,673,2661,658,30044,2003
20171,30732,658,2708,641,30074,2067
20187,30748,650,2733,629,30098,2104
20204,30776,653,2767,639,30123,2128
20221,30800,654,2788,642,30146,2146
20238,30816,672,2814,651,30144,2163
20254,30825,673,2819,658,30152,2161
20271,30808,660,2815,641,30148,2174
20288,30800,651,2798,629,30149,2169
20303,30813,656,2808,636,30157,2172
20320,30834,656,2845,649,30178,2196
20337,30863,678,2880,662,30185,2218
20353,30875,672,2907,660,30203,2247
20370,30893,643,2919,641,30250,2278
20387,30903,652,2951,633,30251,2318
20403,30935,657,2997,635,30278,2362
20420,30962,660,3038,650,30302,2388
20437,30997,680,3072,661,30317,2411
20453,31004,677,3101,665,30327,2436
20470,31020,647,3102,651,30373,2451
20487,31027,659,3134,639,30368,2495
20503,31047,661,3159,640,30386,2519
20520,31075,662,3193,652,30413,2541
20537,31098,676,3227,662,30422,2565
20553,31116,679,3250,663,30437,2587
20570,31122,647,3264,653,30475,2611
20587,31102,657,3232,636,30445,2596
20603,31048,666,3125,643,30382,2482
20620,30913,662,2952,654,30251,2298
20637,30801,679,2766,662,30122,2104
20653,30690,674,2575,662,30016,1913
20670,30600,645,2461,649,29955,1812
20687,30564,652,2402,633,29912,1769
20703,30567,663,2410,642,29904,1768
20720,30588,656,2438,646,29932,1792
20737,30626,678,2488,666,29948,1822
20753,30655,680,2536,664,29975,1872
20770,30677,646,2569,650,30031,1919
20787,30701,657,2626,635,30044,1991
20803,30736,660,2667,641,30076,2026
20820,30774,659,2723,654,30115,2069
20837,30805,679,2754,663,30126,2091
20853,30809,680,2762,666,30129,2096
20870,30805,649,2753,648,30156,2105
20887,30794,655,2747,635,30139,2112
20903,30798,662,2744,645,30136,2099
20920,30807,666,2764,652,30141,2112
20937,30844,685,2796,664,30159,2132
20953,30851,683,2828,662,30168,2166
20970,30859,673,2836,647,30186,2189
20987,30872,656,2861,632,30216,2229
21003,30895,666,2904,636,30229,2268
21020,30928,662,2939,650,30266,2289
21037,30959,681,2978,663,30278,2315
21053,30978,678,2999,659,30300,2340
21070,30978,666,2993,645,30312,2348
21087,30977,650,3021,634,30327,2387
21103,31004,658,3060,637,30346,2423
21120,31027,662,3089,647,30365,2442
21137,31064,677,3127,659,30387,2468
21153,31079,676,3160,664,30403,2496
21170,31085,663,3167,647,30422,2520
21187,31097,659,3192,640,30438,2552
21203,31114,662,3204,643,30452,2561
21220,31092,670,3188,680,30422,2508
21237,31031,691,3008,675,30340,2333
21254,30873,703,2836,668,30170,2168
21270,30726,672,2615,680,30054,1935
21287,30617,657,2440,640,29960,1800
21304,30575,664,2379,648,29911,1731
21319,30575,669,2364,659,29906,1705
21336,30580,687,2378,668,29893,1710
21353,30603,683,2390,666,29920,1724
21369,30600,654,2425,660,29946,1765
21386,30638,665,2468,646,29973,1822
21403,30676,671,2535,651,30005,1884
21419,30715,669,2608,659,30046,1949
21436,30767,687,2666,669,30080,1997
21453,30786,683,2687,667,30103,2020
21469,30773,653,2699,654,30120,2045
21486,30781,1166,3100,641,29615,2459
21503,30834,667,3131,1144,30167,1987
21519,31291,830,2722,714,30461,2008
21536,30816,1182,3101,670,29634,2431
21553,30819,689,2741,662,30130,2079
21569,30806,646,2751,649,30160,2102
21586,30827,659,2773,640,30168,2133
21603,30857,664,2814,649,30193,2165
21619,30891,666,2859,649,30225,2210
21636,30925,686,2913,667,30239,2246
21653,30948,677,2946,657,30271,2289
21669,30947,654,2955,645,30293,2310
21686,30971,666,2987,641,30305,2346
21703,30993,665,3021,650,30328,2371
21719,31017,665,3038,654,30352,2384
21736,31046,686,3082,668,30360,2414
21753,31060,683,3112,656,30377,2456
21769,31052,652,3118,648,30400,2470
21786,31070,659,3135,643,30411,2492
21803,31099,672,3169,654,30427,2515
21819,31121,673,3198,657,30448,2541
21836,31154,688,3244,673,30466,2571
21853,31164,689,3255,664,30475,2591
21869,31109,654,3176,654,30455,2522
21886,31009,663,3030,646,30346,2384
21903,30879,666,2797,658,30213,2139
21919,30756,666,2608,658,30090,1950
21936,30655,684,2475,673,29971,1802
21953,30599,684,2387,664,29915,1723
21969,30554,647,2333,652,29907,1681
21986,30568,661,2348,649,29907,1699
22003,30589,665,2379,654,29924,1725
22019,30628,671,2435,660,29957,1775
22036,30674,682,2500,672,29992,1828
22053,30697,686,2559,662,30011,1897
22069,30707,656,2584,653,30051,1931
22086,30736,661,2621,643,30075,1978
22103,30763,668,2661,659,30095,2002
22119,30786,669,2682,658,30117,2024
22136,30803,687,2709,677,30116,2032
22153,30803,688,2701,660,30115,2041
22169,30785,659,2683,654,30126,2029
22186,30790,662,2692,646,30128,2046
22203,30802,669,2718,651,30133,2067
22219,30827,672,2740,659,30155,2081
22236,30849,687,2771,667,30162,2104
22253,30868,692,2802,666,30176,2136
22270,30865,652,2805,657,30213,2148
22286,30894,665,2855,642,30229,2213
22303,30921,669,2888,661,30252,2227
22320,30955,678,2930,663,30277,2267
22335,30986,695,2970,673,30291,2297
22352,31003,678,2984,666,30325,2318
22369,30987,658,2990,645,30329,2345
22385,31012,665,3026,649,30347,2377
22402,31034,682,3053,661,30352,2392
22419,31061,673,3090,670,30388,2420
22435,31109,697,3119,674,30412,2445
22452,31106,699,3158,664,30407,2494
22469,31101,655,3162,674,30446,2488
22485,31142,674,3168,651,30468,2517
22502,31095,699,3156,654,30396,2502
22519,31027,673,3004,664,30354,2340
22535,30915,689,2832,667,30226,2165
22552,30774,675,2634,660,30099,1974
22569,30667,651,2466,638,30016,1828
22585,30614,658,2395,638,29956,1757
22602,30599,672,2377,652,29927,1725
22619,30615,664,2382,662,29951,1720
22635,30645,686,2431,668,29959,1763
22652,30669,669,2466,655,30000,1811
22669,30681,655,2508,637,30026,1871
22685,30717,659,2577,640,30058,1937
22702,30768,665,2640,651,30103,1989
22719,30814,664,2692,661,30150,2031
22735,30848,688,2744,671,30160,2073
22752,30861,679,2751,658,30182,2093
22769,30842,656,2745,641,30186,2104
22785,30842,656,2755,634,30186,2121
22802,30849,666,2759,651,30183,2108
22819,30862,665,2759,656,30197,2103
22835,30883,689,2784,670,30194,2114
22852,30878,1086,2783,651,29792,2132
22869,30873,653,3043,641,30220,2402
22885,30894,661,2825,640,30233,2185
22902,30940,667,2875,649,30273,2226
22919,30966,667,2916,661,30299,2255
22935,30997,691,2967,668,30306,2299
22952,31010,681,2975,650,30329,2325
22969,31007,649,2987,639,30358,2348
22985,31031,657,3027,641,30374,2386
23002,31052,665,3051,647,30387,2404
23019,31078,668,3069,660,30410,2409
23035,31099,683,3105,665,30416,2440
23052,31111,680,3110,655,30431,2455
23069,31099,649,3113,639,30450,2474
23085,31123,660,3156,637,30463,2519
23102,31147,661,3181,650,30486,2531
23119,31181,669,3221,659,30512,2562
23135,31199,683,3250,669,30516,2581
23152,31179,673,3214,656,30506,2558
23169,31085,648,3068,639,30437,2429
23185,30965,656,2876,639,30309,2237
23202,30802,664,2671,647,30138,2024
23219,30704,659,2459,656,30045,1803
23235,30640,686,2376,668,29954,1708
23252,30596,679,2309,654,29917,1655
23269,30570,649,2283,641,29921,1642
23286,30593,662,2328,643,29931,1685
23302,30623,663,2376,655,29960,1721
23319,30662,668,2419,660,29994,1759
23336,30702,682,2492,670,30020,1822
23351,30719,671,2531,658,30048,1873
23368,30731,659,2554,639,30072,1915
23385,30762,663,2593,649,30099,1944
23401,30790,669,2621,654,30121,1967
23418,30804,678,2647,664,30126,1983
23435,30814,686,2660,662,30128,1998
23451,30799,670,2647,658,30129,1989
23468,30789,659,2637,642,30130,1995
23485,30801,660,2642,641,30141,2001
23501,30818,668,2667,654,30150,2013
23518,30834,680,2697,661,30154,2036
23535,30868,687,2735,666,30181,2069
23551,30868,669,2753,654,30199,2099
23568,30885,658,2777,638,30227,2139
23585,30914,659,2821,644,30255,2177
23601,30945,672,2855,652,30273,2203
23618,30986,672,2991,769,30314,2222
23635,31104,717,2930,725,30387,2205
23651,30995,779,3020,653,30216,2367
23668,31008,647,3054,749,30361,2305
23685,31022,661,3005,642,30361,2363
23701,31051,668,3034,657,30383,2377
23718,31084,670,3088,665,30414,2423
23735,31107,681,3126,659,30426,2467
23751,31111,666,3131,653,30445,2478
23768,31107,652,3118,637,30455,2481
23785,31094,657,3084,641,30437,2443
23801,31052,672,3002,656,30380,2346
23818,30941,671,2852,652,30270,2200
23835,30828,682,2642,662,30146,1980
23851,30701,667,2470,654,30034,1816
23868,30608,651,2347,639,29957,1708
23885,30577,656,2284,641,29921,1643
23901,30577,665,2275,647,29912,1628
23918,30589,675,2301,658,29914,1643
23935,30615,681,2332,658,29934,1674
23951,30619,667,2359,651,29952,1708
23968,30651,653,2405,632,29998,1773
23985,30693,662,2475,648,30031,1827
24001,30732,669,2536,647,30063,1889
24018,30769,671,2586,663,30098,1923
24035,30793,686,2612,660,30107,1952
24051,30785,678,2615,657,30107,1958
24068,30780,654,2606,642,30126,1964
24085,30785,657,2614,646,30128,1968
24101,30802,674,2627,647,30128,1980
24118,30812,673,2640,664,30139,1976
24135,30830,683,2660,664,30147,1996
24151,30829,672,2673,650,30157,2023
24168,30837,655,2682,635,30182,2047
24185,30855,657,2726,646,30198,2080
