Tiempo (ms),IR,AMB_IR,RED,AMB_RED
10460,30598,662,2720,655
10477,30632,684,2755,665
10493,30646,684,2782,661
10510,30633,644,2794,649
10527,30656,654,2817,636
10543,30685,664,2847,656
10560,30698,659,2870,656
10577,30729,676,659,1181
10593,30744,680,2917,664
10610,30726,645,2923,651
10627,30732,654,2916,637
10643,30702,661,2860,649
10660,30629,661,2739,653
10677,30516,676,2607,666
10693,30411,680,2437,661
10710,30300,640,2300,647
10727,30251,656,2221,638
10743,30242,664,2205,647
10760,30247,659,2230,651
10777,30288,678,2285,663
10793,30315,678,2335,657
10810,30322,638,2371,651
10827,30372,656,2425,640
10843,30409,663,2480,649
10860,30444,663,2529,653
10877,30480,678,2570,665
10893,30488,686,2588,663
10910,30460,639,2571,647
10927,30466,657,2564,640
10943,30471,663,2577,643
10960,30482,661,2595,652
10977,30504,684,2625,666
10993,30519,682,2639,668
11010,30522,643,2643,649
11027,30533,656,2668,646
11043,30560,661,2708,644
11060,30586,660,2742,651
11077,30617,683,2770,668
11093,30624,682,2793,667
11110,30628,641,2793,655
11127,30640,660,2821,639
11144,30654,660,2851,643
11159,30675,661,2885,657
11176,30711,681,2918,665
11193,30727,682,2931,660
11209,30714,647,2949,639
11226,30720,659,2931,637
11243,30680,657,2872,645
11259,30576,662,2720,651
11276,30475,680,2550,663
11293,30332,680,2372,657
11309,30220,642,2226,633
11326,30170,652,2147,639
11343,30155,656,2126,645
11359,30159,654,2141,649
11376,30190,681,2167,656
11393,30204,673,2196,654
11409,30200,643,2233,633
11426,30245,655,2283,640
11443,30286,659,2345,637
11459,30318,658,2391,652
11476,30365,679,2437,662
11493,30376,676,2448,662
11509,30356,646,2468,635
11526,30365,658,2453,636
11543,30371,658,2462,642
11559,30370,662,2477,656
11576,30400,681,2487,665
11593,30406,678,2498,658
11609,30396,651,2526,642
11626,30429,657,2556,633
11643,30457,658,2602,646
11659,30484,667,2645,654
11676,30529,686,2694,667
11693,30543,678,2706,663
11709,30534,647,2724,635
11726,30551,658,2738,637
11743,30584,662,2785,644
11759,30601,665,2818,654
11776,30637,679,2853,662
11793,30648,681,2872,658
11809,30640,653,2894,647
11826,30667,655,2899,635
11843,30668,662,2904,649
11859,30611,666,2819,651
11876,30513,681,2683,662
11893,30395,676,2502,660
11909,30249,647,2323,647
11926,30176,656,2210,635
11943,30144,659,2164,647
11959,30138,661,2149,655
11976,30160,684,2177,667
11993,30173,677,2189,663
12009,30167,650,2225,646
12026,30211,655,2264,637
12043,30255,659,2338,645
12060,30288,668,2406,652
12076,30338,676,2452,662
12093,30356,679,2475,659
12110,30342,649,2479,654
12126,30352,657,2475,639
12143,30357,663,2485,649
12160,30353,665,2495,649
12175,30383,678,2516,663
12192,30384,669,2527,661
12209,30379,656,2530,635
12225,30408,659,2558,638
12242,30439,667,2601,647
12259,30456,669,2639,652
12275,30504,684,2685,672
12292,30509,673,2710,660
12309,30506,654,2716,634
12325,30534,655,2745,641
12342,30564,671,2782,647
12359,30574,663,2819,652
12375,30615,678,2848,667
12392,30621,668,2865,662
12409,30615,650,2870,631
12425,30650,655,2899,646
12442,30671,667,2935,646
12459,30650,661,2923,650
12475,30614,684,2822,663
12492,30474,672,2646,661
12509,30326,649,2451,630
12525,30228,655,2288,637
12542,30170,664,2197,643
12559,30131,662,2165,656
12575,30144,682,2163,663
12592,30139,669,2175,659
12609,30139,648,2188,631
12625,30181,657,2240,643
12642,30220,666,2306,642
12659,30254,663,2370,651
12675,30314,678,2428,661
12692,30322,669,2457,658
12709,30316,652,2460,636
12725,30342,659,2477,640
12742,30358,666,2494,646
12759,30351,664,2500,649
12775,30377,680,2517,668
12792,30379,659,2529,656
12809,30364,653,2528,631
12825,30394,662,2555,642
12842,30411,664,2585,644
12859,30440,665,2628,650
12875,30483,685,2667,670
12892,30505,669,2695,660
12909,30494,654,2714,634
12925,30528,656,2745,643
12942,30557,667,2784,649
12959,30578,675,2822,656
12975,30613,684,2856,667
12992,30628,668,2864,659
13009,30617,659,2876,637
13025,30650,660,2905,638
13042,30672,674,2952,647
13059,30689,663,2986,651
13075,30720,686,2997,667
13092,30680,669,2928,669
13109,30539,659,2768,638
13126,30412,659,2539,639
13142,30277,667,2360,643
13159,30176,664,2231,653
13176,30146,683,2154,662
13191,30103,666,2108,646
13208,30091,653,2096,630
13225,30111,655,2127,634
13241,30141,667,2180,643
13258,30185,679,2228,650
13275,30221,684,2284,668
13291,30238,667,2330,650
13308,30261,648,2360,632
13325,30289,653,2391,639
13341,30322,669,2431,650
13358,30337,676,2441,651
13375,30347,683,2448,665
13391,30334,668,2453,644
13408,30329,653,2451,637
13425,30340,658,2468,636
13441,30367,668,2498,647
13458,30393,676,2531,649
13475,30420,680,2564,664
13491,30425,665,2595,648
13508,30437,656,2612,630
13525,30464,654,2644,638
13541,30491,668,2676,647
13558,30523,678,2726,649
13575,30553,685,2755,664
13591,30557,665,2782,649
13608,30562,652,2781,630
13625,30587,650,2817,639
13641,30612,667,2846,648
13658,30639,681,2884,652
13675,30663,683,2910,664
13691,30649,672,2905,660
13708,30605,656,2832,639
13725,30514,651,2703,641
13741,30404,672,2516,643
13758,30269,679,2357,652
13775,30205,684,2237,664
13791,30135,669,2144,655
13808,30097,653,2111,633
13825,30125,654,2125,643
13841,30157,664,2172,642
13858,30179,676,2219,646
13875,30228,678,2280,663
13891,30253,668,2331,659
13908,30267,656,2367,630
13925,30315,658,2414,636
13941,30349,662,2460,645
13958,30347,673,2488,640
13975,30391,682,2512,668
13991,30374,669,2507,660
14008,30358,652,2496,628
14025,30371,652,2497,633
14041,30392,663,2518,639
14058,30402,676,2562,654
14075,30443,680,2595,666
14091,30453,668,2619,654
14108,30456,651,2633,636
14125,30470,659,2667,642
14141,30518,669,2718,643
14158,30538,678,2753,648
14175,30575,683,2796,664
14192,30581,668,2810,661
14207,30593,655,2820,639
14224,30612,663,2844,641
14241,30632,666,2870,650
14257,30665,680,2903,666
14274,30677,680,2941,669
14291,30679,669,2955,649
14307,30662,662,2914,646
14324,30598,665,2800,648
14341,30464,671,2632,655
14357,30342,676,2410,666
14374,30236,682,2255,667
14391,30150,664,2150,652
14407,30108,656,2093,639
14424,30117,658,2106,642
14441,30141,666,2140,647
14457,30177,682,2197,664
14474,30214,681,2257,668
14491,30236,673,2296,651
14507,30264,655,2345,636
14524,30302,665,2394,640
14541,30333,671,2439,653
14557,30368,681,2476,651
14574,30363,685,2499,667
14591,30357,672,2488,655
14607,30368,657,2484,639
14624,30382,664,2498,649
14641,30395,672,2521,657
14657,30417,682,2545,658
14674,30444,689,2582,674
14691,30450,674,2595,653
14707,30462,658,2626,641
14724,30489,671,2659,653
14741,30523,672,2702,662
14757,30553,685,2741,657
14774,30586,689,2790,672
14791,30586,678,2794,659
14807,30599,664,2821,647
14824,30619,668,2841,648
14841,30647,676,2882,666
14857,30679,687,2926,658
14874,30709,689,2968,673
14891,30691,676,2977,653
14907,30712,667,3001,642
14924,30740,669,3015,652
14941,30735,678,3020,663
14957,30674,690,2889,663
