Tiempo (ms),IR,AMB_IR,RED,AMB_RED
5014,65521,17281,65521,17445
5031,65521,17210,65521,17360
5048,65521,17188,65521,17343
5063,65521,17203,65521,17351
5080,65521,17203,65521,17362
5097,65521,17153,65521,17310
5113,65521,17113,65521,17243
5130,65521,17066,65521,17200
5147,65521,17065,65521,17191
5163,65521,17051,65521,17214
5180,65521,17026,65521,17196
5197,65521,16972,65521,17114
5213,65521,16943,65521,17081
5230,65521,16952,65521,17093
5247,65521,16975,65521,17111
5263,65521,16959,65521,17128
5280,65521,16939,65521,17113
5297,65521,16904,65521,17053
5313,65521,16851,65521,16996
5330,65521,16835,65521,16963
5347,65521,16843,65521,16967
5363,65521,16826,65521,16971
5380,65521,16796,65521,16955
5397,65521,16747,65521,16895
5413,65521,16698,65521,16819
5430,65521,16693,65521,16816
5447,65521,16731,65521,16871
5463,65521,16747,65521,16914
5480,65521,16760,65521,16923
5497,65521,16729,65521,16875
5513,65521,16677,65521,16822
5530,65521,16652,65521,16788
5547,65521,16652,65521,16785
5563,65521,16653,65521,16799
5580,65521,16634,65521,16780
5597,65521,16591,65521,16750
5613,65521,16568,65521,16690
5630,65521,16536,65521,16652
5647,65521,16520,65521,16665
5663,65521,16511,65521,16654
5680,65521,16498,65521,16654
5697,65521,16464,65521,16606
5713,65521,16434,65521,16550
5730,65521,16402,65521,16507
5747,65521,16382,65521,16528
5763,65521,16376,65521,16525
5780,65521,16397,65521,16547
5797,65521,16383,65521,16532
5813,65521,16349,65521,16474
5830,65521,16285,65521,16413
5847,65521,16233,65521,16364
5863,65521,16232,65521,16368
5880,65521,16219,65521,16368
5897,65521,16182,65521,16311
5913,65521,16101,65521,16218
5930,65521,16028,65521,16131
5947,65521,15988,65521,16106
5963,65521,16000,65521,16124
5980,65521,16022,65521,16153
5997,65521,15983,65521,16113
6014,65521,15936,65521,16044
6030,65521,15901,65521,16011
6047,65521,15901,65521,16029
6064,65521,15929,65521,16075
6079,65521,15915,65521,16047
6096,65521,15866,65521,16002
6113,65521,15793,65521,15926
6129,65521,15775,65521,15912
6146,65521,15772,65521,15884
6163,65521,15792,65521,15914
6179,65521,15772,65521,15908
6196,65521,15742,65521,15868
6213,65521,15677,65521,15797
6229,65521,15643,65521,15777
6246,65521,15635,65521,15747
6263,65521,15664,65521,15770
6279,65521,15645,65521,15761
6296,65521,15605,65521,15740
6313,65521,15537,65521,15668
6329,65521,15513,65521,15663
6346,65521,15527,65521,15633
6363,65521,15560,65521,15666
6379,65521,15538,65521,15655
6396,65521,15492,65521,15620
6413,65521,15429,65521,15550
6429,65521,15406,65521,15538
6446,65521,15395,65521,15498
6463,65521,15425,65521,15532
6479,65521,15406,65521,15518
6496,65521,15393,65521,15519
6513,65521,15337,65521,15455
6529,65521,15324,65521,15479
6546,65521,15334,65521,15458
6563,65521,15376,65521,15491
6579,65521,15342,65521,15466
6596,65521,15310,65521,15438
6613,65521,15236,65521,15364
6629,65521,15221,65521,15356
6646,65521,15183,65521,15293
6663,65521,15187,65521,15268
6679,65521,15113,65521,15232
6696,65521,15052,65521,15165
6713,65521,15007,65521,15098
6729,65521,14950,65521,15078
6746,65521,14946,65521,15034
6763,65521,14925,65521,15038
6779,65521,14915,65521,15015
6796,65521,14876,65521,14986
6813,65521,14853,65521,14951
6829,65521,14825,65521,14960
6846,65521,14828,65521,14918
6863,65521,14821,65521,14936
6879,65521,14816,65521,14912
6896,65521,14752,65521,14865
6913,65521,14699,65521,14800
6929,65521,14658,65521,14778
6946,65521,14652,65521,14750
6963,65521,14653,65521,14766
6979,65521,14647,65521,14762
6996,65521,14602,65521,14722
7013,65521,14553,65521,14646
7030,65521,14516,65521,14632
7046,65521,14519,65521,14604
7063,65521,14496,65521,14608
7080,65521,14507,65521,14598
7095,65521,14479,65521,14570
7112,65521,14421,65521,14552
7129,65521,14439,65521,14546
7145,65521,14410,65521,14520
7162,65521,14428,65521,14512
7179,65521,14395,65521,14494
7195,65521,14366,65521,14466
7212,65521,14301,65521,14405
7229,65521,14290,65521,14399
7245,65521,14303,65521,14406
7262,65521,14323,65521,14420
7279,65521,14294,65521,14399
7295,65521,14257,65521,14357
7312,65521,14193,65521,14303
7329,65521,14195,65521,14287
7345,65521,14181,65521,14291
7362,65521,14225,65521,14316
7379,65521,14207,65521,14315
7395,65521,14190,65521,14277
7412,65521,14125,65521,14244
7429,65521,14149,65521,14240
7445,65521,14150,65521,14253
7462,65521,14203,65521,14296
7479,65521,14155,65521,14267
7495,65521,14065,65521,14168
7512,65521,13955,65521,14066
7529,65521,13939,65521,14038
7545,65521,13951,65521,14046
7562,65521,13984,65521,14078
7579,65521,13942,65521,14047
7595,65521,13883,65521,13981
7612,65521,13818,65521,13928
7629,65521,13847,65521,13943
7645,65521,13862,65521,13953
7662,65521,13876,65521,13957
7679,65521,13837,65521,13918
7695,65521,13794,65521,13873
7712,65521,13751,65521,13860
7729,65521,13758,65521,13864
7745,65521,13770,65521,13860
7762,65521,13780,65521,13850
7779,65521,13751,65521,13843
7795,65521,13719,65521,13794
7812,65521,13649,65521,13747
7829,65521,13649,65521,13759
7845,65521,13679,65521,13763
7862,65521,13723,65521,13789
7879,65521,13706,65521,13790
7895,65521,13679,65521,13762
7912,65521,13637,65521,13740
7929,65521,13647,65521,13753
7945,65521,13658,65521,13748
7962,65521,13687,65521,13772
7979,65521,13663,65521,13741
7995,65521,13625,65521,13698
8012,65521,13584,65521,13677
8029,65521,13606,65521,13718
8045,65521,13623,65521,13730
8062,65521,13666,65521,13741
8079,65521,13613,65521,13700
8096,65521,13540,65521,13640
8111,65521,13464,65521,13537
8128,65521,13464,65521,13544
8145,65521,13498,65521,13562
8161,65521,13503,65521,13600
8178,65521,13462,65521,13545
8195,65521,13410,65521,13507
8211,65521,13365,65521,13454
8228,65521,13399,65521,13476
8245,65521,13411,65521,13481
8261,65521,13407,65521,13491
8278,65521,13349,65521,13446
8295,65521,13292,65521,13406
8311,65521,13283,65521,13362
8328,65521,13290,65521,13362
8345,65521,13261,65521,13328
8361,65521,13208,65521,13300
8378,65521,13143,65521,13227
8395,65521,13093,65521,13172
8411,65521,13026,65521,13090
8428,65521,13063,65521,13144
8445,65521,13101,65521,13160
8461,65521,13129,65521,13208
8478,65521,13119,65521,13199
8495,65521,13072,65521,13170
8511,65521,13021,65521,13103
8528,65521,13021,65521,13086
8545,65521,13032,65521,13124
8561,65521,13080,65521,13173
8578,65521,13058,65521,13161
8595,65521,13048,65521,13125
8611,65521,12993,65521,13078
8628,65521,13003,65521,13068
8645,65521,12993,65521,13085
8661,65521,13022,65521,13101
8678,65521,12987,65521,13067
8695,65521,12939,65521,13024
8711,65521,12882,65521,12974
8728,65521,12893,65521,12977
8745,65521,12897,65521,12990
8761,65521,12935,65521,13028
8778,65521,12903,65521,12988
8795,65521,12869,65521,12952
8811,65521,12809,65521,12887
8828,65521,12833,65521,12899
8845,65521,12824,65521,12923
8861,65521,12868,65521,12958
8878,65521,12841,65521,12910
8895,65521,12790,65521,12858
8911,65521,12741,65521,12807
8928,65521,12777,65521,12842
8945,65521,12797,65521,12869
8961,65521,12854,65521,12935
8978,65521,12822,65521,12908
8995,65521,12811,65521,12884
9011,65521,12762,65521,12846
9028,65521,12800,65521,12873
9045,65521,12793,65521,12881
9062,65521,12847,65521,12920
9078,65521,12806,65521,12888
9095,65521,12750,65521,12836
9112,65521,12688,65521,12763
9127,65521,12717,65521,12778
9144,65521,12735,65521,12802
9161,65521,12726,65521,12815
9177,65521,12651,65521,12728
9194,65521,12559,65521,12644
9211,65521,12503,65521,12562
9227,65521,12506,65521,12573
9244,65521,12499,65521,12551
9261,65521,12498,65521,12564
9277,65521,12442,65521,12502
9294,65521,12390,65521,12470
9311,65521,12370,65521,12430
9327,65521,12403,65521,12469
9344,65521,12413,65521,12461
9361,65521,12404,65521,12481
9377,65521,12386,65521,12434
9394,65521,12357,65521,12436
9411,65521,12335,65521,12403
9427,65521,12383,65521,12439
9444,65521,12386,65521,12432
9461,65521,12382,65521,12443
9477,65521,12330,65521,12387
9494,65521,12273,65521,12364
9511,65521,12251,65521,12318
9527,65521,12273,65521,12334
9544,65521,12264,65521,12321
9561,65521,12258,65521,12337
9577,65521,12221,65521,12289
9594,65521,12185,65521,12278
9611,65521,12182,65521,12242
9627,65521,12202,65521,12259
9644,65521,12216,65521,12252
9661,65521,12212,65521,12280
9677,65521,12154,65521,12210
9694,65521,12071,65521,12154
9711,65521,12071,65521,12126
9727,65521,12089,65521,12156
