Tiempo (ms),IR,AMB_IR,RED,AMB_RED
5014,46199,842,25227,812
5031,46181,842,25215,811
5048,46175,847,25202,820
5063,46174,853,25201,827
5080,46156,852,25189,820
5097,46148,846,25177,819
5113,46150,840,25180,813
5130,46149,846,25173,813
5147,46151,852,25180,818
5163,46163,858,25193,830
5180,46155,853,25189,821
5197,46155,848,25182,811
5213,46146,843,25180,811
5230,46158,846,25191,808
5247,46168,852,25194,820
5263,46172,855,25200,829
5280,46169,855,25194,828
5297,46163,844,25185,817
5313,46153,841,25181,812
5330,46155,849,25179,816
5347,46165,851,25189,822
5363,46170,855,25200,832
5380,46170,856,25196,823
5397,46168,842,25192,816
5413,46165,844,25186,811
5430,46168,844,25189,817
5447,46175,850,25200,820
5463,46187,853,25219,830
5480,46185,852,25209,824
5497,46187,844,25206,817
5513,46182,851,25208,812
5530,46186,842,25213,816
5547,46196,853,25226,820
5563,46203,853,25224,833
5580,46205,858,25231,826
5597,46199,844,25220,814
5613,46195,844,25218,811
5630,46203,844,25222,813
5647,46207,859,25234,817
5663,46219,857,25242,828
5680,46217,855,25240,826
5697,46215,846,25238,820
5713,46209,840,25237,815
5730,46215,848,25247,812
5747,46220,849,25251,820
5763,46221,858,25253,831
5780,46212,858,25232,824
5797,46196,851,25211,820
5813,46172,843,25189,817
5830,46157,848,25170,816
5847,46145,847,25160,819
5863,46138,850,25149,833
5880,46140,854,25155,826
5897,46130,849,25136,819
5913,46121,844,25136,813
5930,46127,844,25137,815
5947,46134,849,25142,819
5963,46144,856,25149,826
5980,46137,846,25149,819
5997,46137,847,25145,817
6013,46132,844,25140,810
6030,46141,846,25141,813
6047,46144,847,25152,819
6064,46146,856,25150,832
6079,46148,857,25155,825
6096,46135,845,25142,821
6113,46130,842,25140,813
6129,46135,849,25145,814
6146,46138,853,25148,819
6163,46148,856,25158,829
6179,46146,853,25156,818
6196,46144,848,25153,821
6213,46144,844,25148,808
6229,46146,847,25153,822
6246,46163,849,25170,822
6263,46169,858,25187,829
6279,46168,853,25171,822
6296,46165,851,25176,823
6313,46161,846,25166,816
6329,46167,848,25182,814
6346,46172,849,25188,820
6363,46189,856,25191,826
6379,46186,854,25192,822
6396,46174,853,25187,822
6413,46181,841,25179,812
6429,46180,843,25187,814
6446,46190,849,25197,819
6463,46204,853,25208,827
6479,46199,858,25212,822
6496,46189,842,25201,818
6513,46191,841,25192,812
6529,46198,846,25200,817
6546,46205,850,25207,817
6563,46202,852,25207,830
6579,46187,854,25191,820
6596,46158,850,25161,813
6613,46145,838,25142,815
6629,46128,842,25118,812
6646,46130,850,25125,816
6663,46121,855,25124,820
6679,46122,845,25118,819
6696,46115,845,25115,816
6713,46110,842,25113,813
6729,46115,845,25110,809
6746,46118,853,25116,817
6763,46126,855,25129,824
6779,46125,851,25126,822
6796,46126,853,25126,820
6813,46126,848,25128,815
6829,46122,845,25122,813
6846,46136,851,25128,819
6863,46142,861,25141,833
6879,46132,855,25133,820
6896,46122,847,25126,822
6913,46118,845,25116,814
6929,46125,846,25118,822
6946,46134,852,25123,819
6963,46146,855,25138,825
6979,46138,853,25140,825
6996,46132,845,25133,818
7013,46133,846,25124,810
7030,46143,849,25138,817
7046,46148,852,25149,821
7063,46161,855,25159,827
7080,46163,851,25160,825
7095,46158,846,25145,817
7112,46156,845,25147,811
7129,46160,848,25154,818
7145,46169,848,25173,822
7162,46186,862,25179,826
7179,46176,853,25176,822
7195,46172,848,25164,813
7212,46179,843,25167,813
7229,46176,851,25182,818
7245,46185,851,25193,822
7262,46201,862,25194,825
7279,46193,853,25190,822
7295,46193,850,25187,819
7312,46198,847,25184,816
7329,46195,852,25191,815
7345,46207,856,25203,827
7362,46224,863,25218,826
7379,46197,851,25196,824
7395,46174,849,25178,819
7412,46160,850,25147,817
7429,46144,852,25138,820
7445,46135,851,25132,823
7462,46149,864,25131,825
7479,46128,852,25120,821
7495,46122,848,25122,816
7512,46121,849,25106,814
7529,46119,846,25104,818
7545,46131,858,25125,822
7562,46148,866,25133,828
7579,46140,853,25128,826
7595,46131,847,25131,814
7612,46144,853,25120,812
7629,46133,846,25123,817
7645,46142,854,25138,824
7662,46163,866,25142,827
7679,46146,857,25139,826
7695,46133,852,25142,817
7712,46138,853,25124,812
7729,46137,842,25131,820
7745,46147,849,25142,821
7762,46166,871,25152,830
7779,46151,856,25147,825
7795,46152,848,25147,815
7812,46148,852,25143,815
7829,46155,848,25148,816
7845,46164,851,25158,821
7862,46182,870,25179,829
7879,46174,852,25168,823
7895,46170,848,25167,813
7912,46169,853,25156,812
7929,46171,846,25172,814
7945,46192,850,25184,823
7962,46203,869,25197,826
7979,46190,853,25190,823
7995,46194,845,25198,816
8012,46185,850,25189,812
8029,46189,842,25191,814
8045,46202,848,25202,821
8062,46216,863,25218,827
8079,46210,856,25213,822
8096,46205,849,25211,817
8111,46203,852,25207,811
8128,46210,854,25208,812
8145,46216,857,25219,819
8161,46228,868,25225,824
8178,46222,848,25233,827
8195,46220,843,25223,818
8211,46212,851,25216,813
8228,46198,848,25194,818
8245,46185,856,25187,825
8261,46183,868,25176,828
8278,46170,852,25165,824
8295,46158,845,25156,816
8311,46152,853,25149,806
8328,46160,845,25161,817
8345,46164,851,25156,819
8361,46182,869,25174,824
8378,46175,849,25173,828
8395,46176,844,25167,820
8411,46171,853,25173,815
8428,46183,847,25178,814
8445,46186,846,25187,821
8461,46200,867,25195,832
8478,46188,852,25191,825
8495,46190,849,25186,818
8511,46181,854,25186,813
8528,46184,847,25181,817
8545,46191,853,25183,824
8561,46198,867,25200,828
8578,46197,855,25189,824
8595,46192,850,25194,814
8611,46186,850,25185,812
8628,46199,848,25193,815
8645,46201,850,25203,822
8661,46212,864,25222,824
8678,46211,856,25216,829
8695,46212,848,25202,815
8711,46206,854,25209,816
8728,46209,847,25218,819
8745,46220,852,25231,822
8761,46234,864,25247,825
8778,46230,851,25232,824
8795,46229,855,25227,820
8811,46227,852,25232,811
8828,46233,847,25230,816
8845,46238,846,25244,826
8861,46255,866,25257,830
8878,46242,855,25245,826
8895,46244,851,25242,820
8911,46241,851,25243,810
8928,46247,849,25248,814
8945,46257,852,25254,821
8961,46271,866,25268,830
8978,46264,856,25267,827
8995,46259,852,25257,820
9011,46250,853,25262,811
9028,46250,848,25240,816
9045,46236,847,25236,822
9062,46231,865,25230,828
9078,46208,856,25206,827
9095,46201,846,25185,817
9112,46186,848,25190,815
9127,46194,846,25183,817
9144,46204,858,25197,823
9161,46215,861,25205,826
9177,46203,857,25198,821
9194,46203,844,25195,816
9211,46201,844,25192,811
9227,46212,847,25202,820
9244,46229,859,25213,828
9261,46231,863,25234,827
9277,46221,853,25221,824
9294,46219,847,25216,824
9311,46219,845,25211,816
9327,46222,852,25219,822
9344,46224,860,25218,822
9361,46233,860,25224,828
9377,46226,853,25221,823
9394,46216,848,25215,823
9411,46219,848,25217,815
9427,46226,849,25217,817
9444,46244,854,25230,829
9461,46238,860,25234,827
9477,46238,855,25231,823
9494,46236,845,25221,819
9511,46235,847,25229,810
9527,46238,847,25227,819
9544,46262,858,25244,823
9561,46265,861,25255,833
9577,46266,855,25260,821
9594,46253,850,25249,820
9611,46257,846,25254,814
9627,46262,849,25259,822
9644,46271,853,25264,826
9661,46274,865,25269,830
9677,46279,856,25271,825
9694,46269,845,25266,820
9711,46268,845,25259,813
9727,46282,851,25268,822
9744,46287,857,25282,823
9761,46290,857,25293,832
9777,46282,854,25286,825
9794,46284,850,25283,818
9811,46278,844,25266,814
