Tiempo (ms);IR;AMB_IR;RED;AMB_RED
0;0;0;23737;0
16;46075;748;25214;715
33;46086;771;25243;731
50;46100;777;25256;747
66;46109;779;25266;756
83;46109;790;25253;750
100;46112;790;25249;758
116;46123;798;25250;766
133;46132;821;25256;785
150;46142;829;25249;794
166;46146;831;25248;806
183;46151;842;25244;804
200;46162;838;25261;805
216;46179;840;25279;814
233;46193;855;25313;820
250;46202;857;25322;825
267;46215;858;25334;832
283;46228;870;25337;828
300;46217;857;25340;828
317;46228;858;25332;826
333;46226;865;25341;831
350;46242;866;25363;833
367;46246;864;25378;834
383;46250;870;25370;830
400;46242;857;25368;825
417;46235;851;25358;824
433;46234;856;25353;822
450;46240;853;25359;819
467;46251;855;25368;826
483;46244;862;25363;822
500;46235;844;25361;811
517;46227;832;25330;808
533;46217;839;25315;801
550;46224;838;25311;801
567;46228;837;25307;808
583;46224;848;25309;808
600;46216;838;25299;808
617;46197;828;25271;798
633;46187;832;25269;802
650;46182;835;25263;806
667;46184;838;25266;810
683;46187;842;25268;808
700;46188;832;25273;804
717;46185;828;25261;799
733;46185;831;25271;794
750;46191;833;25271;801
767;46200;839;25288;807
783;46206;840;25297;807
800;46204;826;25286;806
817;46199;823;25280;796
833;46201;829;25284;796
850;46212;827;25295;800
867;46218;833;25309;800
883;46220;839;25302;799
900;46206;824;25301;796
917;46214;824;25296;792
933;46208;822;25303;792
950;46210;825;25308;794
967;46216;826;25310;799
983;46222;830;25313;796
999;46216;822;25307;788
1016;46213;821;25311;790
1033;46221;820;25324;789
1049;46228;821;25331;797
1066;46236;829;25339;793
1083;46237;824;25334;798
1099;46238;827;25339;792
1116;46238;823;25335;795
1133;46244;826;25338;788
1149;46255;835;25352;803
1166;46257;836;25360;804
1183;46257;835;25363;809
1199;46263;837;25362;805
1216;46265;835;25357;800
1233;46267;833;25369;803
1249;46274;836;25374;808
1266;46283;844;25383;810
1283;46283;844;25393;814
1299;46278;840;25374;804
1316;46271;830;25361;807
1333;46269;837;25360;806
1349;46261;842;25361;809
1366;46250;846;25334;819
1383;46243;844;25329;816
1399;46222;843;25314;811
1416;46214;834;25302;810
1433;46212;835;25296;805
1449;46221;840;25313;811
1466;46233;843;25320;810
1483;46235;844;25328;814
1499;46232;842;25316;813
1516;46234;840;25317;805
1533;46228;836;25312;806
1549;46233;843;25320;814
1566;46242;845;25324;812
1583;46246;850;25324;816
1599;46241;847;25312;816
1616;46229;840;25313;809
1633;46228;847;25304;813
1649;46234;847;25309;817
1666;46235;851;25312;825
1683;46235;852;25317;821
1699;46232;846;25303;814
1716;46224;842;25299;811
1733;46228;842;25301;813
1749;46231;850;25310;816
1766;46246;850;25316;817
1783;46254;847;25324;822
1799;46247;851;25317;819
1816;46248;839;25312;811
1833;46245;842;25316;815
1849;46253;848;25326;817
1866;46271;860;25336;822
1883;46266;851;25342;824
1899;46263;846;25327;818
1916;46262;841;25326;814
1933;46256;840;25327;809
1949;46266;842;25333;820
1966;46278;848;25343;822
1983;46284;852;25344;821
2000;46278;841;25350;813
2015;46267;839;25339;812
2032;46272;841;25338;813
2049;46266;844;25328;814
2065;46260;852;25324;825
2082;46236;850;25308;824
2099;46219;844;25278;815
2115;46197;839;25256;808
2132;46194;842;25245;808
2149;46190;848;25243;812
2165;46199;853;25252;823
2182;46191;852;25253;821
2199;46191;842;25244;818
2215;46188;845;25234;808
2232;46189;842;25244;809
2249;46188;846;25241;815
2265;46202;852;25252;822
2282;46203;850;25255;820
2299;46206;844;25256;812
2315;46197;840;25244;813
2332;46200;843;25249;811
2349;46198;850;25247;816
2365;46211;855;25264;817
2382;46200;856;25262;824
2399;46201;844;25248;816
2415;46195;845;25236;814
2432;46198;845;25239;810
2449;46199;849;25250;817
2465;46216;855;25263;826
2482;46217;852;25266;827
2499;46213;848;25256;820
2515;46217;844;25261;814
2532;46214;843;25259;816
2549;46217;845;25272;818
2565;46232;856;25282;830
2582;46232;854;25283;830
2599;46230;846;25273;818
2615;46227;842;25269;811
2632;46230;847;25278;815
2649;46237;848;25278;816
2665;46245;850;25301;823
2682;46247;851;25298;822
2699;46244;844;25294;817
2715;46240;846;25292;816
2732;46241;845;25288;814
2749;46228;845;25273;818
2765;46225;853;25265;824
2782;46206;855;25253;825
2799;46185;848;25222;816
2815;46166;842;25203;811
2832;46156;842;25193;812
2849;46154;849;25192;814
2865;46175;855;25211;832
2882;46171;856;25213;831
2899;46166;846;25195;819
2915;46159;846;25197;814
2932;46162;845;25195;815
2949;46166;852;25207;820
2966;46173;856;25208;822
2982;46174;854;25216;820
2999;46173;852;25206;822
3016;46166;841;25200;814
3031;46165;838;25199;814
3048;46165;848;25198;815
3065;46177;857;25218;827
3081;46170;854;25192;819
3098;46165;848;25201;822
3115;46160;842;25193;809
3131;46165;842;25194;813
3148;46172;846;25202;816
3165;46180;854;25221;830
3181;46185;859;25218;824
3198;46185;847;25220;818
3215;46181;843;25213;813
3231;46185;840;25216;816
3248;46189;843;25229;815
3265;46201;858;25240;826
3281;46206;860;25235;828
3298;46203;850;25237;821
3315;46196;844;25231;809
3331;46204;845;25238;815
3348;46217;850;25243;821
3365;46219;862;25258;828
3381;46225;853;25253;822
3398;46218;847;25250;823
3415;46214;844;25246;813
3431;46210;847;25250;813
