Tiempo (ms);IR;AMB_IR;RED;AMB_RED
3581;65521;8705;65521;23134
3598;65521;8692;65521;23123
3615;65521;8698;65521;23125
3631;65521;8695;65521;23131
3648;65521;8706;65521;23133
3665;65521;8713;65521;23130
3681;65521;8710;65521;23138
3698;65521;8701;65521;23126
3715;65521;8704;65521;23127
3731;65521;8706;65521;23138
3748;65521;8712;65521;23146
3765;65521;8721;65521;23143
3781;65521;8717;65521;23146
3798;65521;8716;65521;23146
3815;65521;8717;65521;23138
3831;65521;8721;65521;23146
3848;65521;8732;65521;23157
3865;65521;8738;65521;23163
3881;65521;8735;65521;23162
3898;65521;8731;65521;23153
3915;65521;8727;65521;23155
3931;65521;8731;65521;23157
3948;65521;8741;65521;23162
3965;65521;8748;65521;23171
3982;65521;8742;65521;23167
3998;65521;8733;65521;23164
4015;65521;8733;65521;23162
4032;65521;8733;65521;23163
4047;65521;8748;65521;23177
4064;65521;8749;65521;23175
4081;65521;8745;65521;23175
4097;65521;8736;65521;23166
4114;65521;8743;65521;23171
4131;65521;8754;65521;23175
4147;65521;8754;65521;23180
4164;65521;8763;65521;23192
4181;65521;8757;65521;23184
4197;65521;8756;65521;23183
4214;65521;8760;65521;23189
4231;65521;8776;65521;23197
4247;65521;8788;65521;23214
4264;65521;8796;65521;23226
4281;65521;8795;65521;23219
4297;65521;8791;65521;23213
4314;65521;8791;65521;23221
4331;65521;8811;65521;23230
4347;65521;8815;65521;23242
4364;65521;8823;65521;23253
4381;65521;8813;65521;23239
4397;65521;8812;65521;23237
4414;65521;8814;65521;23237
4431;65521;8828;65521;23252
4447;65521;8835;65521;23260
4464;65521;8834;65521;23259
4481;65521;8834;65521;23255
4497;65521;8830;65521;23248
4514;65521;8822;65521;23246
4531;65521;8833;65521;23247
4547;65521;8834;65521;23257
4564;65521;8836;65521;23257
4581;65521;8827;65521;23249
4597;65521;8824;65521;23239
4614;65521;8821;65521;23246
4631;65521;8826;65521;23246
4647;65521;8829;65521;23259
4664;65521;8833;65521;23252
4681;65521;8823;65521;23253
4697;65521;8816;65521;23238
4714;65521;8811;65521;23240
4731;65521;8820;65521;23240
4747;65521;8831;65521;23258
4764;65521;8830;65521;23251
4781;65521;8817;65521;23249
4797;65521;8814;65521;23232
4814;65521;8810;65521;23233
4831;65521;8819;65521;23240
4847;65521;8827;65521;23249
4864;65521;8824;65521;23248
4881;65521;8823;65521;23247
4897;65521;8810;65521;23237
4914;65521;8802;65521;23229
4931;65521;8812;65521;23229
4947;65521;8823;65521;23253
4964;65521;8824;65521;23249
4981;65521;8821;65521;23240
4997;65521;8808;65521;23229
5014;65521;8807;65521;23228
5031;65521;8811;65521;23238
5048;65521;8821;65521;23246
5063;65521;8822;65521;23244
5080;65521;8811;65521;23232
5097;65521;8800;65521;23228
5113;65521;8802;65521;23228
5130;65521;8809;65521;23230
5147;65521;8826;65521;23245
5163;65521;8820;65521;23245
5180;65521;8820;65521;23240
5197;65521;8797;65521;23226
5213;65521;8803;65521;23228
5230;65521;8817;65521;23232
5247;65521;8826;65521;23246
5263;65521;8826;65521;23245
5280;65521;8818;65521;23236
5297;65521;8801;65521;23231
5313;65521;8813;65521;23238
5330;65521;8819;65521;23241
5347;65521;8828;65521;23252
5363;65521;8829;65521;23247
5380;65521;8815;65521;23238
5397;65521;8791;65521;23221
5413;65521;8798;65521;23222
5430;65521;8822;65521;23244
5447;65521;8835;65521;23247
5463;65521;8822;65521;23236
5480;65521;8813;65521;23246
5497;65521;8806;65521;23235
5513;65521;8805;65521;23234
5530;65521;8812;65521;23231
5547;65521;8823;65521;23245
5563;65521;8831;65521;23248
5580;65521;8822;65521;23246
5597;65521;8793;65521;23227
5613;65521;8807;65521;23229
5630;65521;8816;65521;23235
5647;65521;8830;65521;23247
5663;65521;8822;65521;23240
5680;65521;8815;65521;23240
5697;65521;8804;65521;23232
5713;65521;8809;65521;23238
5730;65521;8819;65521;23229
5747;65521;8822;65521;23251
5763;65521;8825;65521;23251
5780;65521;8815;65521;23246
5797;65521;8814;65521;23234
5813;65521;8807;65521;23236
5830;65521;8816;65521;23232
5847;65521;8822;65521;23250
5863;65521;8824;65521;23243
5880;65521;8817;65521;23244
5897;65521;8812;65521;23230
5913;65521;8812;65521;23238
5930;65521;8818;65521;23238
5947;65521;8820;65521;23255
5963;65521;8822;65521;23244
5980;65521;8821;65521;23243
5997;65521;8809;65521;23231
6014;65521;8808;65521;23234
6030;65521;8812;65521;23234
6047;65521;8819;65521;23250
6064;65521;8826;65521;23246
6079;65521;8818;65521;23236
6096;65521;8807;65521;23234
6113;65521;8813;65521;23230
6129;65521;8821;65521;23244
6146;65521;8831;65521;23245
6163;65521;8828;65521;23244
6179;65521;8823;65521;23240
6196;65521;8814;65521;23230
6213;65521;8815;65521;23234
6229;65521;8820;65521;23245
6246;65521;8836;65521;23248
6263;65521;8826;65521;23250
6279;65521;8822;65521;23240
6296;65521;8803;65521;23229
6313;65521;8825;65521;23263
6329;65521;8825;65521;23250
6346;65521;8831;65521;23255
6363;65521;8810;65521;23233
6379;65521;8824;65521;23240
6396;65521;8806;65521;23233
6413;65521;8822;65521;23244
6429;65521;8818;65521;23251
6446;65521;8826;65521;23248
6463;65521;8821;65521;23241
6479;65521;8818;65521;23232
6496;65521;8806;65521;23232
6513;65521;8813;65521;23236
6529;65521;8814;65521;23243
6546;65521;8833;65521;23252
6563;65521;8830;65521;23251
6579;65521;8818;65521;23241
6596;65521;8805;65521;23228
6613;65521;8808;65521;23229
6629;65521;8816;65521;23242
6646;65521;8830;65521;23248
6663;65521;8823;65521;23242
6679;65521;8815;65521;23234
6696;65521;8807;65521;23228
6713;65521;8814;65521;23237
6729;65521;8814;65521;23243
