Tiempo (ms),IR,AMB_IR,RED,AMB_RED
4131,58531,508,55196,474
4147,58494,505,55104,462
4164,58475,507,55065,471
4181,58457,516,55021,477
4197,58442,520,54962,473
4214,58400,514,54883,477
4231,58365,516,54826,475
4247,58341,509,54754,463
4264,58326,512,54707,470
4281,58323,524,54675,481
4297,58315,524,54632,471
4314,58280,519,54556,481
4331,58255,515,54482,476
4347,58221,514,54414,460
4364,58214,520,54362,475
4381,58189,519,54335,478
4397,58175,517,54285,470
4414,58172,515,54280,475
4431,58191,518,54303,477
4447,58205,512,54323,461
4464,58253,521,54424,475
4481,58286,523,54478,480
4497,58315,522,54524,473
4514,58335,521,54561,475
4531,58357,520,54580,482
4547,58347,516,54581,467
4564,58343,522,54579,480
4581,58336,526,54569,484
4597,58348,523,54576,470
4614,58336,523,54574,481
4631,58337,517,54562,479
4647,58339,512,54550,465
4664,58339,523,54538,476
4681,58359,529,54545,486
4697,58369,527,54580,469
4714,58387,522,54619,484
4731,58404,519,54633,483
4747,58415,516,54665,461
4764,58447,526,54696,479
4781,58468,527,54724,489
4797,58477,522,54756,469
4814,58487,524,54773,482
4831,58488,525,54773,485
4847,58493,519,54777,462
4864,58505,522,54797,480
4881,58521,530,54826,490
4897,58530,531,54843,477
4914,58540,531,54856,487
4931,58546,529,54861,484
4947,58544,525,54882,469
4964,58573,530,54900,483
4981,58582,532,54957,490
4998,58600,530,54986,476
5014,58640,530,55044,490
5031,58647,531,55074,487
5048,58658,528,55105,469
5063,58680,529,55144,491
5080,58696,539,55181,489
5097,58717,534,55199,479
5113,58727,534,55240,487
5130,58730,531,55262,491
5147,58711,526,55235,473
5163,58718,530,55250,492
5180,58722,535,55258,496
5197,58726,539,55272,482
5213,58742,531,55285,496
5230,58747,535,55310,495
5247,58752,531,55311,473
5263,58796,542,55361,501
5280,58810,541,55389,497
5297,58827,538,55392,485
5313,58832,537,55406,500
5330,58834,538,55389,497
5347,58829,532,55374,476
5363,58852,536,55381,501
5380,58855,550,55372,505
5397,58848,539,55336,489
5413,58870,540,55363,502
5430,58874,538,55378,496
5447,58888,539,55387,478
5463,58911,544,55417,508
5480,58931,550,55424,503
5497,58941,546,55426,490
5513,58946,545,55420,505
5530,58953,545,55419,503
5547,58956,539,55404,487
5563,58973,549,55389,508
5580,58958,555,55351,510
5597,58935,556,55310,499
5613,58909,551,55238,511
5630,58886,552,55193,514
5647,58853,552,55137,497
5663,58845,562,55069,519
5680,58831,569,55045,528
5697,58802,563,54998,503
5713,58789,564,54962,530
5730,58756,563,54933,527
5747,58724,561,54887,508
5763,58730,569,54904,529
5780,58740,579,54934,539
5797,58761,576,54970,519
5813,58808,578,55033,538
5830,58850,574,55100,539
5847,58879,574,55142,509
5863,58933,582,55205,545
5880,58962,590,55252,548
5897,58961,584,55238,526
5913,58956,586,55188,546
5930,58950,593,55189,548
5947,58959,586,55178,526
5963,58982,593,55202,555
5980,58992,606,55194,560
5997,59006,599,55215,541
6014,59056,602,55291,559
6030,59081,600,55333,559
6047,59121,603,55393,534
6064,59071,610,55221,567
6079,59103,615,55259,568
6096,59124,613,55311,553
6113,59123,615,55327,569
6129,59144,612,55359,570
