Tiempo (ms);IR;AMB_IR;RED;AMB_RED
0;0;0;65521;0
16;62185;19255;65521;19310
33;62367;19289;65521;19317
50;62626;19413;65521;19435
66;62904;19535;65521;19550
83;62953;19492;65521;19549
100;62887;19355;65521;19410
116;62674;19098;65521;19135
133;62416;18841;65521;18892
150;62256;18708;65521;18748
166;62293;18673;65521;18703
183;62255;18677;65521;18710
200;62358;18717;65521;18746
216;62466;18801;65521;18851
233;62632;18846;65521;18881
250;62780;18936;65521;18965
267;62870;18978;65521;18999
283;62910;18982;65521;19020
300;62950;18939;65521;18984
317;62884;18856;65521;18903
333;62775;18692;65521;18741
350;62673;18548;65521;18581
367;62622;18441;65521;18466
383;62496;18320;65521;18371
400;62434;18267;65521;18303
417;62394;18171;65521;18232
433;62324;18112;65521;18147
450;62270;18015;65521;18068
467;62291;18021;65521;18037
483;62324;18039;65521;18077
500;62404;18096;65521;18110
517;62427;18108;65521;18158
533;62307;18010;65521;18044
550;62020;17871;65521;17925
567;61473;17762;65521;17774
583;60887;17645;65521;17702
600;60440;17560;65521;17570
617;59962;17409;65521;17458
633;59618;17207;65521;17243
650;59430;16997;65521;17054
667;59370;16893;65521;16898
683;59418;16810;65521;16868
700;59624;16848;65521;16872
717;59762;16827;65521;16881
733;59773;16738;65521;16770
750;59794;16592;65521;16648
767;59775;16509;65521;16508
783;59769;16398;65521;16451
800;59769;16351;65521;16353
817;59672;16215;65521;16253
833;59435;15977;65521;16009
850;59156;15707;65521;15755
867;58972;15579;65521;15566
883;58396;14947;65521;14990
900;58681;15196;65521;15217
917;58710;15192;65521;15239
933;58587;15048;65521;15087
950;58540;14960;65521;15012
967;58295;14736;65521;14722
983;58156;14503;65521;14551
999;58098;14417;65521;14464
1016;58046;14321;65521;14336
1033;57985;14227;65521;14277
1049;57980;14171;65521;14217
1066;58009;14175;65521;14213
1083;58104;14250;65521;14257
1099;58170;14289;65521;14322
1116;58201;14314;65521;14327
1133;58227;14281;65521;14344
