Tiempo (ms);IR;AMB_IR;RED;AMB_RED
521;52171;1347;39765;1318
521;52171;1352;39765;1318
522;52171;1352;39796;1318
532;52197;1355;39810;1320
533;52194;1355;39810;1320
533;52194;1354;39810;1320
534;52194;1354;39815;1320
534;52194;1354;39815;1321
535;52198;1354;39815;1321
545;52222;1369;39851;1330
546;52222;1369;39859;1330
546;52222;1369;39859;1328
547;52227;1369;39859;1328
547;52227;1366;39859;1328
558;52227;1349;39872;1318
558;52227;1349;39872;1319
559;52232;1349;39872;1319
559;52232;1355;39872;1319
560;52232;1355;39880;1319
560;52232;1355;39880;1318
571;52257;1365;39917;1331
571;52257;1358;39917;1331
572;52257;1358;39907;1331
572;52257;1358;39907;1323
573;52257;1358;39907;1323
583;52274;1362;39933;1324
584;52274;1362;39943;1324
584;52274;1362;39943;1329
585;52274;1362;39943;1329
585;52282;1365;39943;1329
596;52284;1350;39959;1321
596;52284;1350;39959;1319
597;52284;1350;39959;1319
597;52284;1354;39959;1319
598;52284;1354;39965;1319
598;52284;1354;39965;1316
609;52307;1367;39992;1335
609;52307;1364;39992;1335
610;52307;1364;40000;1335
610;52307;1364;40000;1331
610;52307;1364;40000;1331
621;52310;1360;39998;1328
622;52310;1360;40011;1328
622;52310;1360;40011;1328
623;52310;1360;40011;1328
623;52322;1367;40011;1328
623;52322;1367;40011;1328
634;52322;1361;40031;1323
635;52322;1361;40031;1323
635;52323;1355;40031;1323
635;52323;1355;40031;1323
636;52323;1355;40031;1323
647;52350;1373;40055;1339
647;52350;1371;40055;1339
648;52350;1371;40061;1339
648;52350;1371;40061;1339
648;52350;1371;40061;1339
659;52342;1355;40063;1323
660;52342;1355;40102;1323
660;52342;1355;40102;1325
660;52342;1355;40102;1325
1705;52817;1332;40951;1297
1705;52817;1332;40953;1297
1706;52817;1332;40953;1297
1717;52775;1312;40901;1279
1717;52775;1314;40901;1279
1718;52775;1314;40898;1279
1718;52775;1314;40898;1282
1718;52775;1314;40898;1282
1729;52763;1322;40890;1288
1730;52763;1322;40883;1288
1730;52763;1322;40883;1288
1730;52763;1322;40883;1288
1731;52754;1320;40883;1288
1742;52746;1314;40872;1281
1742;52746;1314;40872;1280
1742;52746;1314;40872;1280
1743;52750;1320;40872;1280
1743;52750;1320;40872;1280
1754;52753;1312;40870;1277
1754;52753;1312;40870;1277
1755;52752;1305;40870;1277
1755;52752;1305;40870;1277
1756;52752;1305;40879;1279
1766;52772;1320;40910;1293
1767;52775;1329;40910;1293
1767;52775;1329;40910;1293
1768;52775;1329;40918;1296
1768;52775;1329;40918;1296
1769;52777;1329;40918;1296
1779;52787;1317;40933;1284
1780;52787;1317;40933;1284
1780;52787;1317;40933;1284
1781;52805;1317;40933;1284
1781;52805;1316;40933;1284
1792;52822;1322;40965;1286
1792;52822;1322;40965;1286
1793;52815;1322;40965;1286
1793;52815;1320;40965;1286
1794;52815;1320;40964;1286
1804;52844;1333;41003;1302
1805;52851;1333;41003;1302
1805;52851;1334;41003;1302
1806;52851;1334;41009;1302
1806;52851;1334;41009;1304
1817;52855;1322;41017;1289
1817;52855;1322;41017;1289
1818;52855;1322;41022;1289
