Tiempo (ms);IR;AMB_IR;RED;AMB_RED
0;0;0;65521;0
0;0;0;65521;5348
1;65521;0;65521;5348
1;65521;7551;65521;5348
2;65521;7551;65521;5348
2;65521;7551;65521;17562
13;65521;6014;65521;21147
13;65521;6009;65521;21147
14;65521;6009;65521;21147
14;65521;6009;65521;21150
15;65521;6009;65521;21150
25;65521;5994;65521;21129
26;65521;5994;65521;21129
26;65521;5994;65521;21124
27;65521;5994;65521;21124
27;65521;5997;65521;21124
28;65521;5997;65521;21124
38;65521;5978;65521;21106
39;65521;5978;65521;21106
39;65521;5969;65521;21106
40;65521;5969;65521;21106
40;65521;5969;65521;21091
51;65521;5968;65521;21087
51;65521;5969;65521;21087
52;65521;5969;65521;21087
52;65521;5969;65521;21084
53;65521;5969;65521;21084
53;65521;5969;65521;21084
64;65521;5946;65521;21065
64;65521;5946;65521;21061
65;65521;5946;65521;21061
65;65521;5939;65521;21061
66;65521;5939;65521;21061
76;65521;5933;65521;21046
77;65521;5933;65521;21046
77;65521;5928;65521;21046
78;65521;5928;65521;21046
78;65521;5928;65521;21028
78;65521;5928;65521;21028
89;65521;6236;65521;21360
90;65521;6236;65521;21360
90;65521;6236;65521;21375
90;65521;6236;65521;21375
91;65521;6236;65521;21375
102;65521;6379;65521;21460
102;65521;6379;65521;21518
102;65521;6379;65521;21518
103;65521;6379;65521;21518
103;65521;6431;65521;21518
114;65521;6524;65521;21654
114;65521;6524;65521;21654
115;65521;6524;65521;21654
115;65521;6530;65521;21654
116;65521;6530;65521;21654
126;65521;6536;65521;21667
127;65521;6536;65521;21667
127;65521;6529;65521;21667
128;65521;6529;65521;21667
128;65521;6529;65521;21651
139;65521;6579;65521;21737
139;65521;6605;65521;21737
140;65521;6605;65521;21737
140;65521;6605;65521;21750
141;65521;6605;65521;21750
141;65521;6620;65521;21750
152;65521;6581;65521;21722
152;65521;6581;65521;21728
153;65521;6581;65521;21728
153;65521;6584;65521;21728
154;65521;6584;65521;21728
164;65521;6540;65521;21662
165;65521;6540;65521;21662
165;65521;6521;65521;21662
166;65521;6521;65521;21662
166;65521;6521;65521;21637
177;65521;6364;65521;21449
177;65521;6300;65521;21449
178;65521;6300;65521;21449
178;65521;6300;65521;21374
179;65521;6300;65521;21374
189;65521;5708;65521;20792
190;65521;5708;65521;20792
190;65521;5708;65521;20775
191;65521;5708;65521;20775
191;65521;5701;65521;20775
202;65521;5656;65521;20715
202;65521;5656;65521;20729
203;65521;5656;65521;20729
